ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
10087,1,1,1987,0,0,0,0,0,0,0,0,0,0
10088,1,1,1987,28,28,28,28,28,28,28,28,28,28
10089,1,1,1987,0,0,0,0,0,0,0,0,0,0
10089,2,1,1987,0,0,0,0,0,0,0,0,0,0
10090,1,1,1987,19,20,8,11,4,2,17,19,6,0
10091,1,1,1987,0,0,0,0,0,0,0,0,0,0
10091,2,1,1987,0,0,0,0,0,0,0,0,0,0
10092,1,1,1987,8,8,8,8,8,8,8,8,8,8
10092,2,1,1987,15,15,15,15,15,15,15,15,15,15
10093,1,1,1987,0,21,20,30,8,19,13,7,11,9
10094,1,1,1987,0,0,0,0,0,0,0,0,0,0
10095,1,1,1987,20,20,20,20,20,20,20,20,20,20
10095,2,1,1987,0,0,4,0,0,0,0,0,0,0
10096,1,1,1987,1,1,1,1,1,1,1,1,1,1
10097,2,1,1987,0,0,0,0,16,0,0,0,0,0
10098,1,1,1987,0,0,0,0,0,0,7,0,0,0
10098,2,1,1987,0,0,0,0,0,0,0,0,0,0
10099,0,1,1987,0,0,24,15,0,0,23,20,0,0
10099,1,1,1987,0,0,18,0,0,0,21,9,0,0
10100,1,1,1987,0,0,0,0,0,0,0,0,0,0
10100,2,1,1987,28,28,28,28,28,28,28,28,28,28
10101,0,1,1987,29,29,29,29,29,29,29,29,29,29
10101,1,1,1987,0,0,0,0,0,0,11,0,0,0
10102,1,1,1987,20,20,20,20,20,20,20,20,20,20
10102,2,1,1987,16,16,16,16,16,16,16,16,16,16
10103,1,1,1987,20,20,20,20,20,20,20,20,20,20
10104,1,1,1987,17,9,0,0,0,9,13,0,0,0
10105,1,1,1987,0,0,0,0,0,0,0,0,0,0
10106,1,1,1987,9,9,9,9,9,9,9,9,9,9
10106,2,1,1987,0,0,0,0,0,0,0,0,0,0
10107,1,1,1987,0,0,0,0,0,0,0,0,0,0
10107,2,1,1987,29,29,29,29,29,29,29,29,29,29
10108,1,1,1987,22,22,22,22,22,22,22,22,22,22
10109,1,1,1987,16,16,16,16,16,16,16,16,16,16
10110,1,1,1987,0,0,22,0,0,21,0,8,0,0
10110,2,1,1987,9,9,9,9,9,9,9,9,9,9
10111,1,1,1987,0,0,0,0,0,0,0,0,0,0
10112,1,1,1987,20,20,20,20,20,20,20,20,20,20
10113,1,1,1987,0,0,0,0,0,0,0,0,0,0
10114,1,1,1987,21,4,29,21,14,24,0,21,21,12
10114,2,1,1987,0,0,3,0,0,10,0,0,0,0
10115,1,1,1987,9,0,0,20,0,0,13,20,0,0
10115,2,1,1987,0,0,0,0,0,0,0,0,0,0
10116,1,1,1987,0,0,0,0,0,0,0,0,0,0
10117,1,1,1987,11,11,23,0,14,0,19,20,21,13
10117,2,1,1987,12,12,8,12,9,24,9,5,3,7
10118,1,1,1987,22,22,22,22,22,22,22,22,22,22
10119,1,1,1987,25,25,25,25,25,25,25,25,25,25
10120,1,1,1987,0,0,0,0,0,0,0,0,0,0
10120,2,1,1987,0,0,0,0,0,0,0,0,0,0
10121,1,1,1987,0,0,0,0,0,0,0,0,0,0
10121,2,1,1987,0,0,0,0,0,0,0,0,0,0
10121,3,1,1987,21,21,21,21,21,21,21,21,21,21
10122,1,1,1987,9,9,9,9,9,9,9,9,9,9
10122,2,1,1987,0,0,0,0,0,0,0,0,0,0
10123,1,1,1987,17,17,17,17,17,17,17,17,17,17
10123,2,1,1987,0,0,0,0,0,0,0,0,0,0
10124,1,1,1987,0,0,0,0,2,0,0,0,0,12
10125,0,1,1987,0,0,0,0,0,0,0,0,0,0
10125,1,1,1987,0,0,0,0,0,0,0,0,0,0
10126,1,1,1987,17,0,0,0,10,0,0,0,0,0
10126,2,1,1987,0,0,0,0,0,0,0,0,0,0
10126,3,1,1987,0,0,0,0,0,0,0,0,0,0
10127,1,1,1987,15,15,15,15,15,15,15,15,15,15
10128,1,1,1987,0,0,0,0,0,0,0,0,0,0
10128,2,1,1987,0,0,0,0,0,0,0,0,0,0
10129,1,1,1987,0,0,0,0,0,0,0,0,0,0
10129,2,1,1987,0,0,0,0,0,11,0,0,0,0
10130,1,1,1987,0,0,0,0,0,0,0,0,0,0
10131,2,1,1987,1,1,1,1,1,1,1,1,1,1
10132,1,1,1987,19,19,19,19,19,19,19,19,19,19
10133,1,1,1987,0,0,0,0,0,0,0,0,0,0
10134,1,1,1987,0,0,0,0,0,0,0,0,0,0
10135,1,1,1987,0,0,0,0,0,0,0,0,0,0
10136,1,1,1987,16,16,16,16,16,16,16,16,16,16
10136,2,1,1987,11,11,11,11,11,11,11,11,11,11
10137,1,1,1987,0,0,0,20,15,0,0,20,0,16
10138,1,1,1987,0,0,0,0,0,0,0,0,0,0
10138,2,1,1987,0,0,0,0,0,0,0,0,0,0
10139,1,1,1987,17,17,17,17,17,17,17,17,17,17
10140,1,1,1987,0,0,0,0,0,0,5,0,0,0
10140,2,1,1987,0,0,0,0,0,0,0,0,0,0
10141,1,1,1987,28,28,28,28,28,28,28,28,28,28
10142,1,1,1987,0,0,0,0,0,0,0,0,0,0
10143,1,1,1987,0,0,0,0,0,0,0,0,0,0
10144,1,1,1987,14,14,14,14,14,14,14,14,14,14
10145,1,1,1987,0,0,0,0,0,0,0,0,0,0
10145,2,1,1987,0,0,0,0,0,0,0,0,0,0
10146,1,1,1987,0,0,0,0,0,0,0,0,0,0
10146,2,1,1987,0,0,0,0,0,0,0,3,0,0
10147,1,1,1987,17,17,17,17,17,17,17,17,17,17
10148,1,1,1987,15,12,0,0,0,0,3,0,0,12
10148,2,1,1987,0,0,0,0,0,0,0,0,6,0
10149,1,1,1987,30,30,30,30,30,30,30,30,30,30
10149,2,1,1987,0,0,0,0,0,0,0,0,0,0
10150,1,1,1987,0,0,0,0,0,0,0,0,0,0
10151,0,1,1987,0,0,0,0,0,0,0,0,0,0
10151,1,1,1987,0,0,0,0,0,0,0,0,0,0
10152,0,1,1987,0,0,0,0,0,0,0,0,0,0
10152,1,1,1987,0,0,0,0,0,0,0,0,0,0
10153,0,1,1987,19,19,19,19,19,19,19,19,19,19
10153,1,1,1987,0,0,0,0,0,0,0,0,0,0
10154,1,1,1987,35,26,19,16,18,8,1,22,21,30
10154,2,1,1987,16,16,16,16,16,16,16,16,16,16
10155,1,1,1987,0,0,0,0,0,0,0,0,0,0
10155,2,1,1987,0,0,0,0,0,0,0,0,0,0
10156,0,1,1987,21,21,21,21,21,21,21,21,21,21
10156,1,1,1987,0,0,0,0,0,0,0,0,4,0
10157,1,1,1987,29,29,29,29,29,29,29,29,29,29
10158,1,1,1987,0,0,0,0,0,0,0,0,0,0
10159,0,1,1987,0,0,0,0,0,0,0,0,0,0
10159,1,1,1987,28,28,28,28,28,28,28,28,28,28
10160,1,1,1987,20,24,11,26,0,37,17,13,8,14
10161,1,1,1987,0,0,0,0,0,0,0,0,0,0
10161,2,1,1987,0,0,0,0,6,0,0,0,0,0
10162,0,1,1987,0,24,0,0,0,9,10,0,0,0
10162,1,1,1987,10,0,0,0,8,0,0,0,0,0
10163,1,1,1987,0,0,0,0,0,0,0,0,0,0
10164,1,1,1987,15,15,15,15,15,15,15,15,15,15
10165,1,1,1987,0,20,13,11,28,0,0,22,19,19
10166,1,1,1987,18,18,18,18,18,18,18,18,18,18
10167,1,1,1987,0,0,22,0,0,0,0,0,0,0
10167,2,1,1987,14,2,3,7,12,11,14,17,0,6
10168,0,1,1987,10,0,0,0,0,0,0,0,0,0
10168,1,1,1987,0,0,0,0,0,0,0,0,0,0
10169,1,1,1987,0,36,0,0,0,0,0,0,0,0
10170,1,1,1987,30,12,16,17,0,22,23,11,12,13
10171,1,1,1987,0,0,0,0,0,0,0,0,0,0
10171,2,1,1987,14,0,0,6,0,0,0,0,0,0
10172,1,1,1987,10,0,0,0,0,2,27,0,18,0
10173,1,1,1987,0,0,0,0,0,0,0,0,0,0
10173,2,1,1987,0,25,0,23,0,0,0,0,0,0
10174,1,1,1987,0,0,0,0,0,0,0,0,0,0
10176,1,1,1987,20,20,20,20,20,20,20,20,20,20
10177,0,1,1987,0,0,0,0,0,0,0,0,0,0
10177,1,1,1987,0,0,0,0,0,0,0,0,0,0
10178,1,1,1987,0,0,0,0,0,0,0,0,0,0
10178,2,1,1987,0,0,0,0,0,0,0,0,0,0
10179,1,1,1987,19,27,0,0,6,0,0,17,8,15
10180,1,1,1987,22,0,0,0,0,0,0,0,0,0
10180,2,1,1987,0,0,0,0,0,0,0,0,0,0
10181,1,1,1987,8,8,8,8,8,8,8,8,8,8
10182,1,1,1987,29,8,24,14,7,16,12,11,16,25
10182,2,1,1987,0,0,0,0,0,0,0,0,0,0
10183,1,1,1987,0,0,0,0,0,0,0,0,0,0
10183,2,1,1987,19,19,19,19,19,19,19,19,19,19
10184,1,1,1987,0,0,0,0,0,0,0,0,0,0
10185,1,1,1987,29,29,29,29,29,29,29,29,29,29
10186,1,1,1987,0,0,0,0,0,0,0,0,0,0
10186,2,1,1987,22,0,0,0,0,0,0,0,0,0
10187,1,1,1987,33,19,21,6,13,13,12,8,5,12
10188,1,1,1987,0,23,26,34,23,0,0,0,28,14
10189,1,1,1987,0,0,0,0,0,26,23,0,0,0
10189,2,1,1987,0,0,0,13,0,7,0,0,0,4
10189,3,1,1987,0,0,0,0,0,0,0,0,0,0
10190,1,1,1987,0,0,0,0,0,0,0,0,0,0
10190,2,1,1987,19,19,19,19,19,19,19,19,19,19
10191,0,1,1987,0,17,19,9,8,38,0,18,11,15
10191,1,1,1987,0,12,0,0,7,13,14,11,0,27
10192,1,1,1987,0,0,0,0,0,0,0,0,0,0
10192,2,1,1987,0,0,0,0,0,0,0,0,0,0
10193,1,1,1987,39,39,39,39,39,39,39,39,39,39
10194,1,1,1987,0,0,0,0,0,0,0,0,9,0
10194,2,1,1987,10,10,10,10,10,10,10,10,10,10
10195,1,1,1987,0,0,0,0,0,0,0,0,0,0
10196,1,1,1987,0,0,0,0,0,0,0,0,0,0
10196,2,1,1987,0,0,0,0,0,0,0,0,0,0
10196,3,1,1987,13,28,14,26,15,21,16,32,20,13
10197,1,1,1987,29,29,29,29,29,29,29,29,29,29
10198,1,1,1987,25,14,28,32,41,9,18,14,41,12
10199,1,1,1987,11,11,11,11,11,11,11,11,11,11
10199,2,1,1987,0,0,0,0,0,0,0,0,0,0
10200,1,1,1987,0,0,0,0,0,0,0,0,0,0
10200,2,1,1987,0,0,0,0,0,0,0,0,0,0
10201,1,1,1987,0,0,0,0,0,0,0,0,0,0
10201,2,1,1987,0,0,0,0,0,0,0,0,0,0
10202,1,1,1987,20,20,20,20,20,20,20,20,20,20
10203,1,1,1987,11,11,11,11,11,11,11,11,11,11
10204,1,1,1987,31,28,19,20,16,5,18,21,9,11
10205,1,1,1987,22,22,22,22,22,22,22,22,22,22
10206,1,2,1987,0,0,9,0,18,0,0,0,0,0
10207,1,1,1987,14,14,14,14,14,14,14,14,14,14
10208,1,1,1987,0,0,0,17,0,10,0,0,0,0
10208,2,1,1987,8,0,0,0,0,0,0,0,0,0
10208,3,1,1987,16,16,16,16,16,16,16,16,16,16
10209,1,1,1987,33,33,33,33,33,33,33,33,33,33
10210,1,1,1987,0,0,0,0,0,0,0,0,0,0
10210,2,1,1987,0,0,0,0,0,0,0,0,0,0
10211,1,1,1987,22,22,22,22,22,22,22,22,22,22
10212,0,1,1987,22,9,36,28,23,32,24,29,27,24
10212,1,1,1987,0,0,0,0,0,0,0,0,0,0
10213,0,1,1987,0,0,0,0,0,0,0,0,0,0
10213,1,1,1987,0,0,0,0,0,0,0,15,0,0
10214,1,1,1987,15,15,15,15,15,15,15,15,15,15
10214,2,1,1987,0,0,0,0,0,0,0,0,18,0
10215,1,1,1987,27,27,27,27,27,27,27,27,27,27
10215,2,1,1987,0,0,0,0,0,0,0,0,0,0
10216,1,1,1987,0,0,0,0,0,0,0,0,0,0
10217,1,1,1987,20,20,20,20,20,20,20,20,20,20
10218,1,1,1987,1,1,1,1,1,1,1,1,1,1
10219,1,1,1987,14,13,0,0,21,8,19,14,0,0
10220,1,1,1987,0,0,0,0,0,0,0,0,0,0
10221,1,1,1987,14,14,14,14,14,14,14,14,14,14
10221,2,1,1987,0,0,0,0,0,0,0,0,0,0
10222,1,1,1987,12,12,12,12,12,12,12,12,12,12
10223,1,1,1987,16,9,22,26,8,15,11,20,6,24
10224,1,1,1987,0,0,0,0,0,0,0,0,0,0
10225,0,1,1987,0,0,0,0,0,0,0,0,0,0
10225,1,1,1987,0,0,0,0,0,0,0,0,0,0
10226,0,1,1987,0,0,0,0,0,0,0,0,0,0
10226,1,1,1987,0,25,14,0,0,0,0,0,0,0
10227,0,1,1987,0,0,0,0,14,0,0,0,14,0
10227,1,1,1987,0,0,0,0,0,0,0,0,0,0
10228,1,1,1987,13,13,13,13,13,13,13,13,13,13
10229,1,1,1987,16,16,16,16,16,16,16,16,16,16
10230,1,1,1987,8,21,0,0,0,0,0,0,16,0
10230,2,1,1987,0,0,0,0,0,0,0,0,0,0
10230,3,1,1987,0,0,0,0,0,0,0,0,0,0
10230,4,1,1987,0,0,0,0,0,0,0,0,0,8
10231,1,1,1987,24,24,24,24,24,24,24,24,24,24
10231,2,1,1987,0,8,0,0,0,0,0,18,0,0
10231,3,1,1987,0,0,0,0,0,0,0,0,0,16
10232,1,1,1987,0,0,26,0,0,0,0,0,0,0
10232,2,1,1987,0,0,0,0,0,0,0,0,0,0
10232,3,1,1987,0,0,0,0,0,0,0,0,0,0
10233,1,1,1987,20,0,0,0,17,17,20,0,4,12
10233,2,1,1987,0,0,22,0,0,0,0,0,0,0
10234,1,1,1987,0,0,0,0,0,0,0,0,0,0
10235,1,1,1987,0,0,0,0,0,0,0,0,0,0
10235,2,1,1987,0,0,0,0,0,0,0,0,0,0
10236,1,1,1987,0,0,0,0,0,0,0,0,0,0
10236,2,1,1987,13,26,11,26,0,15,18,15,15,6
10237,1,1,1987,0,0,0,0,0,0,0,0,0,0
10238,1,1,1987,2,2,2,2,2,2,2,2,2,2
10238,2,1,1987,0,0,0,0,0,0,0,0,0,0
10239,1,1,1987,9,9,9,9,9,9,9,9,9,9
10240,1,1,1987,11,20,15,20,15,7,18,8,25,26
10241,1,1,1987,24,24,24,24,24,24,24,24,24,24
10241,2,1,1987,0,0,0,0,0,0,0,0,0,0
10242,1,1,1987,32,32,32,32,32,32,32,32,32,32
10242,2,1,1987,0,0,11,0,0,0,0,0,0,0
10243,1,1,1987,0,0,0,26,0,0,22,16,0,0
10244,0,1,1987,6,0,0,0,20,16,0,0,0,0
10244,1,1,1987,0,0,0,0,0,0,0,0,0,0
10245,1,1,1987,6,6,6,6,6,6,6,6,6,6
10246,1,1,1987,0,0,0,0,0,0,0,0,0,0
10246,2,1,1987,0,0,0,0,0,0,0,0,0,0
10247,1,1,1987,0,0,0,0,0,0,0,0,0,0
10248,1,1,1987,0,0,0,0,0,0,8,0,0,0
10248,2,1,1987,0,0,0,0,0,0,0,0,0,0
10249,1,1,1987,0,0,0,0,0,0,0,0,0,0
10249,2,1,1987,0,0,0,0,0,0,0,0,0,0
10250,1,1,1987,0,0,0,0,44,0,0,0,0,0
10251,1,1,1987,28,28,28,28,28,28,28,28,28,28
10252,1,1,1987,0,41,0,0,0,25,0,0,0,7
10253,1,1,1987,0,0,0,0,0,0,0,0,0,0
10254,0,1,1987,14,14,14,14,14,14,14,14,14,14
10254,1,1,1987,4,4,4,4,4,4,4,4,4,4
10255,1,1,1987,0,0,18,0,0,0,21,0,0,0
10256,1,1,1987,10,10,10,10,10,10,10,10,10,10
10256,2,1,1987,0,0,0,0,0,0,0,0,0,0
10256,3,1,1987,0,0,0,0,0,0,0,0,0,0
10257,1,1,1987,0,0,0,0,0,0,0,0,0,0
10257,2,1,1987,0,0,0,0,0,0,0,0,0,0
10258,1,1,1987,0,0,0,0,0,0,0,0,0,0
10258,2,1,1987,0,0,0,22,0,0,0,2,0,0
10259,1,1,1987,0,0,0,0,0,0,0,0,0,0
10260,1,1,1987,12,6,22,29,15,13,19,10,22,9
10260,2,1,1987,0,0,0,0,0,0,0,0,0,0
10260,3,1,1987,22,0,0,0,0,0,0,0,0,0
10261,1,1,1987,0,0,0,0,13,0,0,0,0,0
10262,1,1,1987,0,0,0,0,0,0,0,0,0,0
10262,2,1,1987,13,13,19,18,15,16,8,23,27,7
10263,1,1,1987,11,18,0,21,6,21,18,12,24,26
10264,1,1,1987,34,34,34,34,34,34,34,34,34,34
10265,1,1,1987,0,0,0,0,0,0,0,0,0,0
10266,1,1,1987,0,0,0,0,0,0,0,0,0,0
10266,2,1,1987,0,0,0,0,0,0,0,0,0,0
10267,1,1,1987,14,0,0,0,0,0,0,0,0,0
10268,1,1,1987,14,14,14,14,14,14,14,14,14,14
10269,1,1,1987,0,0,0,0,0,0,0,0,0,0
10269,2,1,1987,0,0,0,0,0,0,0,0,0,0
10270,1,1,1987,18,18,18,18,18,18,18,18,18,18
10271,1,1,1987,26,26,26,26,26,26,26,26,26,26
10272,1,1,1987,12,12,12,12,12,12,12,12,12,12
10273,1,1,1987,0,0,0,0,0,0,0,0,0,0
10274,1,1,1987,17,17,17,17,17,17,17,17,17,17
10275,0,1,1987,0,0,0,0,0,0,0,0,0,0
10275,1,1,1987,0,0,0,0,20,0,0,0,0,0
10276,1,1,1987,0,0,0,18,0,0,0,5,16,0
10276,2,1,1987,0,0,0,0,0,0,0,0,0,17
10277,0,1,1987,0,0,0,0,0,0,0,0,0,0
10277,1,1,1987,0,0,0,0,0,31,0,0,0,0
10278,1,1,1987,0,0,0,0,0,0,0,0,0,0
10279,1,1,1987,0,0,0,0,0,0,0,0,0,0
10279,2,1,1987,33,33,33,33,33,33,33,33,33,33
10280,1,1,1987,28,0,15,22,25,10,23,16,10,13
10281,1,1,1987,0,0,0,0,0,0,0,0,0,0
10281,2,1,1987,0,0,0,0,0,0,24,29,0,0
10282,1,1,1987,0,0,0,0,0,0,0,0,0,0
10283,1,1,1987,3,3,3,3,3,3,3,3,3,3
10283,2,1,1987,0,0,0,0,0,0,0,0,0,0
10284,1,1,1987,0,0,0,0,0,0,0,0,0,0
10284,2,1,1987,13,0,14,0,0,0,0,0,0,0
10285,1,1,1987,0,1,0,7,0,0,0,0,0,0
10286,1,1,1987,7,7,7,7,7,7,7,7,7,7
10287,1,1,1987,0,0,0,0,0,0,0,0,0,0
10288,0,1,1987,5,5,5,5,5,5,5,5,5,5
10288,1,1,1987,14,0,0,0,0,0,0,0,0,0
10289,1,1,1987,4,16,14,6,12,14,12,13,32,23
10290,1,1,1987,0,0,0,0,0,0,0,0,0,0
10290,2,1,1987,0,0,0,0,0,0,0,0,0,0
10290,3,1,1987,8,8,8,8,8,8,8,8,8,8
10291,1,1,1987,18,18,18,18,18,18,18,18,18,18
10292,1,1,1987,0,0,0,0,0,0,0,14,0,0
10293,1,1,1987,0,0,0,0,0,0,0,0,0,0
10293,2,1,1987,0,0,0,0,0,0,0,0,0,0
10294,1,1,1987,14,14,14,14,14,14,14,14,14,14
10294,2,1,1987,17,17,17,17,17,17,17,17,17,17
10295,1,1,1987,0,0,0,0,0,0,0,0,0,0
10295,2,1,1987,0,0,0,0,0,25,0,0,0,0
10296,1,1,1987,0,0,0,0,0,0,0,0,0,0
10296,2,1,1987,0,0,0,0,0,0,0,0,0,0
10297,1,1,1987,25,5,18,23,0,7,18,22,31,13
10298,1,1,1987,18,18,18,18,18,18,18,18,18,18
10299,1,1,1987,21,21,21,21,21,21,21,21,21,21
10300,1,1,1987,21,21,21,21,21,21,21,21,21,21
10300,2,1,1987,0,0,0,0,0,0,0,0,0,0
10301,1,1,1987,0,0,0,0,5,0,0,0,0,0
10301,2,1,1987,0,0,0,0,0,0,0,0,0,0
10301,3,1,1987,0,0,0,0,0,0,0,0,0,0
10302,1,1,1987,21,20,18,23,21,17,3,14,10,9
10303,1,1,1987,19,19,19,19,19,19,19,19,19,19
