ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
62648,2,1,1989,0,0,0,0,0,0,0,0,0,0
62649,1,1,1989,9,9,9,9,9,9,9,9,9,9
62650,0,1,1989,14,14,14,14,14,14,14,14,14,14
62650,1,1,1989,0,0,0,0,0,0,0,0,0,0
62651,1,1,1989,0,0,0,0,0,0,0,0,0,0
62651,2,1,1989,0,0,0,0,0,17,0,0,0,0
62652,0,1,1989,0,0,0,0,0,0,0,0,0,0
62652,0,2,1989,0,7,27,0,0,0,0,0,14,0
62652,1,1,1989,3,3,3,3,3,3,3,3,3,3
62653,1,1,1989,0,0,0,0,0,0,0,0,0,0
62653,2,1,1989,0,0,0,0,0,0,0,0,0,0
62654,1,1,1989,20,15,0,0,0,15,0,0,0,0
62655,1,1,1989,0,0,0,0,0,0,0,0,0,0
62655,2,1,1989,7,26,7,10,0,9,6,3,11,0
62656,1,1,1989,0,0,0,0,0,0,0,0,0,0
62657,0,1,1989,0,0,0,0,0,0,0,0,0,0
62657,0,2,1989,23,5,8,6,0,19,0,0,0,17
62657,0,3,1989,0,0,0,0,0,0,0,0,0,0
62657,0,4,1989,0,0,0,0,0,0,0,0,0,0
62657,1,1,1989,14,14,14,14,14,14,14,14,14,14
62658,1,1,1989,23,23,23,23,23,23,23,23,23,23
62659,1,1,1989,17,17,17,17,17,17,17,17,17,17
62660,1,1,1989,15,15,15,15,15,15,15,15,15,15
62660,2,1,1989,6,6,6,6,6,6,6,6,6,6
62661,1,1,1989,0,0,0,0,0,0,0,0,0,0
62662,0,1,1989,9,9,9,9,9,9,9,9,9,9
62662,0,2,1989,30,0,0,16,0,18,43,20,8,49
62662,1,1,1989,13,13,13,13,13,13,13,13,13,13
62663,0,1,1989,17,7,26,38,0,8,5,16,16,41
62663,1,1,1989,0,0,0,0,0,0,0,0,0,0
62664,1,1,1989,0,0,0,0,0,0,0,0,0,0
62664,2,1,1989,21,17,0,0,0,0,0,3,0,7
62665,1,1,1989,0,0,0,0,0,0,0,14,0,0
62666,1,1,1989,0,0,0,0,0,0,0,0,0,0
62666,2,1,1989,0,0,0,0,21,22,0,0,0,0
62667,1,1,1989,26,26,26,26,26,26,26,26,26,26
62668,1,1,1989,12,12,12,12,12,12,12,12,12,12
62669,1,1,1989,18,18,18,18,18,18,18,18,18,18
62670,1,1,1989,17,17,17,17,17,17,17,17,17,17
62671,1,1,1989,27,27,27,27,27,27,27,27,27,27
62672,0,1,1989,0,0,0,0,0,0,0,0,0,0
62672,1,1,1989,0,0,0,0,0,0,0,0,0,0
62673,1,1,1989,16,16,16,16,16,16,16,16,16,16
62674,1,1,1989,18,18,18,18,18,18,18,18,18,18
62675,1,1,1989,0,0,0,0,0,0,0,0,0,0
62675,2,1,1989,12,12,12,12,12,12,12,12,12,12
62676,1,1,1989,16,15,6,11,11,20,15,0,15,18
62677,1,1,1989,0,0,0,0,0,0,0,0,0,0
62678,1,1,1989,0,0,0,0,0,0,0,0,0,0
62679,0,1,1989,21,21,21,21,21,21,21,21,21,21
62679,1,1,1989,0,0,0,0,0,0,0,0,0,0
62680,1,1,1989,32,16,0,0,0,0,0,0,7,9
62681,1,1,1989,16,16,16,16,16,16,16,16,16,16
62681,2,1,1989,0,0,0,0,0,0,0,0,0,0
62682,1,1,1989,3,3,3,3,3,3,3,3,3,3
62682,2,1,1989,0,0,0,2,0,0,0,0,8,0
62683,1,1,1989,0,0,5,0,0,0,0,0,0,0
62683,2,1,1989,0,0,0,0,0,0,0,0,0,0
62684,1,1,1989,0,0,0,0,0,0,0,0,0,0
62684,2,1,1989,0,0,0,0,0,0,0,0,0,0
62684,3,1,1989,0,0,0,0,0,0,0,0,0,0
62685,1,1,1989,0,0,0,0,0,0,0,0,0,0
62685,2,1,1989,0,0,0,0,0,0,0,0,0,0
62686,1,1,1989,13,13,13,13,13,13,13,13,13,13
62687,1,1,1989,29,29,29,29,29,29,29,29,29,29
62687,2,1,1989,0,0,0,0,0,0,0,0,0,0
62688,0,1,1989,0,0,0,0,0,0,0,0,0,0
62688,1,1,1989,18,18,18,18,18,18,18,18,18,18
62689,1,1,1989,0,0,0,0,0,0,0,0,0,0
62690,0,1,1989,0,0,0,0,0,0,0,0,0,0
62690,1,1,1989,0,13,0,12,0,0,26,0,22,21
62690,2,1,1989,0,9,0,0,0,0,0,7,0,0
62691,1,1,1989,0,0,0,0,0,0,0,0,0,0
62692,1,1,1989,0,0,0,0,0,0,0,0,0,0
62692,2,1,1989,0,0,0,0,0,0,11,0,0,0
62693,1,1,1989,0,0,0,0,0,0,0,0,0,0
62694,1,1,1989,0,0,0,0,0,0,0,0,0,0
62695,1,1,1989,0,0,0,0,0,0,0,0,0,0
62695,2,1,1989,0,0,0,0,13,0,0,0,22,0
62696,0,1,1989,0,0,0,0,0,0,0,0,0,0
62696,1,1,1989,0,0,0,0,5,0,0,0,0,0
62697,1,1,1989,0,0,0,0,13,0,0,0,0,0
62698,1,1,1989,0,0,0,0,0,0,0,0,0,0
62699,1,1,1989,8,13,18,21,7,13,0,25,0,6
62700,1,1,1989,0,0,0,0,0,0,0,0,0,0
62700,2,1,1989,6,6,6,6,6,6,6,6,6,6
62701,1,1,1989,0,0,0,0,0,0,0,0,0,0
62702,1,1,1989,10,10,10,10,10,10,10,10,10,10
62702,2,1,1989,0,0,0,0,0,14,0,6,0,0
62703,1,1,1989,16,16,16,16,16,16,16,16,16,16
62704,1,1,1989,0,0,0,0,0,0,0,0,0,0
62705,1,1,1989,19,19,19,19,19,19,19,19,19,19
62706,1,1,1989,0,0,0,0,0,0,0,0,0,0
62706,2,1,1989,0,0,0,0,0,0,0,0,0,0
62707,1,1,1989,0,0,0,0,0,0,0,0,0,0
62707,2,1,1989,0,0,0,0,0,0,0,0,0,0
62708,1,1,1989,0,0,0,0,0,0,0,0,0,0
62708,2,1,1989,0,0,0,0,0,0,0,0,0,0
62709,1,1,1989,0,0,0,0,0,0,0,0,0,0
62709,2,1,1989,7,0,0,0,0,0,0,0,0,0
62710,1,1,1989,0,0,0,0,0,0,0,0,0,0
62710,2,1,1989,0,0,0,0,0,0,0,0,0,0
62711,1,1,1989,14,14,14,14,14,14,14,14,14,14
62713,0,1,1989,0,0,0,0,0,0,0,0,0,0
62713,1,1,1989,0,0,0,0,0,0,0,0,0,0
62714,1,1,1989,0,0,0,0,0,0,0,0,0,0
62714,2,1,1989,0,0,0,0,0,0,0,0,0,0
62715,1,1,1989,0,0,0,0,0,0,0,0,0,0
62715,2,1,1989,0,0,0,0,0,0,0,0,0,0
62715,3,1,1989,0,0,0,0,0,0,0,0,0,0
62716,1,1,1989,0,0,0,0,0,0,0,0,0,0
62717,0,1,1989,27,16,12,16,10,13,0,9,29,13
62717,1,1,1989,4,0,0,0,0,0,0,0,0,16
62718,1,1,1989,12,12,12,12,12,12,12,12,12,12
62719,0,1,1989,17,17,17,17,17,17,17,17,17,17
62719,2,1,1989,0,0,0,0,21,0,0,0,0,0
62719,3,1,1989,6,0,0,8,14,21,15,7,20,12
62719,4,1,1989,0,0,0,0,0,0,0,0,0,0
62719,5,1,1989,0,0,0,0,0,0,0,0,0,0
62720,1,1,1989,20,20,20,20,20,20,20,20,20,20
62721,1,1,1989,0,0,0,0,0,0,0,0,0,0
62721,2,1,1989,0,7,0,0,0,0,0,0,0,0
62722,1,1,1989,14,14,14,14,14,14,14,14,14,14
62723,0,1,1989,0,0,0,0,0,0,0,0,0,0
62723,1,1,1989,0,0,0,0,0,0,0,0,0,0
62724,1,1,1989,0,0,0,0,0,0,0,0,0,0
62724,2,1,1989,0,0,0,0,0,0,0,0,0,0
62724,3,1,1989,0,0,0,0,0,0,0,0,0,0
62724,4,1,1989,0,0,0,0,0,0,0,0,0,0
62724,5,1,1989,0,0,0,0,0,0,0,0,0,0
62724,6,1,1989,0,0,0,0,0,0,0,0,0,0
62724,7,1,1989,0,0,0,0,0,0,0,0,0,0
62724,8,1,1989,0,0,0,0,0,0,0,10,0,0
62725,1,1,1989,10,10,10,10,10,10,10,10,10,10
62726,0,1,1989,0,0,0,0,0,0,0,0,0,0
62726,1,1,1989,16,0,6,11,0,18,12,9,15,20
62727,1,1,1989,12,12,12,12,12,12,12,12,12,12
62728,1,1,1989,13,13,13,13,13,13,13,13,13,13
62728,2,1,1989,3,3,3,3,3,3,3,3,3,3
62729,0,1,1989,22,22,22,22,22,22,22,22,22,22
62729,1,1,1989,0,0,0,0,0,0,0,0,0,0
62730,1,1,1989,0,0,0,0,0,0,0,0,0,0
62730,2,1,1989,0,0,0,0,0,0,0,0,0,0
62731,0,1,1989,0,0,0,0,0,0,0,0,0,0
62731,1,1,1989,0,0,0,0,0,5,0,0,2,0
62732,1,1,1989,0,0,0,0,0,0,0,0,0,0
62733,1,1,1989,0,0,0,0,0,0,0,0,0,0
62734,0,1,1989,0,0,0,0,13,0,0,0,0,0
62734,1,1,1989,0,0,0,0,0,0,0,0,0,0
62735,1,1,1989,0,0,0,0,0,0,0,0,0,0
62735,2,1,1989,0,0,0,0,0,0,0,0,0,0
62736,1,1,1989,18,18,18,18,18,18,18,18,18,18
62736,2,1,1989,0,0,0,0,0,0,0,0,0,0
62736,3,1,1989,0,0,0,0,0,0,0,0,0,0
62737,1,1,1989,5,5,5,5,5,5,5,5,5,5
62738,1,1,1989,3,3,3,3,3,3,3,3,3,3
62739,1,1,1989,0,0,0,0,0,0,0,0,0,0
62740,1,1,1989,0,0,0,0,0,0,0,0,0,0
62741,0,1,1989,0,29,0,0,0,0,0,0,0,18
62741,0,2,1989,0,11,8,0,0,12,5,13,8,11
62741,0,3,1989,0,0,0,0,0,0,0,0,0,0
62741,0,4,1989,0,16,0,0,9,0,0,5,0,25
62741,1,1,1989,0,0,0,0,0,0,0,0,0,0
62742,1,1,1989,0,0,0,0,0,0,0,0,0,0
62742,2,1,1989,0,0,0,0,0,0,0,0,0,0
62743,1,1,1989,7,7,7,7,7,7,7,7,7,7
62743,2,1,1989,11,11,11,11,11,11,11,11,11,11
62744,1,1,1989,16,16,16,16,16,16,16,16,16,16
62744,2,1,1989,0,0,0,0,0,0,0,0,0,0
62745,1,1,1989,0,0,0,0,0,0,0,0,0,0
62746,1,1,1989,0,0,0,0,0,0,0,0,0,0
62746,2,1,1989,0,0,0,0,0,0,0,0,0,0
62747,1,1,1989,0,0,0,0,0,0,0,0,0,0
62748,1,1,1989,0,0,0,0,2,0,0,0,0,0
62749,1,1,1989,0,0,0,0,0,0,19,0,0,0
62749,2,1,1989,0,0,0,0,0,0,0,0,0,0
62749,3,1,1989,0,0,0,0,0,19,0,0,0,0
62749,4,1,1989,0,0,0,13,0,0,0,0,0,0
62749,5,1,1989,0,0,0,0,0,0,0,0,0,0
62750,1,1,1989,36,36,36,36,36,36,36,36,36,36
62751,1,1,1989,9,9,9,9,9,9,9,9,9,9
62751,2,1,1989,0,0,0,0,0,0,0,0,0,0
62752,1,1,1989,12,12,12,12,12,12,12,12,12,12
62752,2,1,1989,0,0,0,0,0,0,0,0,0,0
62753,1,1,1989,0,0,0,0,0,0,0,0,0,0
62754,0,1,1989,0,0,0,0,0,0,0,0,0,0
62754,1,1,1989,0,0,0,0,0,0,0,0,0,16
62755,1,1,1989,3,3,3,3,3,3,3,3,3,3
62756,1,1,1989,0,0,0,0,0,0,0,0,0,0
62756,2,1,1989,0,0,0,0,0,0,0,0,0,0
62756,3,1,1989,0,0,0,0,0,0,0,0,0,0
62757,1,1,1989,0,0,0,0,0,0,0,0,0,0
62758,1,1,1989,0,0,0,0,0,0,0,0,0,0
62758,2,1,1989,0,0,0,0,0,0,0,0,0,0
62758,3,1,1989,0,0,0,0,0,0,0,0,0,0
62759,1,1,1989,23,23,23,23,23,23,23,23,23,23
62760,1,1,1989,28,28,28,28,28,28,28,28,28,28
62761,0,1,1989,10,10,10,10,10,10,10,10,10,10
62761,1,1,1989,0,0,10,29,0,0,0,0,0,0
62762,1,1,1989,0,0,0,0,0,0,0,0,0,0
62763,0,1,1989,26,26,26,26,26,26,26,26,26,26
62763,1,1,1989,0,0,0,0,0,0,0,0,0,0
62764,0,1,1989,0,0,0,0,0,0,0,0,0,0
62764,0,2,1989,2,0,0,0,9,0,0,0,12,0
62764,1,1,1989,7,11,0,0,0,21,17,0,13,0
62765,0,1,1989,15,15,15,15,15,15,15,15,15,15
62765,1,1,1989,0,0,0,0,0,0,8,0,0,23
62766,0,1,1989,0,0,0,0,0,0,0,0,0,0
62766,1,1,1989,0,0,3,0,8,0,0,22,12,9
62767,1,1,1989,21,21,21,21,21,21,21,21,21,21
62767,2,1,1989,0,0,0,24,0,0,0,0,0,0
62768,1,1,1989,0,0,0,0,0,0,0,0,0,0
62768,2,1,1989,0,0,0,0,0,0,0,0,0,0
62769,1,1,1989,0,0,0,0,0,0,0,0,0,0
62770,1,1,1989,0,0,0,0,0,0,0,0,0,0
62771,1,1,1989,24,24,24,24,24,24,24,24,24,24
62772,0,1,1989,0,0,0,0,0,0,0,0,0,0
62772,1,1,1989,0,0,0,0,0,0,0,0,0,0
62773,1,1,1989,16,16,16,16,16,16,16,16,16,16
62774,1,1,1989,18,18,18,18,18,18,18,18,18,18
62775,1,1,1989,0,0,0,0,0,0,0,0,0,0
62775,2,1,1989,0,0,0,0,0,0,0,0,0,0
62776,1,1,1989,0,0,0,0,0,0,0,0,0,0
62776,2,1,1989,0,0,0,0,0,0,0,0,0,0
62777,1,1,1989,17,17,17,17,17,17,17,17,17,17
62778,0,1,1989,0,0,0,0,0,0,0,0,0,0
62778,1,1,1989,15,15,15,15,15,15,15,15,15,15
62779,0,1,1989,26,0,0,0,0,18,0,0,0,0
62779,1,1,1989,0,0,0,13,0,9,0,0,0,0
62780,1,1,1989,0,0,0,0,0,0,0,0,0,0
62780,2,1,1989,0,0,0,0,0,0,0,0,0,0
62781,0,1,1989,0,0,0,0,0,0,0,0,0,0
62781,1,1,1989,0,0,0,0,0,0,0,0,12,0
62782,0,1,1989,19,37,18,22,18,6,18,19,16,29
62782,1,1,1989,0,0,0,0,0,0,0,0,0,0
62783,1,1,1989,0,0,0,0,0,0,0,0,0,0
62784,1,1,1989,0,0,0,0,0,0,0,0,0,0
62784,2,1,1989,0,0,0,0,0,0,0,0,0,0
62785,0,1,1989,18,0,0,0,0,0,0,0,0,0
62785,1,1,1989,0,0,0,0,0,0,0,0,0,0
62786,1,1,1989,9,9,9,9,9,9,9,9,9,9
62786,2,1,1989,19,19,19,19,19,19,19,19,19,19
62787,1,1,1989,7,7,7,7,7,7,7,7,7,7
62787,2,1,1989,0,0,0,0,0,0,0,0,0,0
62788,1,1,1989,32,32,32,32,32,32,32,32,32,32
62789,0,1,1989,14,14,14,14,14,14,14,14,14,14
62789,1,1,1989,15,0,0,16,0,0,0,0,0,0
62790,1,1,1989,14,14,14,14,14,14,14,14,14,14
62790,2,1,1989,3,0,3,0,0,0,0,0,0,0
62791,1,1,1989,27,27,27,27,27,27,27,27,27,27
62792,1,1,1989,13,7,0,7,18,0,22,12,5,27
62792,2,1,1989,0,0,0,0,0,0,0,0,0,0
62792,3,1,1989,0,0,0,0,0,0,0,0,17,0
62792,4,1,1989,0,0,0,0,0,0,0,0,0,0
62792,5,1,1989,0,0,10,0,0,0,0,0,0,0
62792,6,1,1989,0,0,0,0,0,7,0,0,0,0
62793,0,1,1989,0,0,0,0,0,0,0,0,0,0
62793,1,1,1989,0,0,0,0,0,0,0,0,0,0
62794,1,1,1989,7,7,7,7,7,7,7,7,7,7
62795,1,1,1989,0,0,0,0,0,0,0,0,0,0
62795,2,1,1989,0,0,0,0,0,0,0,0,0,0
62796,1,1,1989,0,0,0,0,0,0,0,0,0,0
62796,2,1,1989,27,27,27,27,27,27,27,27,27,27
62797,0,1,1989,0,0,0,0,0,0,0,0,0,0
62797,1,1,1989,22,22,22,22,22,22,22,22,22,22
62798,1,1,1989,0,0,0,0,0,0,0,0,0,0
62798,2,1,1989,0,7,0,0,0,0,0,0,0,0
62798,3,1,1989,0,0,0,0,0,0,0,0,0,0
62799,1,1,1989,0,0,0,0,0,0,0,0,0,0
62799,2,1,1989,0,0,0,0,0,0,0,0,0,0
62800,0,1,1989,0,0,0,0,0,0,0,0,0,0
62800,1,1,1989,8,8,8,8,8,8,8,8,8,8
62801,1,1,1989,20,20,20,20,20,20,20,20,20,20
62801,2,1,1989,0,0,0,0,0,0,0,0,0,0
62802,1,1,1989,15,15,15,15,15,15,15,15,15,15
62802,2,1,1989,0,0,0,0,0,0,0,0,0,0
62803,1,1,1989,25,25,25,25,25,25,25,25,25,25
62803,2,1,1989,0,0,14,0,27,0,0,0,0,0
62804,0,1,1989,0,0,0,0,0,0,0,0,0,0
62804,1,1,1989,0,0,0,0,0,0,0,0,0,0
62805,1,1,1989,25,25,25,25,25,25,25,25,25,25
62806,0,1,1989,0,0,0,0,0,0,0,0,0,0
62806,1,1,1989,22,29,34,0,0,0,7,24,18,0
62807,0,1,1989,37,37,37,37,37,37,37,37,37,37
62807,1,1,1989,0,0,0,0,13,0,0,0,0,0
62808,1,1,1989,0,0,5,0,0,2,8,15,12,0
62809,0,1,1989,0,0,0,0,0,0,0,0,0,0
62809,1,1,1989,0,0,0,0,0,5,12,0,0,0
62810,0,1,1989,0,0,0,0,0,0,0,0,0,0
62810,1,1,1989,23,0,0,0,0,0,0,0,0,0
62811,0,1,1989,0,0,0,0,0,0,0,0,0,0
62812,1,1,1989,0,0,0,0,0,0,0,0,0,0
62813,1,1,1989,0,0,0,0,0,0,0,0,0,0
62813,2,1,1989,12,12,12,12,12,12,12,12,12,12
62814,1,1,1989,0,0,0,0,0,0,0,0,0,0
62814,2,1,1989,0,0,0,0,0,0,0,0,0,0
62815,1,1,1989,0,0,0,0,0,0,0,0,0,0
62816,1,1,1989,0,0,0,0,0,0,0,0,0,0
62816,2,1,1989,0,0,0,0,0,0,0,0,0,0
62817,1,1,1989,0,0,9,0,0,0,0,0,0,0
62817,2,1,1989,0,0,0,0,0,0,0,0,0,0
62818,1,1,1989,0,0,0,0,0,0,0,0,0,0
62819,0,1,1989,0,0,0,0,0,0,0,0,0,0
62819,1,1,1989,0,0,0,0,0,0,0,0,0,0
62820,1,1,1989,0,0,0,0,0,0,0,0,0,0
62821,1,1,1989,0,0,0,0,0,0,0,0,0,0
62822,1,1,1989,0,0,0,0,0,0,0,0,0,0
62822,2,1,1989,0,0,0,0,0,0,0,0,0,0
62823,1,1,1989,15,15,15,15,15,15,15,15,15,15
62824,1,1,1989,15,15,15,15,15,15,15,15,15,15
62825,1,1,1989,0,0,0,0,0,0,0,0,0,0
62826,0,1,1989,34,34,34,34,34,34,34,34,34,34
62826,1,1,1989,0,0,0,0,0,0,0,0,0,0
62827,0,1,1989,0,0,8,0,0,0,0,0,2,0
62827,1,1,1989,0,0,0,0,0,0,0,0,0,0
62828,1,1,1989,0,0,0,0,0,0,0,0,0,0
62829,0,1,1989,0,0,0,0,0,0,0,0,0,0
62829,1,1,1989,0,0,0,0,0,0,0,0,0,0
62830,1,1,1989,0,0,0,0,0,0,0,0,0,0
62830,2,1,1989,0,0,0,0,0,0,0,0,0,0
62831,0,1,1989,32,32,32,32,32,32,32,32,32,32
62831,1,1,1989,0,0,0,0,0,0,0,0,0,0
62832,1,1,1989,0,0,0,0,0,0,0,0,0,0
62832,2,1,1989,10,10,10,10,10,10,10,10,10,10
62833,0,1,1989,29,29,29,29,29,29,29,29,29,29
62833,1,1,1989,0,28,0,0,11,0,0,15,0,0
62833,2,1,1989,0,0,0,0,0,0,11,0,0,0
62834,1,1,1989,16,16,16,16,16,16,16,16,16,16
62834,2,1,1989,0,4,0,0,0,0,0,0,0,0
62835,1,1,1989,4,4,4,4,4,4,4,4,4,4
62836,1,1,1989,0,0,0,0,0,0,0,0,0,0
62837,1,1,1989,0,0,0,0,0,0,0,0,0,0
62837,2,1,1989,0,0,0,0,0,0,0,0,0,0
62838,1,1,1989,0,16,12,30,0,0,0,0,0,0
62838,2,1,1989,6,6,6,6,6,6,6,6,6,6
62839,1,1,1989,0,0,0,0,0,0,0,0,0,0
62839,2,1,1989,0,0,0,0,0,0,0,0,0,0
62840,1,1,1989,18,18,18,18,18,18,18,18,18,18
62840,2,1,1989,0,0,0,0,0,0,0,0,0,0
62841,1,1,1989,0,0,0,0,0,0,0,0,0,0
62842,1,1,1989,0,0,0,0,0,0,0,0,0,0
62843,1,1,1989,7,7,7,7,7,7,7,7,7,7
62843,2,1,1989,0,0,0,0,0,0,0,0,0,0
62844,1,1,1989,0,0,0,0,0,0,0,0,0,0
62844,2,1,1989,0,0,0,11,0,0,0,0,0,21
62845,1,1,1989,0,0,0,0,0,0,0,0,0,0
62845,2,1,1989,18,0,0,0,0,0,0,0,0,0
62846,1,1,1989,0,0,0,10,0,0,0,0,0,0
62846,2,1,1989,0,0,0,0,0,0,0,0,0,0
62847,0,1,1989,22,22,22,22,22,22,22,22,22,22
62847,1,1,1989,0,0,3,20,0,0,0,0,0,15
62848,1,1,1989,0,0,0,0,0,0,0,0,0,0
62848,2,1,1989,0,20,0,0,0,0,0,0,0,0
62849,0,1,1989,0,0,0,0,0,0,0,0,0,0
62849,1,1,1989,0,0,0,0,8,0,20,0,0,0
62850,1,1,1989,0,0,0,0,0,0,0,0,0,0
62851,1,1,1989,12,9,9,8,0,22,6,6,10,2
62852,0,1,1989,0,0,0,0,0,0,0,0,0,0
62852,1,1,1989,0,0,0,0,11,7,15,0,8,0
62853,1,1,1989,12,12,12,12,12,12,12,12,12,12
62853,2,1,1989,0,0,0,0,0,0,0,0,0,0
62854,1,1,1989,26,26,26,26,26,26,26,26,26,26
62855,0,1,1989,28,28,28,28,28,28,28,28,28,28
62855,1,1,1989,13,0,0,0,0,0,0,0,5,0
62856,1,1,1989,13,0,0,0,0,0,0,0,0,0
62856,2,1,1989,0,0,0,0,0,0,0,0,0,0
62857,1,1,1989,20,20,20,20,20,20,20,20,20,20
62858,1,1,1989,0,0,0,0,0,0,0,0,0,0
62858,2,1,1989,0,0,0,0,0,0,0,0,0,0
62859,1,1,1989,0,0,0,0,0,0,0,0,0,0
62859,2,1,1989,0,0,0,0,0,0,0,0,0,0
62860,1,1,1989,0,0,0,0,0,0,0,0,0,0
62861,0,1,1989,0,0,0,0,0,0,0,0,0,0
62861,1,1,1989,0,0,0,0,0,0,0,0,0,0
62862,1,1,1989,22,22,22,22,22,22,22,22,22,22
62863,0,1,1989,0,0,0,0,0,0,0,0,0,0
62863,1,1,1989,17,17,17,17,17,17,17,17,17,17
62864,1,1,1989,11,11,11,11,11,11,11,11,11,11
62864,2,1,1989,0,0,0,0,0,0,0,0,0,0
62865,0,1,1989,0,31,10,0,0,0,0,0,0,0
62865,0,2,1989,0,0,0,0,0,0,0,0,0,0
62865,1,1,1989,12,12,12,12,12,12,12,12,12,12
62866,1,1,1989,14,14,14,14,14,14,14,14,14,14
62867,1,1,1989,0,0,0,0,0,0,0,0,0,0
62867,2,1,1989,16,16,16,16,16,16,16,16,16,16
62868,0,1,1989,22,0,0,0,0,0,0,0,0,0
62868,1,1,1989,0,0,0,0,0,0,0,0,0,0
62869,1,1,1989,20,20,20,20,20,20,20,20,20,20
62870,1,1,1989,0,0,0,0,0,0,0,0,0,0
62871,1,1,1989,0,0,0,0,0,0,0,0,0,0
62871,2,1,1989,0,0,0,0,0,0,0,0,0,0
62872,1,1,1989,0,0,0,0,0,0,0,0,0,0
62872,2,1,1989,0,0,0,0,0,0,0,0,0,0
62873,1,1,1989,0,0,0,0,0,0,0,0,0,0
62873,2,1,1989,0,0,0,0,0,0,0,0,0,0
62873,3,1,1989,0,0,0,0,0,0,0,0,0,0
62874,1,1,1989,0,0,0,0,0,0,0,0,0,0
62875,1,1,1989,0,0,0,0,0,0,0,0,0,0
62876,1,1,1989,27,27,27,27,27,27,27,27,27,27
62877,0,1,1989,19,19,19,19,19,19,19,19,19,19
62877,1,1,1989,0,0,0,0,0,0,0,15,0,0
62878,0,1,1989,13,13,13,13,13,13,13,13,13,13
62878,1,1,1989,0,0,0,0,0,0,0,0,26,0
62879,0,1,1989,22,22,22,22,22,22,22,22,22,22
62879,1,1,1989,0,0,0,0,0,0,0,0,0,0
62880,0,1,1989,0,0,0,0,0,0,0,0,0,0
62880,1,1,1989,0,0,0,0,0,10,0,0,0,7
62881,1,1,1989,0,0,0,0,0,0,0,0,0,0
62882,1,1,1989,14,14,14,14,14,14,14,14,14,14
62883,1,1,1989,0,14,25,0,0,0,0,0,7,0
62884,1,1,1989,0,0,0,0,0,0,0,0,0,0
62884,2,1,1989,0,0,16,0,0,0,0,0,0,0
62885,1,1,1989,6,6,6,6,6,6,6,6,6,6
62885,2,1,1989,0,0,0,0,0,0,0,0,0,0
62886,1,1,1989,13,16,0,15,17,9,19,20,26,6
62887,1,1,1989,21,21,21,21,21,21,21,21,21,21
62888,1,1,1989,21,21,21,21,21,21,21,21,21,21
62889,1,1,1989,3,3,3,3,3,3,3,3,3,3
62890,1,1,1989,20,20,20,20,20,20,20,20,20,20
62891,1,1,1989,0,0,0,0,0,0,0,0,0,0
62892,1,1,1989,10,10,10,10,10,10,10,10,10,10
62892,2,1,1989,0,0,0,0,0,0,0,0,0,0
62893,1,1,1989,0,0,0,0,0,0,0,0,0,0
62893,2,1,1989,0,0,0,0,0,0,0,0,0,0
62894,1,1,1989,15,15,15,15,15,15,15,15,15,15
62895,1,1,1989,7,10,22,3,13,21,3,22,7,3
62895,2,1,1989,0,25,13,34,27,0,14,16,0,5
62896,1,1,1989,10,10,10,10,10,10,10,10,10,10
62897,1,1,1989,13,13,13,13,13,13,13,13,13,13
62898,1,1,1989,0,0,0,0,0,0,0,0,0,0
62899,1,1,1989,0,0,0,0,0,0,0,0,0,0
62899,2,1,1989,0,0,0,0,0,0,0,0,0,0
62900,1,1,1989,22,22,22,22,22,22,22,22,22,22
62900,2,1,1989,0,0,0,0,0,0,0,0,0,0
62901,1,1,1989,23,23,23,23,23,23,23,23,23,23
62902,0,1,1989,0,0,0,0,0,0,0,0,0,15
62902,1,1,1989,0,0,0,0,0,0,0,0,0,0
62903,1,1,1989,11,11,11,11,11,11,11,11,11,11
62903,2,1,1989,13,10,11,24,0,8,0,17,0,15
62904,1,1,1989,21,21,21,21,21,21,21,21,21,21
62905,1,1,1989,0,0,0,0,0,0,0,0,0,0
62905,2,1,1989,0,0,0,0,0,0,0,0,0,0
62906,1,1,1989,0,0,0,0,0,0,0,0,0,0
62907,1,1,1989,0,0,0,0,0,0,0,0,0,0
62907,2,1,1989,0,0,0,0,0,0,0,0,0,0
62908,0,1,1989,0,0,0,0,0,0,0,0,0,0
62908,1,1,1989,0,0,0,0,0,16,0,0,7,0
62909,1,1,1989,0,0,0,0,0,0,0,0,0,0
62909,2,1,1989,0,0,0,0,0,0,0,0,0,0
62910,0,1,1989,17,17,17,17,17,17,17,17,17,17
62910,0,2,1989,11,11,11,11,11,11,11,11,11,11
62910,1,1,1989,0,0,0,0,0,0,0,0,0,0
62910,2,1,1989,0,0,0,0,0,0,0,0,0,0
62911,0,1,1989,13,13,13,13,13,13,13,13,13,13
62911,1,1,1989,0,0,0,4,2,0,0,10,0,5
62912,1,1,1989,23,23,23,23,23,23,23,23,23,23
62912,2,1,1989,0,0,0,0,0,14,0,0,0,18
62913,1,1,1989,14,14,14,14,14,14,14,14,14,14
62914,1,1,1989,0,0,16,27,10,0,24,15,25,22
62915,0,1,1989,0,0,0,0,0,0,0,0,0,0
62915,1,1,1989,0,0,0,0,0,0,0,0,0,0
62916,1,1,1989,0,0,0,0,0,0,0,0,0,0
62917,1,1,1989,17,17,17,17,17,17,17,17,17,17
62918,0,1,1989,22,22,22,22,22,22,22,22,22,22
