ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
160181,1989,0,0,0,0,0,0,0,0,0,0
160182,1989,0,0,0,0,0,0,0,0,0,0
160183,1989,16,16,16,16,16,16,16,16,16,16
160184,1989,0,0,0,0,0,0,0,0,0,0
160185,1989,20,20,20,20,20,20,20,20,20,20
160186,1989,10,24,0,20,13,13,24,8,12,15
160187,1989,26,26,26,26,26,26,26,26,26,26
160188,1989,0,0,0,17,17,15,14,0,17,11
160189,1989,14,14,14,14,14,14,14,14,14,14
160190,1989,17,0,0,21,0,9,0,0,18,33
160191,1989,19,19,19,19,19,19,19,19,19,19
160192,1989,17,14,16,23,19,33,19,18,19,24
160193,1989,0,0,0,18,0,0,0,8,0,0
160194,1989,0,0,0,0,0,0,0,0,0,0
160195,1989,0,0,14,0,5,0,0,8,18,0
160196,1989,0,6,0,0,0,0,0,0,0,0
160198,1989,19,19,19,19,19,19,19,19,19,19
160199,1989,9,24,3,9,5,11,26,5,2,0
160200,1989,4,20,16,11,7,17,11,15,15,7
160201,1989,0,0,0,0,0,0,0,0,0,0
160202,1989,10,6,19,25,6,11,23,30,8,8
160203,1989,29,16,27,10,0,0,11,25,9,0
160204,1989,0,0,0,0,0,0,0,0,0,0
160205,1989,0,0,0,21,0,29,0,0,0,0
160206,1989,0,0,9,0,0,0,17,13,0,0
160207,1989,10,0,19,0,0,0,0,0,0,22
160208,1989,0,0,0,0,0,0,0,0,0,0
160209,1989,0,0,0,0,0,0,0,0,0,25
160210,1989,4,0,0,0,0,0,0,0,0,0
160211,1989,0,0,0,0,0,0,28,0,0,0
160212,1989,0,0,0,0,0,0,0,0,0,0
160214,1989,24,0,0,0,12,15,18,0,0,22
160215,1989,4,4,4,4,4,4,4,4,4,4
160216,1989,0,0,0,0,0,0,0,0,0,0
160217,1989,29,18,25,22,16,8,0,8,0,0
160218,1989,0,0,0,0,0,0,0,0,0,0
160220,1989,34,7,20,8,9,9,0,0,31,32
160221,1989,12,12,12,12,12,12,12,12,12,12
170001,1989,21,21,21,21,21,21,21,21,21,21
170002,1989,0,0,0,0,0,0,0,0,0,0
170003,1989,0,0,0,6,0,0,27,6,0,0
170004,1989,16,16,16,16,16,16,16,16,16,16
170005,1989,15,16,0,0,0,0,0,0,11,0
170006,1989,1,1,1,1,1,1,1,1,1,1
170007,1989,0,0,0,0,0,0,0,0,0,0
170008,1989,0,0,0,0,0,0,0,0,0,0
170009,1989,26,26,26,26,26,26,26,26,26,26
170010,1989,21,21,21,21,21,21,21,21,21,21
170011,1989,28,28,28,28,28,28,28,28,28,28
170012,1989,0,0,0,0,0,0,0,0,0,0
170013,1989,0,0,0,0,0,8,0,0,0,0
170014,1989,21,21,21,21,21,21,21,21,21,21
170015,1989,16,16,16,16,18,16,16,16,16,16
170016,1989,14,14,14,14,14,14,14,14,14,14
170017,1989,0,0,0,8,0,0,0,0,4,0
170018,1989,12,12,12,12,12,12,12,12,12,12
170019,1989,14,14,14,14,14,14,14,14,14,14
170020,1989,9,9,9,9,9,9,9,9,9,9
170021,1989,0,0,0,0,0,0,0,0,0,0
170022,1989,22,22,22,22,22,22,22,22,22,22
170023,1989,6,21,19,8,0,11,10,9,8,17
170024,1989,0,0,0,0,0,0,0,0,0,0
170025,1989,0,0,0,0,0,0,0,0,0,0
170026,1989,15,15,15,15,15,15,15,15,15,15
170027,1989,0,17,0,0,0,7,0,8,0,0
170028,1989,15,15,15,15,15,15,15,15,15,15
170029,1989,0,0,0,0,0,0,0,0,0,0
170030,1989,0,0,0,0,0,0,0,0,0,0
170031,1989,0,0,0,0,0,0,0,0,0,0
170032,1989,0,0,0,0,0,0,0,0,0,0
170033,1989,17,17,17,17,17,17,17,17,17,17
170034,1989,0,0,0,0,0,0,0,0,0,0
170035,1989,0,0,0,0,0,0,0,0,0,0
170036,1989,0,0,0,0,0,0,0,0,0,0
170037,1989,0,0,0,0,0,0,0,0,0,0
170038,1989,16,16,16,16,16,16,16,16,16,16
170039,1989,24,24,24,25,24,24,24,24,24,24
170040,1989,5,5,5,5,5,5,5,5,5,5
170041,1989,8,8,8,8,8,8,8,8,8,8
170042,1989,0,10,0,0,0,0,0,0,0,0
170043,1989,0,0,0,0,0,0,0,0,0,0
170044,1989,25,25,25,25,25,25,25,25,25,25
170045,1989,0,0,0,0,0,0,0,0,0,0
170046,1989,0,0,0,0,0,0,0,0,0,0
170047,1989,7,0,0,0,0,0,0,0,0,0
170048,1989,14,14,14,14,14,14,14,14,14,14
170049,1989,0,0,0,0,0,0,0,0,0,0
170050,1989,0,0,0,0,0,0,0,0,0,0
170051,1989,0,0,0,11,0,0,0,0,0,0
170052,1989,22,22,22,22,22,22,22,22,22,22
170053,1989,0,0,0,0,0,0,0,0,0,0
170054,1989,0,0,0,0,0,0,0,0,0,0
170055,1989,25,25,25,25,25,25,25,25,25,25
170056,1989,30,30,30,30,30,30,30,30,30,30
170057,1989,18,18,18,18,18,18,18,18,18,18
170058,1989,21,4,6,6,20,17,7,12,3,31
170059,1989,15,15,15,15,15,15,15,15,15,15
170060,1989,18,18,18,18,18,18,18,18,18,18
170061,1989,18,18,18,18,18,18,18,18,18,18
170062,1989,5,5,5,5,5,5,5,5,5,5
170063,1989,23,23,23,23,23,23,23,23,23,23
170064,1989,0,0,0,0,0,0,0,0,0,0
170065,1989,0,0,0,0,0,0,0,0,0,0
170066,1989,15,0,0,16,0,0,0,0,0,0
170067,1989,10,7,7,0,9,0,5,9,14,11
170068,1989,0,0,0,0,0,0,0,0,0,0
170069,1989,27,27,27,27,27,27,27,27,27,27
170070,1989,34,34,34,34,34,34,34,34,34,34
170071,1989,19,19,19,19,19,19,19,19,19,19
170072,1989,20,20,20,20,20,20,20,20,20,20
170073,1989,16,16,16,16,16,16,16,16,16,16
170074,1989,18,18,18,18,18,18,18,18,18,18
170075,1989,0,18,0,18,0,0,0,0,0,31
170076,1989,0,0,0,0,20,0,17,0,0,0
170077,1989,0,0,0,0,0,0,0,0,0,0
170078,1989,0,0,0,0,0,0,0,0,0,0
170079,1989,37,37,37,37,37,37,37,37,37,37
170080,1989,52,11,23,4,18,20,0,0,12,24
170081,1989,0,0,0,0,0,0,0,0,0,0
170082,1989,18,18,18,18,18,18,18,18,23,18
170083,1989,0,0,0,0,0,0,0,0,0,0
170084,1989,0,0,0,0,0,0,0,0,0,0
170085,1989,7,7,7,7,7,7,7,7,7,7
170086,1989,0,0,0,0,0,0,0,0,0,0
170087,1989,18,6,12,3,29,13,21,18,0,13
170088,1989,0,0,0,0,0,0,0,0,0,0
170089,1989,0,0,28,0,0,0,0,0,0,0
170090,1989,0,0,22,16,0,0,0,0,8,0
170091,1989,18,18,18,18,18,18,18,18,18,18
170092,1989,0,0,0,0,0,0,0,0,0,0
170093,1989,0,0,0,0,0,0,0,0,0,0
170094,1989,0,0,0,0,0,0,0,0,0,0
170095,1989,0,0,0,0,0,0,0,0,0,0
170096,1989,21,21,21,21,21,21,21,21,21,21
170097,1989,0,0,0,0,0,0,0,0,0,0
170098,1989,18,18,18,18,18,18,18,18,18,18
170099,1989,5,0,0,0,0,0,0,0,0,0
170100,1989,13,13,13,13,13,13,13,13,13,13
170101,1989,6,6,6,6,6,6,6,6,6,6
170102,1989,14,14,14,14,14,14,14,14,14,14
170103,1989,0,0,0,0,0,0,0,0,0,0
170104,1989,0,0,0,0,0,0,0,0,0,0
170105,1989,11,11,11,11,11,11,11,11,11,11
170106,1989,0,0,0,0,0,0,0,0,0,0
170107,1989,0,0,0,0,0,0,0,0,0,0
170108,1989,15,15,15,15,15,15,15,15,15,15
170109,1989,0,9,12,0,15,14,0,0,0,0
170110,1989,0,0,0,0,0,0,0,0,0,0
170111,1989,5,5,5,5,5,5,5,5,5,5
170112,1989,20,20,20,20,20,20,20,20,20,20
170113,1989,0,4,0,0,0,0,0,0,0,0
170114,1989,0,0,0,0,0,0,0,0,0,0
170115,1989,0,0,0,0,0,0,0,0,0,0
170116,1989,0,0,14,15,0,0,9,0,0,0
170117,1989,14,14,14,14,14,14,14,14,14,14
170118,1989,0,0,0,0,0,0,0,0,0,0
170119,1989,25,25,25,25,25,25,25,25,25,25
170120,1989,0,0,0,0,0,0,0,0,0,0
170121,1989,18,18,18,18,18,18,18,18,18,18
170122,1989,0,0,0,0,0,0,0,0,0,0
170123,1989,11,11,11,11,11,11,11,11,11,11
170124,1989,10,16,25,13,16,7,10,0,11,24
170125,1989,22,22,22,22,22,22,22,22,22,22
170126,1989,0,0,0,0,0,0,0,0,0,0
170127,1989,16,16,16,16,16,16,16,16,16,16
170128,1989,23,23,23,23,23,23,23,23,23,23
170129,1989,15,15,15,15,15,15,15,15,15,15
170130,1989,12,12,12,12,12,12,12,12,12,12
170131,1989,18,18,18,18,18,18,23,18,18,18
170132,1989,12,12,12,12,12,12,12,12,12,12
170133,1989,7,7,7,7,7,7,7,7,7,7
170134,1989,14,14,14,14,14,14,14,14,14,14
170135,1989,18,18,18,18,18,18,18,18,18,18
170136,1989,0,0,0,0,0,0,0,0,0,0
170137,1989,0,0,0,0,0,0,0,0,0,0
170138,1989,0,0,8,0,0,0,0,0,0,0
170139,1989,0,0,0,0,0,0,0,0,0,0
170140,1989,0,0,0,0,0,0,0,0,0,0
170141,1989,0,0,0,0,0,0,0,0,0,0
170142,1989,0,0,0,0,0,0,0,0,0,0
170143,1989,9,3,3,3,3,3,3,3,3,3
170144,1989,18,18,18,18,18,18,18,18,18,18
170145,1989,24,24,24,24,24,24,24,24,24,24
170146,1989,30,30,30,30,30,30,30,30,30,30
170147,1989,1,1,1,1,1,1,1,1,1,1
170148,1989,28,28,28,28,28,28,28,28,28,28
170149,1989,0,0,0,7,0,0,0,0,0,0
170150,1989,15,15,15,15,15,15,15,15,15,15
170151,1989,0,13,14,0,0,0,0,0,0,0
170152,1989,0,0,8,0,0,0,0,0,0,0
170153,1989,0,0,0,0,9,0,0,0,0,0
170154,1989,18,18,18,18,18,18,18,18,18,18
170155,1989,0,0,0,0,0,0,0,0,0,0
170156,1989,0,0,0,0,0,0,0,22,0,0
170157,1989,19,19,19,19,19,19,19,19,19,19
170158,1989,17,17,9,29,8,0,8,23,24,23
170159,1989,14,14,14,14,14,14,14,14,14,14
170160,1989,19,19,19,19,19,19,19,19,19,19
170161,1989,0,0,0,0,0,0,0,0,0,0
170162,1989,0,0,0,0,0,0,0,0,0,0
170163,1989,0,0,0,0,0,0,0,0,0,0
170164,1989,35,35,35,35,35,35,35,35,35,35
170165,1989,0,0,0,0,0,0,10,0,0,0
170166,1989,0,0,0,0,0,0,0,0,0,0
170167,1989,19,19,19,19,19,19,19,19,19,19
170168,1989,20,20,20,20,20,20,20,20,20,20
170169,1989,15,15,15,15,15,15,15,15,15,15
170170,1989,9,9,9,9,9,9,9,9,9,9
170171,1989,9,9,9,9,9,9,9,9,9,9
170172,1989,1,1,1,1,1,1,1,1,1,1
170173,1989,15,18,18,12,15,14,25,14,9,28
170174,1989,0,0,0,0,0,17,0,0,8,0
170175,1989,0,0,0,0,0,0,0,0,0,0
170176,1989,0,0,0,0,22,0,0,8,0,0
170177,1989,0,0,0,0,0,0,0,0,0,0
170178,1989,21,21,21,21,21,21,21,21,21,21
170179,1989,12,12,12,12,12,12,12,12,12,12
170180,1989,0,0,0,0,0,0,0,0,0,0
170181,1989,0,0,0,0,0,0,0,0,0,0
170182,1989,13,13,13,13,13,13,13,13,13,13
170183,1989,20,20,20,20,20,34,20,20,20,20
170184,1989,28,28,28,28,28,28,28,28,28,28
170185,1989,0,0,0,0,0,0,0,0,0,0
170186,1989,0,0,0,0,0,0,0,0,0,12
170187,1989,0,0,0,0,0,12,0,0,0,0
170188,1989,20,0,0,0,23,0,0,0,0,0
170189,1989,21,21,21,21,21,21,21,21,21,21
170190,1989,0,0,0,0,0,0,0,0,0,0
170191,1989,11,11,11,11,11,16,19,11,11,14
170192,1989,20,20,20,20,20,20,20,20,20,20
170193,1989,13,14,14,14,16,24,17,12,11,20
170194,1989,22,22,22,22,22,22,22,22,22,22
170195,1989,5,5,5,5,5,5,5,5,5,5
170196,1989,0,0,0,0,0,0,0,0,0,0
170197,1989,0,0,0,0,0,0,0,0,0,21
170198,1989,20,20,20,20,20,20,20,20,20,20
170199,1989,11,11,11,18,11,11,11,11,11,11
170200,1989,0,0,0,0,0,0,0,12,20,20
170201,1989,0,0,0,0,0,0,0,0,0,0
170203,1989,0,0,0,0,0,0,0,0,0,0
170204,1989,0,0,0,0,0,0,0,0,0,0
170205,1989,3,3,3,3,3,3,3,3,3,3
170206,1989,3,3,3,3,3,3,3,3,3,3
170207,1989,0,0,0,0,0,0,0,0,0,0
170208,1989,13,13,13,13,13,13,13,13,13,13
170209,1989,12,16,12,12,12,12,12,12,12,12
170210,1989,0,0,0,0,0,0,0,0,0,0
170211,1989,21,21,21,21,21,21,21,21,21,41
170212,1989,12,16,18,16,0,11,14,12,0,22
170213,1989,17,17,17,17,17,17,17,17,17,17
170214,1989,0,0,0,0,0,0,0,0,0,0
170215,1989,12,23,27,0,18,11,14,25,17,26
170216,1989,24,24,24,24,24,24,24,24,24,24
170217,1989,0,0,0,0,0,0,0,0,13,0
170218,1989,0,0,0,0,0,0,0,0,0,0
170219,1989,0,0,0,0,0,0,0,0,0,0
170220,1989,17,17,24,17,23,17,17,19,17,17
170221,1989,25,25,25,25,25,25,25,25,25,25
170222,1989,29,29,29,29,29,29,29,29,29,29
170223,1989,2,2,2,2,2,2,2,2,2,2
170224,1989,0,25,0,0,0,0,0,0,0,0
170225,1989,0,0,0,0,0,0,0,0,0,0
170226,1989,0,0,0,0,0,0,13,0,0,0
170227,1989,13,13,13,13,13,13,13,13,13,13
170228,1989,0,0,0,0,9,0,0,0,0,0
170230,1989,0,0,0,0,0,0,0,0,0,0
170231,1989,0,0,0,0,0,0,0,0,0,0
170232,1989,26,26,26,26,26,26,26,26,26,26
170233,1989,0,0,0,0,0,0,0,0,0,0
170234,1989,14,0,14,16,24,14,9,15,10,22
170235,1989,20,20,20,20,20,20,20,20,20,20
170236,1989,29,29,29,29,29,29,29,29,29,29
170237,1989,0,0,0,0,0,0,0,15,0,0
170238,1989,0,0,0,0,0,0,0,0,0,0
170239,1989,0,0,0,0,0,0,0,0,0,0
170240,1989,0,0,8,0,21,0,4,0,0,0
170241,1989,23,23,23,23,23,23,23,23,23,23
170242,1989,0,0,0,0,0,0,0,0,0,0
170243,1989,22,22,22,22,22,22,22,22,22,22
170244,1989,0,0,0,0,0,0,0,0,0,0
170245,1989,7,7,7,7,7,7,7,7,7,7
170246,1989,0,0,0,0,0,9,0,0,0,8
170247,1989,0,0,0,0,4,0,0,0,0,0
170248,1989,22,21,22,21,21,21,21,21,21,21
170249,1989,21,21,21,21,21,21,21,21,21,21
170250,1989,0,0,0,0,0,0,0,0,0,0
170251,1989,0,0,0,0,0,0,0,0,0,0
170252,1989,15,37,19,26,15,16,15,22,15,20
170253,1989,4,4,4,4,4,4,4,4,4,4
170254,1989,5,5,5,5,5,5,5,5,5,5
170255,1989,0,0,0,0,0,0,0,0,0,0
170256,1989,0,0,0,0,0,0,0,0,0,0
170257,1989,14,14,14,14,14,14,14,14,14,14
170258,1989,0,0,0,22,14,0,18,0,9,0
170259,1989,36,37,39,0,16,6,21,22,22,14
170260,1989,10,10,16,0,0,0,25,0,15,0
170261,1989,30,30,30,30,30,30,30,30,30,30
170262,1989,0,0,0,0,0,0,0,0,0,0
170263,1989,13,13,13,13,13,13,13,13,13,13
170264,1989,16,16,16,16,16,16,16,16,16,16
170265,1989,23,23,23,23,23,23,23,23,23,23
170266,1989,16,20,0,4,0,12,15,6,0,14
170267,1989,13,13,13,13,13,13,13,13,13,13
170268,1989,0,12,0,0,0,0,0,0,0,0
170269,1989,0,0,0,0,0,0,0,0,0,0
170270,1989,0,0,0,0,0,0,0,0,0,0
170271,1989,21,0,0,0,0,12,0,0,11,0
170272,1989,0,0,0,0,0,0,0,0,0,0
170273,1989,0,0,0,14,11,8,0,0,0,0
170274,1989,13,13,13,13,13,13,13,13,13,13
170275,1989,0,0,0,0,0,0,0,2,0,0
170276,1989,22,22,22,22,22,22,22,22,22,22
170277,1989,4,4,4,4,4,4,4,4,4,4
170278,1989,0,0,0,0,0,0,0,0,0,0
170279,1989,0,0,0,0,0,0,0,0,0,0
170280,1989,16,4,10,0,13,18,0,6,11,15
170281,1989,0,0,0,0,0,0,0,0,0,0
170282,1989,18,18,18,18,18,18,18,18,18,18
170283,1989,0,0,0,0,0,0,0,0,5,0
170284,1989,10,16,0,3,15,20,26,36,8,36
170285,1989,12,9,9,9,9,9,9,14,9,9
170286,1989,0,0,0,0,0,0,0,0,0,0
170287,1989,0,0,7,0,0,0,0,0,0,0
170288,1989,0,0,0,0,0,0,0,0,13,0
170289,1989,0,0,0,0,0,0,0,0,0,0
170290,1989,20,13,20,16,16,7,18,15,28,19
170291,1989,18,18,18,18,18,18,27,18,18,18
170292,1989,0,0,0,0,10,0,15,0,0,20
170293,1989,0,0,0,0,0,0,0,0,0,0
170294,1989,11,11,11,11,11,11,11,11,11,11
170295,1989,14,0,0,0,0,0,0,0,0,0
170296,1989,0,0,0,0,10,0,0,0,0,0
170297,1989,28,28,28,28,28,28,28,28,28,28
170298,1989,23,23,23,23,23,23,23,23,23,23
170299,1989,11,11,11,11,11,11,11,11,11,11
170300,1989,0,0,0,0,0,0,0,0,0,0
170301,1989,18,18,18,18,18,18,18,18,18,18
170302,1989,0,0,0,0,0,0,0,0,0,0
170303,1989,0,0,0,20,0,0,0,0,0,0
170304,1989,0,0,0,0,0,0,0,0,0,0
170305,1989,0,0,0,0,0,0,0,0,13,0
170306,1989,0,0,0,0,0,0,0,0,0,0
170307,1989,8,8,8,8,8,8,8,8,10,8
170308,1989,20,20,20,20,20,20,20,20,20,20
170309,1989,6,0,0,6,0,0,21,0,0,0
170310,1989,26,26,26,26,26,26,26,26,26,26
170311,1989,0,0,0,0,0,0,0,0,0,0
170312,1989,13,13,13,13,13,13,13,13,13,13
170313,1989,0,0,0,0,0,0,0,0,0,0
170314,1989,0,0,0,0,0,0,0,0,0,0
170315,1989,19,19,19,19,19,19,19,19,19,19
170316,1989,0,0,0,0,0,0,0,0,0,0
170317,1989,13,0,0,0,0,13,0,0,6,17
170318,1989,9,0,0,0,0,8,0,0,9,0
170319,1989,0,0,0,18,0,0,0,0,0,0
170320,1989,0,0,0,0,0,0,0,0,0,0
170321,1989,0,0,0,0,0,0,0,0,0,0
170322,1989,0,0,0,0,0,0,0,0,0,0
170323,1989,0,0,0,0,0,0,0,0,0,0
170324,1989,0,0,0,0,0,0,0,0,0,0
170325,1989,0,0,0,0,0,0,0,0,0,0
170326,1989,11,11,11,11,11,11,11,11,11,11
170327,1989,0,0,0,0,0,0,0,0,0,0
170328,1989,0,0,0,0,0,0,3,0,0,0
170329,1989,7,7,7,7,7,7,7,7,7,7
170330,1989,19,16,22,17,15,31,0,0,13,23
170331,1989,12,21,7,17,10,24,24,21,5,22
170332,1989,0,12,19,0,19,14,25,0,30,19
170333,1989,0,0,0,0,0,0,14,16,0,0
170334,1989,0,0,0,0,0,0,0,0,0,0
170335,1989,12,12,12,12,12,12,12,12,12,12
170336,1989,24,24,24,24,24,24,24,24,24,24
170337,1989,15,15,15,15,15,15,15,15,15,15
170338,1989,19,19,19,19,19,19,19,19,21,23
170339,1989,9,9,9,9,9,9,9,9,9,9
170340,1989,38,38,38,38,38,38,38,38,38,38
170341,1989,13,13,13,13,13,13,13,13,13,13
170342,1989,0,0,0,0,0,0,0,8,0,0
170343,1989,28,28,28,28,28,28,28,28,28,28
170344,1989,0,0,0,0,0,0,0,0,0,0
170345,1989,21,21,21,21,21,21,21,21,21,21
170346,1989,0,0,0,0,0,0,0,0,0,0
170347,1989,0,0,0,0,0,0,0,0,0,0
170348,1989,19,19,19,19,19,21,19,19,19,19
170349,1989,0,0,0,0,0,0,0,0,0,0
170350,1989,0,0,0,0,0,0,0,0,0,0
170351,1989,9,0,0,0,21,0,0,0,0,0
170352,1989,20,15,31,23,20,0,27,23,11,11
170353,1989,18,18,18,19,18,18,18,18,18,18
170354,1989,0,0,0,0,0,0,0,20,0,0
170355,1989,35,35,35,35,35,35,35,35,35,35
170356,1989,16,16,16,16,16,16,16,16,16,16
170357,1989,0,0,0,0,0,0,0,0,0,0
170358,1989,18,18,18,18,18,18,18,18,18,18
170359,1989,22,22,22,22,22,22,22,22,22,22
170360,1989,17,17,17,17,17,17,17,17,17,17
170361,1989,26,26,26,26,26,26,26,26,26,26
170362,1989,5,5,5,5,5,5,5,5,5,5
170363,1989,0,0,0,0,0,0,0,0,0,0
170364,1989,24,24,24,24,24,24,24,24,24,24
170365,1989,0,0,0,0,0,0,0,0,0,0
170366,1989,17,17,17,17,17,17,17,17,17,17
170367,1989,16,16,16,16,16,16,16,16,16,16
170368,1989,20,20,20,20,20,20,20,20,20,20
170369,1989,0,0,0,0,0,0,0,0,0,0
170370,1989,6,14,28,9,9,26,12,17,7,14
170371,1989,0,0,0,0,0,0,0,0,0,0
170372,1989,0,10,0,22,12,11,14,5,27,0
170373,1989,22,22,22,22,22,22,22,22,22,22
170374,1989,0,0,3,0,0,0,0,0,0,0
170375,1989,10,10,10,10,10,10,10,10,10,10
170376,1989,0,32,0,0,0,0,0,0,0,0
170377,1989,16,16,16,16,16,16,16,16,16,16
170378,1989,12,12,12,12,12,12,12,12,12,12
170379,1989,0,16,0,0,0,0,0,0,0,26
170380,1989,20,20,20,20,20,20,20,20,20,25
170381,1989,6,6,6,6,6,6,6,6,6,6
170382,1989,0,0,0,0,0,0,0,0,0,0
170383,1989,26,26,26,26,26,26,26,26,26,26
170384,1989,0,0,0,0,0,0,0,0,0,0
170385,1989,33,33,33,33,33,33,33,33,33,33
170386,1989,0,0,0,7,0,0,0,0,0,0
170387,1989,26,26,26,26,26,26,26,26,26,26
170388,1989,12,12,12,12,12,12,12,12,12,12
170389,1989,24,24,24,24,24,24,24,24,24,24
170390,1989,0,0,0,23,15,33,0,0,0,0
170391,1989,12,12,12,12,12,12,12,12,12,12
170392,1989,0,0,0,0,0,0,0,0,0,0
170393,1989,25,25,25,25,25,25,25,25,25,25
170394,1989,0,0,0,0,0,0,0,0,0,0
170395,1989,0,0,0,0,0,0,0,0,0,0
170396,1989,0,0,10,0,0,0,0,0,0,0
170397,1989,22,0,27,19,10,0,0,18,20,13
170398,1989,0,0,0,24,0,0,0,0,0,0
170399,1989,0,0,0,0,0,0,0,0,0,0
170400,1989,0,0,0,0,0,0,0,0,0,0
170401,1989,0,0,0,0,0,0,0,0,0,0
170402,1989,0,9,0,0,0,18,0,0,0,0
170403,1989,0,0,0,0,0,0,0,0,0,0
170404,1989,0,0,0,0,0,0,0,0,0,0
170405,1989,0,0,0,0,0,0,0,0,0,0
170406,1989,16,0,0,23,0,0,0,0,24,0
170407,1989,22,22,22,22,22,22,22,22,22,22
170408,1989,21,21,21,21,21,21,21,21,21,21
170409,1989,0,0,0,0,0,0,0,0,0,0
170410,1989,7,8,4,36,13,19,6,0,19,12
170411,1989,15,15,15,15,15,15,15,15,15,15
170412,1989,13,13,13,13,13,13,13,13,13,13
170413,1989,30,30,30,30,30,30,30,30,30,30
170414,1989,26,26,26,26,26,26,26,26,26,26
170415,1989,0,0,0,0,0,0,0,0,0,0
170416,1989,36,36,36,36,36,36,36,36,36,36
170417,1989,25,25,25,25,25,25,25,25,25,25
170418,1989,24,24,24,24,24,24,24,24,24,24
170419,1989,0,0,0,0,0,0,0,8,0,0
170420,1989,17,17,17,17,17,17,17,17,17,17
170421,1989,19,21,19,19,19,19,19,26,19,19
170422,1989,0,0,0,0,0,0,0,0,0,0
170423,1989,0,18,31,0,0,0,0,0,0,26
170424,1989,17,0,0,0,8,0,0,0,0,0
170425,1989,9,9,9,9,9,9,9,9,9,9
170426,1989,0,0,0,0,0,0,0,0,0,0
170427,1989,0,0,0,0,0,0,0,0,0,0
170428,1989,0,0,0,0,0,0,0,0,0,0
170429,1989,0,0,0,0,0,0,0,0,0,0
170430,1989,0,0,0,0,0,0,0,0,0,0
170431,1989,0,0,0,0,0,0,0,0,0,0
170432,1989,0,0,0,0,0,0,0,0,0,0
170433,1989,0,0,0,11,0,0,0,0,0,0
170434,1989,0,0,5,0,0,0,0,0,0,0
170435,1989,23,23,23,23,23,23,23,23,23,23
170436,1989,0,0,0,0,0,0,0,0,0,0
170437,1989,21,21,21,21,21,21,21,21,21,21
170438,1989,19,19,19,19,19,19,19,19,19,19
170439,1989,12,12,12,12,12,12,12,12,12,12
170440,1989,16,16,16,16,16,16,16,16,16,16
170441,1989,22,22,22,22,22,22,22,22,22,22
170442,1989,17,17,17,17,17,17,17,17,17,17
170443,1989,0,0,0,15,16,0,0,0,0,0
170444,1989,0,13,0,0,0,0,0,0,0,0
170445,1989,17,17,17,17,17,17,17,17,17,17
170446,1989,0,0,0,0,0,0,0,0,0,0
170447,1989,0,19,6,0,0,0,0,13,0,25
170448,1989,0,0,0,0,0,0,0,0,0,0
170449,1989,0,0,0,0,6,0,0,0,0,0
170450,1989,12,30,0,25,0,14,0,15,20,0
170451,1989,0,0,11,0,0,0,12,0,0,0
170452,1989,5,5,5,5,5,5,5,5,5,5
170453,1989,0,0,0,0,0,0,0,0,0,0
170454,1989,0,0,0,0,0,0,0,0,0,0
170455,1989,18,18,18,18,18,18,18,18,18,18
170456,1989,20,20,20,20,20,20,20,20,20,20
170457,1989,23,23,23,23,23,23,23,23,23,23
170458,1989,7,7,7,7,7,7,7,7,7,7
170459,1989,2,2,2,2,2,2,2,2,2,2
170460,1989,31,31,31,31,31,31,31,31,31,31
170461,1989,14,13,0,0,0,0,0,0,0,0
170462,1989,0,0,0,0,0,0,0,0,0,0
170463,1989,0,0,0,0,14,0,0,0,0,0
170464,1989,0,0,0,0,0,0,0,0,0,0
170465,1989,0,0,0,0,0,0,0,0,0,0
170466,1989,0,11,25,0,0,0,0,0,0,0
170467,1989,7,7,7,7,7,7,7,7,7,7
170468,1989,0,0,0,0,0,0,0,0,0,0
170469,1989,12,12,12,12,12,12,12,12,12,12
170470,1989,0,0,0,0,0,0,0,0,0,0
170472,1989,0,10,0,0,0,0,0,0,27,0
170473,1989,34,34,34,34,34,34,34,34,34,34
170474,1989,0,0,0,0,0,0,0,0,0,0
170475,1989,10,10,10,10,10,10,10,10,10,10
170476,1989,23,1,12,9,25,24,12,6,30,25
170477,1989,10,0,0,0,0,0,0,0,0,0
170478,1989,7,9,16,25,14,12,32,10,19,4
170479,1989,0,0,0,0,0,0,0,7,0,0
170480,1989,14,14,14,14,14,14,14,14,14,14
170481,1989,0,0,0,21,0,0,23,0,0,16
170482,1989,0,8,0,18,0,0,0,0,0,0
170483,1989,0,0,0,0,0,0,0,0,0,0
170484,1989,0,0,0,0,0,0,8,0,0,0
170485,1989,0,14,17,0,0,0,0,0,0,0
170486,1989,0,0,0,0,0,0,8,0,0,0
170487,1989,22,22,22,22,22,22,22,22,22,22
170488,1989,4,4,4,4,19,4,4,4,4,4
170489,1989,20,13,0,11,13,16,14,22,8,0
170490,1989,0,0,0,0,0,0,0,0,0,0
170491,1989,12,12,12,12,12,12,12,12,12,12
170492,1989,0,0,0,0,0,0,0,4,0,0
170493,1989,0,0,0,0,0,0,0,0,0,0
170494,1989,35,35,35,35,35,35,35,35,35,35
170495,1989,0,17,0,0,0,0,0,0,1,0
170496,1989,0,0,0,0,0,0,0,0,0,0
170497,1989,0,0,0,0,0,0,0,15,0,10
170499,1989,1,1,1,1,1,1,1,1,1,1
170500,1989,0,0,0,0,0,0,0,0,0,0
170501,1989,27,27,27,27,27,27,27,27,27,27
170502,1989,0,0,0,0,0,0,0,0,0,0
