ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10001,1987,8,15,5,12,16,17,8,6,0,10
10002,1987,0,0,0,0,0,0,0,0,0,0
10003,1987,12,12,12,12,12,12,12,12,12,12
10004,1987,1,1,1,1,1,1,1,1,1,1
10005,1987,0,3,0,18,0,0,0,0,0,0
10006,1987,0,0,0,0,0,0,0,0,0,0
10007,1987,27,27,27,27,27,27,27,27,27,27
10008,1987,16,16,16,16,16,16,16,16,16,16
10009,1987,0,0,0,0,0,0,0,0,0,0
10010,1987,0,0,0,0,0,0,0,0,0,0
10011,1987,15,15,15,15,15,15,15,15,15,15
10012,1987,0,0,0,0,0,0,18,0,0,0
10013,1987,15,0,0,0,0,0,0,0,0,0
10014,1987,0,0,0,0,0,0,0,0,0,0
10015,1987,26,0,0,29,0,11,0,0,0,0
10016,1987,28,15,4,19,7,7,13,23,12,11
10017,1987,0,0,0,0,0,0,0,0,0,0
10018,1987,0,0,0,0,0,0,0,0,0,0
10019,1987,0,0,0,0,0,0,0,0,0,0
10020,1987,14,0,22,32,0,25,10,0,18,0
10021,1987,7,7,7,7,7,7,7,7,7,7
10022,1987,0,0,0,0,2,0,0,0,0,0
10023,1987,0,0,0,0,0,0,0,0,0,0
10024,1987,12,11,15,0,22,9,13,22,12,25
10025,1987,14,14,14,14,14,14,14,14,14,14
10026,1987,11,11,11,11,11,11,11,11,11,11
10027,1987,5,9,16,26,23,18,11,2,0,12
10028,1987,0,0,0,0,0,0,0,0,0,0
10029,1987,0,0,0,0,0,0,0,0,0,0
10030,1987,0,0,13,0,0,0,6,6,0,26
10031,1987,43,43,43,43,43,43,43,43,43,43
10032,1987,13,13,13,13,13,13,13,13,13,13
10033,1987,0,12,0,15,21,0,22,8,24,0
10034,1987,34,0,0,24,11,0,0,0,44,0
10035,1987,0,0,0,0,0,0,0,0,0,0
10036,1987,19,19,19,19,19,19,19,19,19,19
10037,1987,0,0,0,0,0,0,0,0,0,0
10038,1987,0,0,0,0,0,19,19,0,0,42
10039,1987,16,16,16,16,16,16,16,16,16,16
10040,1987,0,0,0,0,0,0,0,0,0,0
10041,1987,25,0,20,0,7,0,0,20,0,17
10042,1987,18,18,18,18,18,18,18,18,18,18
10043,1987,0,0,0,0,0,0,0,0,0,0
10044,1987,0,0,0,0,0,0,0,0,0,0
10045,1987,0,0,0,0,0,0,0,0,0,0
10046,1987,0,0,0,0,0,0,0,0,0,0
10047,1987,0,12,23,14,8,21,8,11,33,18
10048,1987,31,22,25,41,25,23,27,18,25,21
10049,1987,17,17,17,17,17,17,17,17,17,17
10050,1987,15,15,15,15,15,15,15,15,15,15
10051,1987,48,48,48,48,48,48,48,48,48,48
10052,1987,10,0,25,0,0,15,0,0,0,14
10053,1987,34,34,34,34,34,34,34,34,34,34
10054,1987,0,0,0,0,0,0,0,0,0,0
10055,1987,12,0,3,15,9,9,24,22,29,17
10056,1987,0,0,0,0,0,0,0,0,0,0
10057,1987,7,7,7,7,7,7,7,7,7,7
10058,1987,22,22,22,22,22,22,22,22,22,22
10059,1987,0,0,0,0,0,0,0,0,10,0
10060,1987,11,31,16,23,22,29,0,34,8,19
10061,1987,0,0,34,0,0,0,0,0,0,0
10062,1987,18,8,9,9,15,13,9,12,26,29
10063,1987,15,20,6,14,10,7,17,13,25,9
10064,1987,8,8,8,8,8,8,8,8,8,8
10065,1987,0,0,14,7,0,16,21,8,15,13
10066,1987,5,5,5,5,5,5,5,5,5,5
10067,1987,27,27,27,27,27,27,27,27,27,27
10068,1987,18,18,18,18,18,18,18,18,18,18
10069,1987,0,0,0,0,0,0,0,0,0,0
10070,1987,22,9,30,23,17,27,17,32,12,0
10071,1987,0,0,0,0,0,0,0,0,0,0
10073,1987,0,0,0,0,0,0,0,0,0,0
10074,1987,29,29,29,29,29,29,29,29,29,29
10075,1987,0,0,0,0,0,0,0,0,0,0
10076,1987,0,0,0,26,25,0,26,0,9,0
10077,1987,0,0,0,0,0,0,0,0,0,0
10078,1987,14,9,28,28,24,23,12,0,8,7
10079,1987,22,22,22,22,22,22,22,22,22,22
10080,1987,34,34,34,34,34,34,34,34,34,34
10081,1987,35,35,35,35,35,35,35,35,35,35
10082,1987,0,0,0,0,0,0,0,0,0,0
10083,1987,0,0,0,0,0,0,0,0,0,0
10084,1987,16,16,16,16,16,16,16,16,16,16
10085,1987,11,8,14,12,9,14,0,11,7,9
10086,1987,21,21,21,21,21,21,21,21,21,21
10087,1987,0,0,0,0,0,0,0,0,0,0
10088,1987,28,28,28,28,28,28,28,28,28,28
10089,1987,0,0,0,0,0,0,0,0,0,0
10090,1987,19,20,8,11,4,2,17,19,6,0
10091,1987,0,0,0,0,0,0,0,0,0,0
10092,1987,15,15,15,15,15,15,15,15,15,15
10093,1987,0,21,20,30,8,19,13,7,11,9
10094,1987,0,0,0,0,0,0,0,0,0,0
10095,1987,20,20,20,20,20,20,20,20,20,20
10096,1987,1,1,1,1,1,1,1,1,1,1
10097,1987,0,0,0,0,16,0,0,0,0,0
10098,1987,0,0,0,0,0,0,7,0,0,0
10099,1987,0,0,24,15,0,0,23,20,0,0
10100,1987,28,28,28,28,28,28,28,28,28,28
10101,1987,29,29,29,29,29,29,29,29,29,29
10102,1987,20,20,20,20,20,20,20,20,20,20
10103,1987,20,20,20,20,20,20,20,20,20,20
10104,1987,17,9,0,0,0,9,13,0,0,0
10105,1987,0,0,0,0,0,0,0,0,0,0
10106,1987,9,9,9,9,9,9,9,9,9,9
10107,1987,29,29,29,29,29,29,29,29,29,29
10108,1987,22,22,22,22,22,22,22,22,22,22
10109,1987,16,16,16,16,16,16,16,16,16,16
10110,1987,9,9,22,9,9,21,9,9,9,9
10111,1987,0,0,0,0,0,0,0,0,0,0
10112,1987,20,20,20,20,20,20,20,20,20,20
10113,1987,0,0,0,0,0,0,0,0,0,0
10114,1987,21,4,29,21,14,24,0,21,21,12
10115,1987,9,0,0,20,0,0,13,20,0,0
10116,1987,0,0,0,0,0,0,0,0,0,0
10117,1987,12,12,23,12,14,24,19,20,21,13
10118,1987,22,22,22,22,22,22,22,22,22,22
10119,1987,25,25,25,25,25,25,25,25,25,25
10120,1987,0,0,0,0,0,0,0,0,0,0
10121,1987,21,21,21,21,21,21,21,21,21,21
10122,1987,9,9,9,9,9,9,9,9,9,9
10123,1987,17,17,17,17,17,17,17,17,17,17
10124,1987,0,0,0,0,2,0,0,0,0,12
10125,1987,0,0,0,0,0,0,0,0,0,0
10126,1987,17,0,0,0,10,0,0,0,0,0
10127,1987,15,15,15,15,15,15,15,15,15,15
10128,1987,0,0,0,0,0,0,0,0,0,0
10129,1987,0,0,0,0,0,11,0,0,0,0
10130,1987,0,0,0,0,0,0,0,0,0,0
10131,1987,1,1,1,1,1,1,1,1,1,1
10132,1987,19,19,19,19,19,19,19,19,19,19
10133,1987,0,0,0,0,0,0,0,0,0,0
10134,1987,0,0,0,0,0,0,0,0,0,0
10135,1987,0,0,0,0,0,0,0,0,0,0
10136,1987,16,16,16,16,16,16,16,16,16,16
10137,1987,0,0,0,20,15,0,0,20,0,16
10138,1987,0,0,0,0,0,0,0,0,0,0
10139,1987,17,17,17,17,17,17,17,17,17,17
10140,1987,0,0,0,0,0,0,5,0,0,0
10141,1987,28,28,28,28,28,28,28,28,28,28
10142,1987,0,0,0,0,0,0,0,0,0,0
10143,1987,0,0,0,0,0,0,0,0,0,0
10144,1987,14,14,14,14,14,14,14,14,14,14
10145,1987,0,0,0,0,0,0,0,0,0,0
10146,1987,0,0,0,0,0,0,0,3,0,0
10147,1987,17,17,17,17,17,17,17,17,17,17
10148,1987,15,12,0,0,0,0,3,0,6,12
10149,1987,30,30,30,30,30,30,30,30,30,30
10150,1987,0,0,0,0,0,0,0,0,0,0
10151,1987,0,0,0,0,0,0,0,0,0,0
10152,1987,0,0,0,0,0,0,0,0,0,0
10153,1987,19,19,19,19,19,19,19,19,19,19
10154,1987,35,26,19,16,18,16,16,22,21,30
10155,1987,0,0,0,0,0,0,0,0,0,0
10156,1987,21,21,21,21,21,21,21,21,21,21
10157,1987,29,29,29,29,29,29,29,29,29,29
10158,1987,0,0,0,0,0,0,0,0,0,0
10159,1987,28,28,28,28,28,28,28,28,28,28
10160,1987,20,24,11,26,0,37,17,13,8,14
10161,1987,0,0,0,0,6,0,0,0,0,0
10162,1987,10,24,0,0,8,9,10,0,0,0
10163,1987,0,0,0,0,0,0,0,0,0,0
10164,1987,15,15,15,15,15,15,15,15,15,15
10165,1987,0,20,13,11,28,0,0,22,19,19
10166,1987,18,18,18,18,18,18,18,18,18,18
10167,1987,14,2,22,7,12,11,14,17,0,6
10168,1987,10,0,0,0,0,0,0,0,0,0
10169,1987,0,36,0,0,0,0,0,0,0,0
10170,1987,30,12,16,17,0,22,23,11,12,13
10171,1987,14,0,0,6,0,0,0,0,0,0
10172,1987,10,0,0,0,0,2,27,0,18,0
10173,1987,0,25,0,23,0,0,0,0,0,0
10174,1987,0,0,0,0,0,0,0,0,0,0
10176,1987,20,20,20,20,20,20,20,20,20,20
10177,1987,0,0,0,0,0,0,0,0,0,0
10178,1987,0,0,0,0,0,0,0,0,0,0
10179,1987,19,27,0,0,6,0,0,17,8,15
10180,1987,22,0,0,0,0,0,0,0,0,0
10181,1987,8,8,8,8,8,8,8,8,8,8
10182,1987,29,8,24,14,7,16,12,11,16,25
10183,1987,19,19,19,19,19,19,19,19,19,19
10184,1987,0,0,0,0,0,0,0,0,0,0
10185,1987,29,29,29,29,29,29,29,29,29,29
10186,1987,22,0,0,0,0,0,0,0,0,0
10187,1987,33,19,21,6,13,13,12,8,5,12
10188,1987,0,23,26,34,23,0,0,0,28,14
10189,1987,0,0,0,13,0,26,23,0,0,4
10190,1987,19,19,19,19,19,19,19,19,19,19
10191,1987,0,17,19,9,8,38,14,18,11,27
10192,1987,0,0,0,0,0,0,0,0,0,0
10193,1987,39,39,39,39,39,39,39,39,39,39
10194,1987,10,10,10,10,10,10,10,10,10,10
10195,1987,0,0,0,0,0,0,0,0,0,0
10196,1987,13,28,14,26,15,21,16,32,20,13
10197,1987,29,29,29,29,29,29,29,29,29,29
10198,1987,25,14,28,32,41,9,18,14,41,12
10199,1987,11,11,11,11,11,11,11,11,11,11
10200,1987,0,0,0,0,0,0,0,0,0,0
10201,1987,0,0,0,0,0,0,0,0,0,0
10202,1987,20,20,20,20,20,20,20,20,20,20
10203,1987,11,11,11,11,11,11,11,11,11,11
10204,1987,31,28,19,20,16,5,18,21,9,11
10205,1987,22,22,22,22,22,22,22,22,22,22
10206,1987,0,0,9,0,18,0,0,0,0,0
10207,1987,14,14,14,14,14,14,14,14,14,14
10208,1987,16,16,16,17,16,16,16,16,16,16
10209,1987,33,33,33,33,33,33,33,33,33,33
10210,1987,0,0,0,0,0,0,0,0,0,0
10211,1987,22,22,22,22,22,22,22,22,22,22
10212,1987,22,9,36,28,23,32,24,29,27,24
10213,1987,0,0,0,0,0,0,0,15,0,0
10214,1987,15,15,15,15,15,15,15,15,18,15
10215,1987,27,27,27,27,27,27,27,27,27,27
10216,1987,0,0,0,0,0,0,0,0,0,0
10217,1987,20,20,20,20,20,20,20,20,20,20
10218,1987,1,1,1,1,1,1,1,1,1,1
10219,1987,14,13,0,0,21,8,19,14,0,0
10220,1987,0,0,0,0,0,0,0,0,0,0
10221,1987,14,14,14,14,14,14,14,14,14,14
10222,1987,12,12,12,12,12,12,12,12,12,12
10223,1987,16,9,22,26,8,15,11,20,6,24
10224,1987,0,0,0,0,0,0,0,0,0,0
10225,1987,0,0,0,0,0,0,0,0,0,0
10226,1987,0,25,14,0,0,0,0,0,0,0
10227,1987,0,0,0,0,14,0,0,0,14,0
10228,1987,13,13,13,13,13,13,13,13,13,13
10229,1987,16,16,16,16,16,16,16,16,16,16
10230,1987,8,21,0,0,0,0,0,0,16,8
10231,1987,24,24,24,24,24,24,24,24,24,24
10232,1987,0,0,26,0,0,0,0,0,0,0
10233,1987,20,0,22,0,17,17,20,0,4,12
10234,1987,0,0,0,0,0,0,0,0,0,0
10235,1987,0,0,0,0,0,0,0,0,0,0
10236,1987,13,26,11,26,0,15,18,15,15,6
10237,1987,0,0,0,0,0,0,0,0,0,0
10238,1987,2,2,2,2,2,2,2,2,2,2
10239,1987,9,9,9,9,9,9,9,9,9,9
10240,1987,11,20,15,20,15,7,18,8,25,26
10241,1987,24,24,24,24,24,24,24,24,24,24
10242,1987,32,32,32,32,32,32,32,32,32,32
10243,1987,0,0,0,26,0,0,22,16,0,0
10244,1987,6,0,0,0,20,16,0,0,0,0
10245,1987,6,6,6,6,6,6,6,6,6,6
10246,1987,0,0,0,0,0,0,0,0,0,0
10247,1987,0,0,0,0,0,0,0,0,0,0
10248,1987,0,0,0,0,0,0,8,0,0,0
10249,1987,0,0,0,0,0,0,0,0,0,0
10250,1987,0,0,0,0,44,0,0,0,0,0
10251,1987,28,28,28,28,28,28,28,28,28,28
10252,1987,0,41,0,0,0,25,0,0,0,7
10253,1987,0,0,0,0,0,0,0,0,0,0
10254,1987,14,14,14,14,14,14,14,14,14,14
10255,1987,0,0,18,0,0,0,21,0,0,0
10256,1987,10,10,10,10,10,10,10,10,10,10
10257,1987,0,0,0,0,0,0,0,0,0,0
10258,1987,0,0,0,22,0,0,0,2,0,0
10259,1987,0,0,0,0,0,0,0,0,0,0
10260,1987,22,6,22,29,15,13,19,10,22,9
10261,1987,0,0,0,0,13,0,0,0,0,0
10262,1987,13,13,19,18,15,16,8,23,27,7
10263,1987,11,18,0,21,6,21,18,12,24,26
10264,1987,34,34,34,34,34,34,34,34,34,34
10265,1987,0,0,0,0,0,0,0,0,0,0
10266,1987,0,0,0,0,0,0,0,0,0,0
10267,1987,14,0,0,0,0,0,0,0,0,0
10268,1987,14,14,14,14,14,14,14,14,14,14
10269,1987,0,0,0,0,0,0,0,0,0,0
10270,1987,18,18,18,18,18,18,18,18,18,18
10271,1987,26,26,26,26,26,26,26,26,26,26
10272,1987,12,12,12,12,12,12,12,12,12,12
10273,1987,0,0,0,0,0,0,0,0,0,0
10274,1987,17,17,17,17,17,17,17,17,17,17
10275,1987,0,0,0,0,20,0,0,0,0,0
10276,1987,0,0,0,18,0,0,0,5,16,17
10277,1987,0,0,0,0,0,31,0,0,0,0
10278,1987,0,0,0,0,0,0,0,0,0,0
10279,1987,33,33,33,33,33,33,33,33,33,33
10280,1987,28,0,15,22,25,10,23,16,10,13
10281,1987,0,0,0,0,0,0,24,29,0,0
10282,1987,0,0,0,0,0,0,0,0,0,0
10283,1987,3,3,3,3,3,3,3,3,3,3
10284,1987,13,0,14,0,0,0,0,0,0,0
10285,1987,0,1,0,7,0,0,0,0,0,0
10286,1987,7,7,7,7,7,7,7,7,7,7
10287,1987,0,0,0,0,0,0,0,0,0,0
10288,1987,14,5,5,5,5,5,5,5,5,5
10289,1987,4,16,14,6,12,14,12,13,32,23
10290,1987,8,8,8,8,8,8,8,8,8,8
10291,1987,18,18,18,18,18,18,18,18,18,18
10292,1987,0,0,0,0,0,0,0,14,0,0
10293,1987,0,0,0,0,0,0,0,0,0,0
10294,1987,17,17,17,17,17,17,17,17,17,17
10295,1987,0,0,0,0,0,25,0,0,0,0
10296,1987,0,0,0,0,0,0,0,0,0,0
10297,1987,25,5,18,23,0,7,18,22,31,13
10298,1987,18,18,18,18,18,18,18,18,18,18
10299,1987,21,21,21,21,21,21,21,21,21,21
10300,1987,21,21,21,21,21,21,21,21,21,21
10301,1987,0,0,0,0,5,0,0,0,0,0
10302,1987,21,20,18,23,21,17,3,14,10,9
10303,1987,19,19,19,19,19,19,19,19,19,19
10304,1987,16,16,16,16,16,16,16,16,16,16
10305,1987,13,11,17,15,22,0,26,9,9,9
10306,1987,11,11,11,11,11,11,11,11,11,11
10307,1987,24,4,21,10,27,24,0,9,35,22
10308,1987,0,0,0,0,0,8,0,0,0,0
10309,1987,12,12,12,12,12,12,12,12,12,12
10310,1987,29,29,29,29,29,29,29,29,29,29
10311,1987,9,0,0,0,9,0,15,0,24,0
10312,1987,0,11,21,0,0,24,0,20,18,0
10313,1987,0,0,0,0,0,0,0,0,0,0
10314,1987,0,0,0,0,0,0,0,0,0,0
10315,1987,0,0,0,0,0,0,0,0,0,0
10316,1987,0,0,20,0,0,8,18,0,0,0
10317,1987,29,0,28,31,28,25,9,18,16,15
10318,1987,0,15,0,16,0,0,0,0,0,0
10319,1987,29,29,29,29,29,29,29,29,29,29
10320,1987,27,12,17,7,13,19,17,25,5,9
10321,1987,11,11,11,31,11,11,14,11,11,11
10322,1987,0,0,0,0,0,0,0,0,0,0
10323,1987,23,23,23,23,23,23,23,23,23,23
10324,1987,17,34,30,25,17,17,17,17,17,20
10325,1987,19,19,19,19,19,19,19,19,19,19
10326,1987,0,11,14,0,0,0,0,0,0,0
10327,1987,42,0,25,32,21,12,37,11,20,15
10328,1987,11,11,11,11,11,11,11,11,11,11
10329,1987,0,0,0,0,0,0,0,0,0,0
10330,1987,0,0,0,0,0,0,0,0,0,0
10331,1987,33,33,33,33,33,33,33,33,33,33
10332,1987,6,0,0,0,0,0,0,0,0,0
10333,1987,20,20,20,20,20,20,20,20,20,20
10334,1987,0,0,0,0,0,0,0,0,0,0
10335,1987,9,9,9,9,9,9,9,9,9,9
10336,1987,0,0,0,0,0,0,0,0,0,0
10337,1987,21,23,26,21,21,21,42,21,21,21
10338,1987,0,0,0,0,0,0,0,0,0,0
10339,1987,30,30,30,30,30,30,30,30,30,30
10340,1987,30,30,30,30,30,30,30,30,30,30
10341,1987,0,0,0,0,11,0,14,0,0,0
10342,1987,18,18,18,18,18,18,18,18,18,18
10343,1987,29,29,29,29,29,29,29,29,29,29
10344,1987,0,12,12,18,11,0,10,15,0,19
10345,1987,15,15,15,15,15,15,15,15,15,15
10346,1987,18,18,18,18,18,18,18,18,18,18
10347,1987,15,19,11,22,12,19,19,18,17,27
10349,1987,0,12,12,0,18,0,13,14,0,0
10350,1987,0,0,0,0,3,0,0,0,0,0
10351,1987,21,25,11,11,22,0,16,10,13,13
10352,1987,0,0,0,0,0,0,0,0,0,0
10353,1987,25,25,25,25,25,25,25,25,25,25
10354,1987,28,28,28,28,28,28,28,28,28,28
10355,1987,0,0,0,0,0,0,7,0,0,0
10356,1987,5,5,5,5,5,5,5,5,5,5
10357,1987,25,13,21,21,40,14,14,10,19,19
10358,1987,0,0,0,0,0,0,0,0,0,0
10359,1987,0,0,0,0,0,0,0,0,0,0
10360,1987,16,16,16,16,16,16,16,16,16,16
10361,1987,0,0,0,0,0,13,0,0,0,0
10362,1987,12,0,0,0,22,15,0,0,35,14
10363,1987,18,18,18,25,18,18,18,20,42,18
10364,1987,0,0,0,0,0,0,0,0,0,0
10365,1987,17,14,3,18,20,12,18,14,15,17
10366,1987,0,0,0,0,0,0,0,0,0,0
10367,1987,14,14,14,14,14,14,14,14,14,14
10368,1987,19,19,19,19,19,19,19,19,19,19
10369,1987,0,0,0,0,0,0,0,0,0,18
10370,1987,7,7,7,7,7,7,7,7,7,7
10371,1987,32,32,32,32,32,32,32,32,32,32
10372,1987,18,18,18,18,18,18,18,18,18,18
10373,1987,17,21,0,4,0,27,0,21,0,0
10374,1987,0,0,0,0,0,5,0,0,11,0
10375,1987,0,0,19,0,0,0,27,0,0,0
10376,1987,0,0,19,10,0,18,10,5,6,22
10377,1987,0,0,0,20,32,14,0,0,0,0
10378,1987,1,1,1,1,1,1,1,1,1,1
10379,1987,2,2,2,2,2,2,2,2,2,2
10380,1987,9,9,9,9,9,9,9,9,9,9
10381,1987,0,0,0,0,0,0,0,0,0,0
10382,1987,0,0,0,0,0,0,0,0,5,0
10383,1987,21,21,21,21,21,21,21,21,21,21
10384,1987,0,0,0,0,0,0,0,0,0,0
10385,1987,30,30,30,30,30,30,30,30,30,30
10386,1987,17,17,17,17,17,17,17,17,17,17
10387,1987,18,18,18,18,18,18,18,18,18,18
10388,1987,0,0,0,0,0,0,0,0,0,0
10389,1987,0,0,0,0,0,0,0,0,0,0
10390,1987,13,13,13,13,13,13,13,13,13,13
10391,1987,22,22,22,22,22,22,22,22,22,22
10392,1987,0,0,0,0,6,0,0,0,0,0
10393,1987,29,29,29,29,29,29,29,29,29,29
10394,1987,9,9,9,9,9,9,9,9,9,9
10395,1987,0,0,0,0,0,0,0,0,0,0
10396,1987,0,0,0,0,0,0,0,0,0,0
10397,1987,24,0,25,16,37,31,14,27,23,23
10398,1987,3,3,3,3,3,3,3,3,3,3
10399,1987,23,14,2,0,0,0,6,0,0,0
10400,1987,11,0,8,0,0,0,2,17,0,35
10401,1987,0,0,0,0,0,0,0,0,0,0
10402,1987,0,0,0,0,0,0,0,0,0,0
10403,1987,0,0,0,0,0,0,0,0,0,0
10404,1987,0,0,15,0,0,0,0,0,0,7
10405,1987,26,0,27,5,16,0,0,6,0,11
10406,1987,19,19,19,19,19,19,19,19,19,19
10407,1987,0,0,0,0,0,0,0,0,0,0
10408,1987,0,0,0,33,0,0,0,11,0,0
10409,1987,0,0,0,0,0,0,0,0,0,0
10410,1987,19,19,19,19,19,19,19,19,19,19
10411,1987,6,6,6,6,6,6,6,6,6,6
10412,1987,0,0,0,0,0,0,0,0,0,0
10413,1987,0,21,17,24,0,24,20,0,9,26
10414,1987,0,0,0,0,0,0,0,0,0,0
10415,1987,13,13,13,13,13,13,13,13,13,13
10416,1987,10,14,18,24,30,16,34,26,42,21
10417,1987,20,24,8,8,10,35,8,31,24,8
10418,1987,0,0,0,0,0,0,0,0,0,0
10419,1987,0,0,0,0,0,0,0,0,0,0
10420,1987,2,2,2,2,2,2,2,2,2,2
10421,1987,13,13,13,13,13,13,13,13,13,13
10422,1987,0,0,0,0,0,0,0,0,0,0
10423,1987,0,0,0,0,0,0,0,0,0,0
10424,1987,20,20,20,20,20,20,20,20,20,20
10425,1987,23,23,23,23,23,23,23,23,23,23
10426,1987,15,0,17,31,14,0,0,0,0,0
10427,1987,0,0,0,0,0,12,0,0,0,0
10428,1987,0,0,0,0,0,0,0,0,0,0
10429,1987,24,20,35,14,14,23,18,9,14,18
10430,1987,0,8,0,0,0,0,7,0,0,0
10431,1987,27,27,27,27,27,27,27,27,27,27
10432,1987,0,54,0,22,0,27,18,0,18,24
10433,1987,0,0,0,0,0,0,0,0,0,0
10434,1987,8,8,8,8,8,8,8,8,8,8
10435,1987,23,23,23,23,23,23,23,23,23,23
10436,1987,0,0,0,0,0,0,3,0,0,17
10437,1987,21,22,25,32,23,16,4,23,15,13
10438,1987,19,19,19,19,19,19,19,19,19,19
10439,1987,22,9,6,8,21,15,22,12,21,13
10440,1987,1,1,9,1,29,1,1,8,1,18
10441,1987,0,0,0,0,0,0,0,0,0,0
10442,1987,0,0,0,0,0,0,0,8,0,0
10443,1987,24,24,24,24,24,24,24,24,24,24
10444,1987,18,18,18,18,18,18,18,18,18,18
10445,1987,7,34,16,30,18,12,10,9,20,26
10446,1987,10,13,21,14,28,31,8,10,0,18
10447,1987,9,30,17,16,20,8,31,14,14,16
10448,1987,0,18,0,0,0,0,0,0,0,0
10449,1987,0,0,0,0,0,0,0,0,0,0
10450,1987,25,10,18,16,0,11,15,0,0,21
10451,1987,0,0,0,0,0,0,0,0,0,0
10452,1987,0,0,21,14,0,11,20,0,6,0
10453,1987,0,0,0,0,0,0,0,0,0,0
10454,1987,17,17,17,17,17,17,17,17,17,17
10455,1987,30,11,25,0,7,9,15,15,9,19
10456,1987,0,7,27,24,5,11,16,19,23,19
10457,1987,30,24,0,0,4,27,32,0,0,0
10458,1987,6,6,6,6,6,6,6,6,6,6
10459,1987,27,27,27,27,27,27,27,27,27,27
10460,1987,0,0,0,0,22,0,0,0,0,0
10461,1987,26,0,12,8,9,19,0,0,33,0
10462,1987,17,0,0,9,0,0,0,0,0,0
10463,1987,0,0,0,0,0,0,0,0,0,0
10464,1987,19,11,11,21,17,20,15,9,7,17
10465,1987,13,13,13,13,13,13,13,13,13,13
10466,1987,0,0,0,0,0,25,0,19,0,0
10467,1987,10,0,0,0,0,0,20,0,0,0
10468,1987,21,16,26,23,17,22,8,18,17,21
10469,1987,21,0,0,13,0,33,12,0,0,13
10470,1987,0,0,0,0,0,0,0,0,0,0
10471,1987,7,7,7,7,7,7,7,7,7,7
10472,1987,0,0,0,0,0,0,0,0,0,0
10473,1987,8,8,8,8,8,8,8,8,8,8
10474,1987,0,0,0,0,0,0,0,0,0,0
10475,1987,0,0,0,0,0,0,0,0,0,0
10476,1987,0,0,0,0,0,0,0,0,0,0
10477,1987,14,14,14,14,14,14,14,14,14,14
10478,1987,0,0,0,0,0,0,0,0,0,0
10479,1987,0,0,0,0,0,0,0,0,0,9
10480,1987,0,0,0,0,0,0,0,0,0,0
10481,1987,0,14,0,0,0,0,0,0,0,0
10482,1987,0,0,0,0,0,34,0,0,0,17
10483,1987,0,0,0,0,0,0,0,0,0,0
10484,1987,0,0,0,0,0,0,0,0,0,0
10485,1987,0,0,0,0,0,0,0,0,0,0
10486,1987,26,26,26,26,26,26,26,26,26,26
10487,1987,0,0,0,0,0,0,0,0,0,0
10488,1987,0,0,0,0,0,0,7,0,0,0
10489,1987,0,0,0,0,0,0,0,0,0,0
10490,1987,21,21,21,21,21,21,21,21,21,21
10491,1987,0,7,0,18,0,0,0,28,0,8
10492,1987,0,0,0,0,0,0,0,0,16,40
10493,1987,12,22,5,18,20,9,27,0,15,19
10494,1987,0,0,0,0,0,0,0,0,0,0
10495,1987,0,26,6,0,0,14,8,12,0,0
10496,1987,15,15,15,15,15,15,15,15,15,15
10497,1987,0,0,0,24,0,0,0,0,0,0
10498,1987,28,28,28,28,28,28,28,28,28,28
10499,1987,16,16,16,16,16,16,16,16,16,16
10500,1987,0,0,0,0,0,3,0,0,0,18
10501,1987,8,0,10,25,15,20,14,12,31,19
10502,1987,0,13,0,0,0,0,0,0,0,0
10503,1987,0,0,0,0,0,0,0,0,0,0
10504,1987,25,36,35,26,12,17,22,24,23,25
10505,1987,0,0,0,0,0,0,0,0,0,0
10506,1987,0,0,0,0,0,0,0,0,0,0
10507,1987,20,12,4,11,28,0,8,11,20,10
10508,1987,18,18,18,18,18,18,18,18,18,18
10509,1987,0,19,33,12,11,15,18,0,0,10
10510,1987,0,0,0,0,0,0,0,0,0,0
10511,1987,23,18,22,29,18,21,13,38,12,12
10512,1987,0,0,0,0,0,0,0,0,0,0
10513,1987,8,20,0,21,0,11,20,14,0,15
10514,1987,16,16,16,16,16,16,16,16,16,16
10515,1987,0,0,0,0,0,0,0,0,0,0
10516,1987,0,0,0,0,0,0,0,0,0,0
10517,1987,0,0,0,0,0,0,0,0,0,14
10518,1987,0,0,0,0,0,0,0,0,0,0
10519,1987,0,0,0,0,8,0,8,0,0,0
10520,1987,0,0,0,0,0,0,0,0,0,0
10521,1987,0,0,0,0,0,0,0,0,0,0
10522,1987,15,15,15,15,15,15,15,15,15,15
10523,1987,22,15,20,12,15,21,31,19,14,30
10524,1987,0,0,0,0,0,0,0,0,0,0
10525,1987,11,0,4,0,0,0,6,22,0,0
10526,1987,0,0,0,0,0,0,0,0,0,0
10527,1987,0,0,0,29,0,0,0,0,0,0
10528,1987,10,4,0,25,13,0,25,11,21,18
10529,1987,13,13,13,13,13,13,13,13,13,13
10530,1987,0,0,0,0,0,0,0,0,0,0
10531,1987,0,0,0,0,0,0,0,0,0,0
10532,1987,18,20,14,10,28,26,6,13,24,24
10533,1987,17,17,17,17,17,17,17,17,17,17
10534,1987,0,0,0,0,0,0,0,0,0,0
10535,1987,11,11,11,11,11,11,11,11,11,11
10536,1987,22,22,22,22,22,22,22,22,22,22
10537,1987,0,0,0,0,0,0,0,0,0,0
10538,1987,0,0,26,0,13,0,0,0,25,21
10539,1987,11,11,11,14,12,29,11,21,29,11
