ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10001,1984,0,30,0,32,7,0,0,0,23,0
10002,1984,29,17,11,19,34,24,15,20,34,5
10003,1984,0,0,0,0,0,0,0,0,0,0
10004,1984,0,0,0,0,0,0,0,0,0,0
10005,1984,0,0,0,0,0,0,0,0,0,0
10006,1984,14,14,14,14,14,14,14,14,14,14
10007,1984,20,0,11,26,36,0,40,12,14,0
10008,1984,0,0,0,0,0,0,0,0,0,0
10009,1984,19,10,23,12,9,20,0,16,25,20
10010,1984,18,11,10,16,22,19,13,8,15,14
10011,1984,15,15,15,15,15,15,15,15,15,15
10012,1984,18,25,17,16,13,18,16,15,27,18
10013,1984,16,16,16,16,16,16,16,16,16,16
10014,1984,15,15,15,15,15,15,15,15,15,15
10015,1984,0,0,9,0,0,0,0,0,0,17
10016,1984,0,0,0,0,0,0,9,0,0,0
10017,1984,22,22,22,22,22,22,22,22,22,22
10018,1984,0,16,0,31,0,0,0,0,0,0
10019,1984,0,0,0,11,0,0,16,0,0,0
10020,1984,16,16,16,16,16,16,16,16,16,16
10021,1984,24,14,14,14,14,14,14,14,14,14
10022,1984,31,31,31,31,31,31,31,31,31,31
10023,1984,0,0,0,0,0,0,0,0,0,0
10024,1984,10,22,16,10,10,10,10,10,10,10
10025,1984,0,0,0,0,0,0,0,0,0,0
10026,1984,0,0,0,0,0,8,0,0,0,0
10027,1984,0,0,23,0,0,0,0,12,0,0
10028,1984,0,0,0,0,12,0,0,0,0,14
10029,1984,37,37,37,37,37,37,37,37,37,37
10030,1984,0,0,0,14,0,0,0,0,0,0
10031,1984,0,0,0,0,0,0,24,0,0,0
10032,1984,0,0,0,0,0,0,0,0,0,0
10033,1984,0,0,0,0,0,0,0,0,0,0
10034,1984,11,11,11,11,11,11,11,11,11,11
10035,1984,11,0,12,0,0,0,0,14,0,0
10036,1984,0,12,0,18,0,0,0,0,23,0
10037,1984,26,26,26,26,26,26,26,26,26,26
10038,1984,39,18,0,18,33,29,0,7,29,0
10039,1984,18,0,21,21,18,0,26,21,0,0
10040,1984,0,0,0,13,0,0,0,0,43,0
10041,1984,0,0,0,0,0,0,0,0,0,0
10042,1984,3,13,11,12,15,6,4,9,17,5
10043,1984,5,5,5,5,5,5,5,5,5,5
10044,1984,0,0,0,0,0,0,0,0,0,0
10045,1984,0,0,0,0,0,0,0,0,0,0
10046,1984,0,0,0,0,0,0,12,7,9,0
10047,1984,0,0,0,0,0,0,15,0,0,0
10048,1984,0,0,0,0,0,0,0,0,0,0
10049,1984,0,23,0,0,0,0,0,0,12,0
10050,1984,0,0,0,0,0,0,0,0,0,15
10051,1984,0,18,0,0,0,0,0,0,0,0
10052,1984,0,0,0,0,0,12,0,28,0,27
10053,1984,28,11,14,7,2,12,8,16,28,17
10054,1984,7,8,13,33,13,2,26,13,5,21
10055,1984,12,12,12,12,12,12,12,12,12,12
10056,1984,0,0,0,14,0,0,0,0,0,6
10057,1984,0,0,0,0,0,0,0,0,0,0
10058,1984,3,0,2,0,16,20,9,22,25,28
10059,1984,0,0,0,0,0,0,0,0,0,0
10060,1984,0,0,0,0,0,0,0,0,0,0
10061,1984,21,19,0,9,10,11,22,19,18,5
10062,1984,0,0,0,0,0,0,0,0,0,0
10063,1984,0,0,0,0,0,0,0,0,0,0
10064,1984,0,0,0,3,0,0,0,0,0,0
10065,1984,0,25,10,29,7,9,12,14,12,21
10066,1984,10,10,10,10,10,10,10,10,10,10
10067,1984,8,8,8,8,8,8,8,8,8,20
10068,1984,0,0,0,15,0,0,0,0,0,28
10069,1984,0,16,0,0,0,0,0,0,0,0
10070,1984,0,0,5,0,0,0,0,7,0,0
10071,1984,0,0,0,0,0,0,0,0,15,0
10072,1984,6,6,6,6,6,6,6,6,6,6
10073,1984,0,30,0,0,0,0,0,0,0,0
10074,1984,0,0,0,0,0,0,0,0,0,0
10075,1984,25,25,2,10,8,31,22,15,7,35
10076,1984,0,0,0,0,0,0,0,0,0,0
10077,1984,0,0,0,0,0,0,0,0,0,0
10078,1984,12,0,17,20,11,15,8,12,16,16
10079,1984,21,0,13,15,25,26,19,25,31,28
10080,1984,11,17,14,25,19,15,33,6,25,25
10081,1984,0,0,0,0,16,0,4,0,0,7
10082,1984,0,0,0,0,0,0,0,0,0,0
10083,1984,20,20,20,20,20,20,20,20,20,20
10084,1984,0,0,0,0,0,0,0,0,0,0
10085,1984,0,0,0,0,0,0,0,0,0,0
10086,1984,0,0,0,0,0,0,0,0,0,7
10087,1984,10,18,13,40,18,0,13,16,21,28
10088,1984,13,0,19,10,13,26,9,12,16,8
10089,1984,18,0,19,17,0,0,0,0,23,0
10090,1984,0,0,0,0,21,0,3,0,0,18
10091,1984,0,0,0,0,0,0,0,0,0,11
10092,1984,23,23,23,23,23,23,23,23,23,23
10093,1984,19,19,19,19,19,19,19,19,19,19
10094,1984,0,0,0,0,0,0,0,0,0,0
10095,1984,0,0,0,0,0,0,0,0,0,0
10096,1984,0,4,0,0,0,0,0,0,0,6
10097,1984,14,20,27,23,6,0,17,15,5,22
10098,1984,17,17,17,17,17,17,17,17,17,17
10099,1984,0,0,0,11,23,0,0,31,0,2
10100,1984,25,0,15,26,18,0,35,15,0,10
10101,1984,0,0,0,0,0,0,0,0,0,0
10102,1984,22,22,22,22,22,22,22,22,22,22
10103,1984,0,17,0,0,0,0,0,0,0,0
10104,1984,0,0,0,0,11,0,0,0,0,0
10105,1984,0,0,0,10,0,0,0,0,0,0
10106,1984,9,20,15,14,27,0,12,11,29,13
10107,1984,12,13,26,26,15,24,8,6,3,38
10108,1984,0,0,15,0,23,0,32,0,0,0
10109,1984,27,27,27,27,27,27,27,27,27,27
10110,1984,11,11,11,11,11,11,11,11,11,11
10111,1984,0,0,0,0,0,0,0,0,0,0
10112,1984,8,13,25,26,19,13,0,24,0,0
10113,1984,7,16,12,12,11,14,11,11,12,15
10114,1984,25,25,25,25,25,25,25,25,25,25
10115,1984,12,9,5,7,22,9,15,18,24,4
10116,1984,0,0,8,0,0,0,0,12,10,0
10117,1984,14,14,14,14,14,14,14,14,14,14
10118,1984,7,7,7,7,7,7,7,7,7,7
10119,1984,0,16,17,0,6,10,0,9,0,0
10120,1984,0,0,0,0,0,0,0,0,0,0
10121,1984,17,17,17,17,17,17,17,17,17,17
10122,1984,0,0,17,0,0,0,0,0,0,0
10123,1984,17,17,17,18,17,17,17,17,17,17
10124,1984,0,0,0,0,0,0,0,0,0,0
10125,1984,26,26,16,24,21,21,14,17,29,25
10126,1984,8,21,17,12,16,19,12,36,23,25
10127,1984,0,0,0,0,0,0,0,0,0,0
10128,1984,0,0,0,0,0,0,0,0,0,13
10130,1984,17,8,0,0,0,0,0,13,16,0
10131,1984,0,0,0,0,0,0,0,0,28,0
10132,1984,0,0,0,0,0,0,0,0,0,0
10133,1984,17,17,17,17,17,17,17,17,17,17
10134,1984,0,0,0,0,15,0,0,0,0,0
10135,1984,0,0,0,0,0,0,0,0,0,0
10136,1984,0,0,0,0,0,0,0,0,0,0
10138,1984,4,0,0,0,0,0,0,0,0,14
10139,1984,0,0,0,0,0,0,0,0,0,0
10140,1984,0,15,16,14,12,0,0,0,11,24
10141,1984,0,0,0,7,0,0,0,0,0,0
10142,1984,10,10,10,10,10,10,10,10,10,10
10143,1984,0,0,0,0,0,0,0,0,0,0
10144,1984,0,0,0,24,12,14,0,0,25,9
10145,1984,0,0,0,0,0,0,26,0,0,0
10146,1984,12,12,12,12,12,12,12,12,12,12
10147,1984,14,14,14,14,14,14,14,14,14,14
10148,1984,25,25,25,25,25,25,25,25,25,25
10149,1984,0,0,0,0,0,0,0,0,0,0
10150,1984,0,0,9,0,0,0,0,0,0,0
10151,1984,23,23,23,23,23,23,23,23,23,23
10152,1984,0,8,0,0,18,0,0,0,3,0
10153,1984,0,0,0,0,0,0,0,0,0,0
10154,1984,14,14,14,14,14,14,14,14,14,14
10155,1984,12,16,9,14,30,22,28,17,19,22
10156,1984,0,0,0,0,0,11,12,0,0,0
10158,1984,23,12,12,12,12,12,12,12,12,12
10159,1984,0,18,0,0,2,0,0,0,28,20
10160,1984,0,0,0,0,0,0,0,0,14,0
10161,1984,0,0,0,0,0,0,0,0,0,0
10162,1984,13,21,26,0,9,22,23,22,25,28
10163,1984,0,0,0,0,0,0,0,0,0,0
10164,1984,3,3,3,3,3,3,3,3,3,3
10165,1984,0,0,0,0,0,0,0,0,0,0
10166,1984,0,0,0,0,0,0,0,0,0,0
10167,1984,2,2,2,2,2,2,2,2,2,2
10168,1984,30,30,30,30,30,30,30,30,30,30
10169,1984,0,0,0,0,0,0,0,0,0,0
10170,1984,0,0,0,0,5,0,0,0,0,25
10171,1984,3,3,3,3,3,3,3,3,3,3
10172,1984,0,3,10,17,25,16,17,7,18,6
10173,1984,20,20,20,20,20,20,20,20,20,33
10174,1984,17,17,17,17,17,17,17,17,17,17
10175,1984,20,20,20,20,20,20,20,20,20,20
10176,1984,0,7,0,0,5,6,12,0,16,15
10177,1984,13,13,13,13,13,13,13,13,13,13
10178,1984,17,17,17,17,17,17,17,17,17,17
10179,1984,23,23,23,23,23,23,23,23,23,23
10180,1984,0,0,0,0,0,0,0,0,0,0
10181,1984,8,8,8,8,8,8,8,8,8,8
10182,1984,11,11,11,11,11,11,11,11,11,11
10183,1984,0,3,17,22,12,10,0,20,0,16
10184,1984,18,0,0,0,16,31,0,0,0,0
10185,1984,4,0,0,0,0,0,14,0,12,0
10186,1984,0,0,0,0,0,0,0,0,0,0
10187,1984,3,3,3,3,3,3,3,3,3,3
10188,1984,12,12,12,12,12,12,12,12,12,12
10189,1984,21,15,0,17,0,0,0,0,22,12
10190,1984,22,22,22,22,22,22,22,22,22,22
10191,1984,15,15,15,15,15,15,15,15,15,15
10192,1984,0,0,0,0,0,0,0,0,0,0
10193,1984,0,0,0,0,0,0,0,0,0,0
10194,1984,12,21,10,17,20,27,25,18,14,15
10195,1984,23,23,23,23,23,23,23,23,23,23
10196,1984,0,0,9,7,0,0,0,0,0,0
10197,1984,0,0,0,0,0,0,0,8,0,0
10198,1984,14,0,17,9,0,0,0,0,12,0
10199,1984,0,0,0,0,0,0,0,0,0,0
10200,1984,16,16,16,16,16,16,16,16,16,16
10201,1984,13,13,13,13,13,13,13,13,13,13
10202,1984,0,0,0,0,0,0,10,0,0,0
10203,1984,0,0,0,0,0,0,0,0,0,0
10204,1984,18,18,18,18,18,18,18,18,18,18
10205,1984,28,28,28,28,28,28,28,28,28,28
10206,1984,0,14,0,0,28,0,0,0,0,5
10207,1984,25,25,25,25,25,25,25,25,25,25
10208,1984,12,13,23,15,9,20,15,15,20,14
10209,1984,16,25,16,16,16,16,16,16,16,16
10210,1984,14,0,0,0,0,0,0,0,0,0
10211,1984,11,11,11,11,11,11,11,11,11,11
10212,1984,19,19,19,19,19,19,19,19,19,19
10213,1984,9,9,9,9,9,9,9,9,9,9
10214,1984,0,0,0,0,0,0,0,0,0,0
10215,1984,19,32,0,0,5,0,0,0,0,0
10216,1984,23,12,14,10,19,18,18,0,6,0
10217,1984,19,0,12,17,0,0,19,13,19,0
10218,1984,23,23,23,23,23,23,23,23,23,23
10219,1984,0,0,0,0,0,0,0,0,0,0
10220,1984,21,21,21,21,21,21,21,21,21,21
10221,1984,0,0,0,0,0,0,0,0,0,0
10222,1984,0,0,0,0,0,14,0,20,12,16
10223,1984,0,0,0,0,0,0,0,0,0,0
10224,1984,13,13,13,13,13,13,13,13,13,13
10225,1984,0,0,0,0,0,0,0,0,0,0
10226,1984,30,30,30,30,30,30,30,30,30,30
10227,1984,0,0,0,0,0,0,0,0,0,0
10228,1984,0,0,0,0,0,0,0,0,0,0
10229,1984,0,0,0,0,10,0,26,0,10,0
10230,1984,0,0,0,0,0,0,0,0,0,0
10231,1984,0,22,12,18,8,0,0,0,10,8
10232,1984,13,13,13,13,13,13,13,13,13,13
10233,1984,18,9,0,0,13,20,0,28,25,3
10234,1984,16,16,16,16,16,16,16,16,16,16
10235,1984,31,31,31,31,31,31,31,31,31,31
10236,1984,0,32,0,0,7,0,10,0,10,0
10237,1984,27,0,0,0,20,0,0,0,10,0
10238,1984,16,16,16,16,16,16,16,16,16,16
10239,1984,17,17,17,17,17,17,17,17,17,17
10240,1984,13,13,13,13,13,13,13,13,13,13
10241,1984,0,11,19,0,0,0,30,2,18,29
10242,1984,20,20,20,20,20,20,20,20,20,20
10243,1984,3,0,0,0,0,0,0,0,0,0
10244,1984,18,18,18,18,18,18,18,18,18,18
10245,1984,19,12,1,1,1,1,1,1,1,1
10246,1984,0,0,0,0,0,0,0,0,0,0
10247,1984,0,0,0,0,0,0,0,0,0,0
10248,1984,0,0,0,0,0,0,0,0,0,0
10249,1984,0,0,0,0,0,0,0,0,0,0
10250,1984,17,17,17,17,17,17,17,17,17,17
10251,1984,16,0,16,23,0,10,0,0,17,0
10252,1984,0,0,0,0,0,0,0,0,0,0
10253,1984,0,0,0,0,0,0,0,0,0,0
10254,1984,9,9,15,9,9,19,9,9,9,9
10255,1984,26,26,26,26,26,26,26,26,26,26
10256,1984,0,0,0,0,0,33,0,0,0,20
10257,1984,8,8,8,8,8,8,8,8,8,8
10258,1984,15,15,15,15,15,15,15,15,15,15
10259,1984,21,21,21,21,21,21,21,21,21,21
10260,1984,15,15,15,15,15,15,15,15,15,15
10261,1984,0,0,0,0,0,0,0,0,0,0
10262,1984,0,0,0,0,0,0,17,0,0,0
10263,1984,0,0,0,0,0,0,0,0,0,0
10264,1984,12,12,12,12,12,12,12,12,12,12
10265,1984,0,8,9,0,0,0,0,0,0,0
10266,1984,12,9,27,21,17,11,18,9,18,18
10267,1984,1,1,1,1,1,1,1,1,1,1
10268,1984,0,0,0,0,0,0,0,0,0,0
10269,1984,28,28,28,28,28,28,28,28,28,28
10270,1984,0,0,0,0,12,0,0,0,0,24
10271,1984,0,0,0,0,0,0,0,0,0,0
10272,1984,10,3,0,0,8,15,0,0,16,14
10273,1984,0,0,0,0,0,5,0,0,0,0
10274,1984,0,0,0,0,0,0,0,0,18,0
10275,1984,18,18,18,18,18,18,18,18,18,18
10276,1984,2,2,2,2,2,2,2,2,2,2
10277,1984,0,0,0,0,0,22,0,0,0,0
10278,1984,0,13,0,24,32,2,14,20,0,16
10279,1984,0,0,0,0,0,0,0,0,0,0
10280,1984,0,0,0,0,0,0,0,0,0,0
10281,1984,31,31,31,31,31,31,31,31,31,31
10282,1984,0,0,0,0,0,0,0,0,0,0
10283,1984,0,0,6,0,0,0,0,0,0,21
10284,1984,28,0,0,0,0,0,11,0,0,0
10285,1984,23,0,31,0,22,25,0,7,0,21
10286,1984,20,20,20,20,20,20,20,20,20,20
10287,1984,1,1,1,1,1,1,1,1,1,5
10288,1984,18,7,7,22,38,17,23,7,7,7
10289,1984,0,0,0,0,0,0,0,0,0,0
10290,1984,18,15,27,0,22,25,0,0,0,0
10291,1984,0,0,2,0,0,0,13,0,0,0
10292,1984,18,18,18,18,18,18,18,18,18,18
10293,1984,13,13,13,13,13,13,13,13,13,13
10294,1984,0,0,0,0,0,0,0,0,0,0
10295,1984,20,16,19,0,0,12,15,20,11,0
10296,1984,17,8,17,21,18,0,8,19,19,22
10297,1984,0,0,0,0,0,0,0,21,0,40
10298,1984,0,10,0,0,0,0,0,0,27,0
10299,1984,11,11,11,11,11,11,11,11,11,11
10300,1984,0,0,0,0,0,0,0,0,0,0
10301,1984,5,5,5,9,5,5,5,5,5,5
10302,1984,0,0,0,0,0,0,22,0,0,0
10303,1984,4,15,11,12,16,24,17,0,0,27
10304,1984,0,0,0,0,0,0,0,0,0,0
10305,1984,15,18,14,18,31,15,12,17,22,37
10306,1984,0,0,0,0,0,0,0,15,0,0
10307,1984,0,0,0,0,0,0,0,0,0,0
10308,1984,0,0,0,0,0,0,0,0,0,0
10309,1984,6,0,0,0,0,0,0,0,0,0
10310,1984,5,5,5,5,5,5,5,5,5,5
10311,1984,19,8,14,27,16,21,29,18,12,15
10312,1984,0,0,0,0,0,0,0,0,0,0
10313,1984,0,0,0,10,0,14,0,23,5,7
10314,1984,18,0,0,0,0,0,0,0,0,0
10315,1984,21,21,21,21,21,21,21,21,21,21
10316,1984,0,9,0,20,13,17,13,0,0,0
10317,1984,0,0,0,0,0,0,0,0,0,0
10318,1984,24,24,24,24,24,24,24,24,24,24
10319,1984,15,25,14,0,17,19,0,31,11,18
10320,1984,33,18,13,22,17,12,17,17,20,13
10321,1984,9,9,9,9,9,9,9,9,9,9
10322,1984,22,22,22,22,22,22,22,22,22,22
10323,1984,19,19,19,19,19,19,19,19,19,19
10324,1984,13,13,13,13,13,13,13,13,13,13
10325,1984,11,11,11,11,11,11,11,11,11,11
10326,1984,13,10,0,27,16,0,0,0,0,0
10327,1984,15,15,15,15,15,15,15,15,15,15
10328,1984,0,0,0,0,0,0,0,0,0,0
10329,1984,0,0,0,0,0,7,0,0,0,0
10330,1984,9,9,9,9,9,9,9,9,9,9
10331,1984,0,0,0,14,0,7,0,10,0,0
10332,1984,8,5,21,8,14,0,11,14,11,11
10333,1984,18,15,15,12,9,39,21,19,0,32
10334,1984,5,5,5,5,5,5,5,5,5,5
10335,1984,17,17,17,17,17,17,17,17,17,17
10336,1984,0,0,0,0,0,0,0,0,0,0
10337,1984,0,0,0,0,21,0,0,0,0,0
10338,1984,14,29,9,14,0,20,22,0,18,0
10339,1984,0,0,16,0,0,0,0,0,10,13
10340,1984,11,24,24,20,24,10,34,15,28,17
10341,1984,13,0,26,0,0,12,0,0,16,0
10342,1984,0,0,0,0,0,0,0,0,0,0
10343,1984,0,0,0,10,0,13,0,0,0,0
10344,1984,0,0,17,0,0,0,0,0,0,0
10345,1984,0,3,0,0,0,0,0,13,0,0
10346,1984,0,0,0,0,0,0,0,22,0,14
10347,1984,14,14,14,14,14,14,14,14,14,14
10348,1984,0,0,0,0,0,0,39,0,0,0
10349,1984,0,12,0,19,0,0,0,0,0,0
10350,1984,0,0,0,0,0,0,0,0,0,0
10351,1984,25,25,25,25,25,25,25,25,25,25
10352,1984,0,35,4,0,0,0,0,25,0,18
10353,1984,14,14,14,14,14,14,14,14,14,14
10354,1984,0,0,0,0,0,0,0,0,0,0
10355,1984,0,0,0,0,0,0,17,0,0,0
10356,1984,0,0,12,0,0,0,0,0,0,0
10357,1984,17,12,20,32,12,21,0,23,0,0
10358,1984,26,16,24,27,18,22,11,20,18,37
10359,1984,2,2,2,2,2,2,2,2,2,2
10360,1984,0,0,15,0,2,0,0,0,0,8
10361,1984,0,0,0,0,0,0,0,0,0,0
10362,1984,0,0,8,5,0,9,18,0,0,0
10363,1984,23,23,23,23,23,23,23,23,23,23
10364,1984,5,5,15,5,5,5,5,22,5,5
10365,1984,0,0,0,0,0,0,0,0,0,0
10366,1984,23,23,23,23,23,23,23,23,23,23
10367,1984,0,0,0,0,0,0,0,0,0,0
10368,1984,28,28,28,28,28,28,28,28,28,28
10369,1984,2,2,2,2,2,5,2,2,2,2
10370,1984,30,0,0,0,0,22,0,0,0,10
10371,1984,0,0,0,0,0,0,0,0,0,0
10372,1984,11,11,11,11,11,11,11,11,11,11
10373,1984,0,0,0,0,0,0,0,0,0,0
10374,1984,0,0,0,0,0,0,0,0,0,0
10375,1984,0,0,0,0,0,14,0,0,0,0
10376,1984,0,0,0,0,0,0,0,20,0,0
10377,1984,0,0,0,0,0,0,8,0,0,0
10378,1984,16,0,24,0,0,24,29,0,0,0
10379,1984,0,0,0,0,0,0,0,0,0,0
10380,1984,0,0,0,0,0,0,0,0,0,0
10381,1984,0,0,0,0,0,0,0,0,0,0
10382,1984,0,10,0,6,0,0,0,0,0,0
10383,1984,0,0,0,0,16,0,0,0,0,0
10384,1984,0,0,0,0,0,0,0,0,0,0
10385,1984,0,0,0,0,0,0,0,0,0,0
10386,1984,0,0,0,0,0,0,0,0,0,0
10387,1984,0,0,0,0,0,0,0,0,0,0
10388,1984,21,21,21,21,21,21,21,21,21,21
10389,1984,0,0,0,0,0,0,0,0,0,0
10390,1984,15,15,15,15,15,15,15,15,15,15
10391,1984,7,7,7,7,7,7,7,7,7,7
10392,1984,0,0,0,0,0,0,0,0,0,0
10393,1984,20,16,26,9,16,24,0,18,23,41
10394,1984,9,16,12,14,27,7,21,27,24,26
10395,1984,25,29,20,26,33,13,6,28,24,36
10396,1984,27,27,27,27,27,27,27,27,27,27
10397,1984,0,0,0,0,0,0,0,0,0,0
10398,1984,26,21,11,24,20,9,26,11,9,17
10399,1984,0,18,0,12,0,0,0,0,0,0
10400,1984,0,0,0,0,0,10,0,0,0,0
10401,1984,23,25,0,0,0,0,17,0,0,15
10402,1984,6,19,23,11,0,0,10,0,7,0
10403,1984,8,14,9,19,18,17,17,23,28,12
10404,1984,0,0,0,0,0,0,0,0,0,0
10405,1984,0,0,0,0,0,0,0,0,0,0
10406,1984,16,0,5,23,12,29,7,0,18,0
10407,1984,31,22,0,23,0,0,0,0,13,0
10408,1984,10,10,10,10,10,10,10,10,10,10
10409,1984,19,12,30,0,21,4,10,15,21,8
10410,1984,0,0,0,0,0,0,0,0,0,0
10411,1984,19,19,19,19,19,19,19,19,19,19
10412,1984,0,0,0,0,0,0,0,0,0,0
10413,1984,0,0,0,0,0,0,0,0,0,0
10414,1984,0,0,0,0,15,0,0,0,0,0
10415,1984,0,0,0,0,0,0,0,0,0,0
10416,1984,15,0,0,0,0,0,0,0,17,0
10417,1984,22,21,19,0,29,0,0,0,10,0
10418,1984,14,27,14,21,28,0,8,23,14,19
10419,1984,13,13,13,13,13,13,13,13,13,13
10420,1984,0,0,0,40,0,0,21,0,0,0
10421,1984,0,0,0,0,0,0,0,0,0,0
10422,1984,0,0,0,0,0,25,0,0,0,17
10423,1984,17,17,17,17,17,17,17,17,17,17
10424,1984,0,0,0,0,0,0,0,0,0,0
10425,1984,0,0,0,0,0,0,0,0,0,0
10426,1984,0,0,0,0,0,0,0,0,0,0
10427,1984,0,0,0,0,0,0,11,0,0,0
10428,1984,17,32,17,17,17,18,17,29,17,17
10429,1984,7,7,7,7,7,7,7,7,7,7
10430,1984,0,0,0,0,0,0,0,0,0,0
10431,1984,0,0,0,0,0,0,0,0,0,0
10432,1984,0,0,0,0,0,0,0,0,0,0
10433,1984,0,3,20,18,13,2,12,24,20,16
10434,1984,0,0,0,0,0,0,0,0,0,0
10435,1984,24,13,13,37,25,15,9,19,17,16
10436,1984,16,16,16,16,16,16,16,16,16,16
10437,1984,0,0,0,0,0,0,0,0,0,0
10438,1984,11,7,18,9,19,22,40,9,10,19
10439,1984,0,0,0,0,0,0,0,0,0,0
10440,1984,0,0,0,0,0,0,0,0,0,0
10441,1984,0,0,0,0,0,0,0,0,0,0
10442,1984,21,24,0,18,0,14,0,0,13,3
10443,1984,0,0,0,0,0,0,0,0,0,0
10444,1984,0,0,0,0,0,0,0,0,0,0
10445,1984,12,0,0,0,0,16,0,20,0,0
10446,1984,0,0,0,0,0,0,0,0,0,0
10447,1984,19,0,20,26,26,27,21,0,17,0
10448,1984,0,12,0,0,0,0,0,0,0,0
10449,1984,0,0,0,0,0,8,0,0,13,0
10450,1984,0,0,19,0,0,0,0,0,0,0
10451,1984,0,0,0,0,0,0,0,0,0,0
10452,1984,0,0,0,0,0,0,0,0,0,0
10453,1984,12,12,12,12,12,12,12,12,12,12
10454,1984,6,6,6,6,6,6,6,6,6,6
10455,1984,3,0,26,11,20,18,16,12,5,12
10456,1984,19,0,0,18,16,0,12,31,20,0
10457,1984,21,12,13,11,8,13,5,14,15,21
10458,1984,12,12,12,12,12,12,12,12,12,12
10459,1984,0,20,0,28,14,7,0,0,0,16
10460,1984,14,13,13,13,18,13,13,14,21,13
10461,1984,0,0,19,0,13,0,18,11,3,20
10462,1984,16,8,19,17,20,16,10,15,19,15
10463,1984,0,0,0,0,12,0,0,0,0,0
10464,1984,0,0,0,0,0,0,0,14,0,0
10465,1984,0,0,0,0,0,0,0,0,0,0
10466,1984,19,19,19,19,19,19,19,19,19,19
10467,1984,0,0,0,0,0,0,0,0,0,26
10468,1984,0,24,0,0,8,22,0,0,18,0
10469,1984,0,0,0,20,4,0,0,0,0,0
10470,1984,0,0,0,18,0,8,0,0,0,0
10471,1984,20,20,20,20,20,20,20,20,20,20
10472,1984,20,20,20,20,20,20,20,20,20,20
10473,1984,0,0,0,0,0,0,0,0,0,0
10474,1984,0,0,0,0,0,0,0,0,0,0
10475,1984,0,0,0,15,12,28,31,19,17,0
10476,1984,18,0,0,13,16,18,9,25,6,18
10477,1984,36,29,0,0,8,0,0,13,17,16
10478,1984,29,50,37,14,19,17,44,18,0,0
10479,1984,11,11,11,11,11,11,11,11,11,11
10480,1984,0,0,0,0,0,0,20,0,0,16
10481,1984,0,19,23,0,0,0,27,0,0,22
10482,1984,18,9,0,9,24,0,8,24,8,21
10483,1984,16,30,23,13,12,21,19,42,10,23
10484,1984,13,21,17,16,0,0,11,9,7,0
10485,1984,18,15,0,0,11,19,14,21,9,0
10486,1984,0,0,0,0,0,0,0,0,0,0
10487,1984,12,23,0,0,0,0,0,0,0,0
10488,1984,0,0,0,0,0,0,0,0,0,0
10489,1984,6,6,6,6,7,6,6,6,6,6
10490,1984,18,18,18,18,18,18,18,18,18,18
10491,1984,0,0,0,0,0,0,0,0,0,0
10492,1984,0,0,0,0,0,0,0,0,16,15
10493,1984,0,0,0,0,0,0,0,0,15,0
10494,1984,0,0,0,0,0,0,0,0,0,0
10495,1984,0,0,0,0,0,0,0,0,0,0
10496,1984,2,2,13,2,2,2,2,2,2,2
10497,1984,16,0,24,0,0,0,0,0,0,15
10498,1984,0,0,0,0,0,0,0,0,0,0
10499,1984,2,2,2,2,2,2,2,10,2,2
10500,1984,0,0,0,0,0,0,0,0,0,0
10501,1984,4,4,4,4,4,4,4,4,4,4
10502,1984,0,17,0,13,22,16,26,9,17,10
10503,1984,0,0,0,0,0,0,0,0,0,0
10504,1984,20,0,0,27,18,18,0,0,31,3
10505,1984,12,0,13,10,15,0,0,0,0,0
10507,1984,20,20,20,20,20,20,20,20,20,20
10508,1984,0,0,15,0,0,0,0,0,16,0
10509,1984,33,33,33,33,33,33,33,33,33,33
10510,1984,0,0,0,0,0,0,0,0,0,0
10511,1984,0,0,0,0,0,0,0,0,0,0
10512,1984,3,3,3,3,3,3,3,3,3,3
10513,1984,17,11,15,17,15,18,9,14,17,6
10514,1984,0,0,0,0,0,0,0,0,0,0
10515,1984,0,0,0,0,0,0,4,0,0,0
10516,1984,28,0,0,0,0,20,0,0,17,27
10517,1984,14,0,0,5,6,18,0,0,14,0
10518,1984,27,7,27,16,20,0,8,17,19,9
10519,1984,31,31,31,31,31,31,31,31,31,31
10520,1984,0,0,11,0,0,0,0,0,20,0
10521,1984,7,6,11,26,7,13,21,9,18,8
10522,1984,0,0,10,0,0,14,35,27,12,0
10523,1984,16,16,16,16,16,16,16,16,16,16
10524,1984,18,0,0,22,14,17,27,0,0,0
10525,1984,7,7,7,7,7,7,7,7,7,7
10526,1984,2,2,2,2,2,2,2,2,2,2
10527,1984,0,0,0,0,0,0,0,0,0,0
10528,1984,0,0,0,0,0,0,0,0,0,0
10529,1984,0,0,0,0,0,0,0,0,0,14
10530,1984,0,0,0,0,0,0,0,0,11,0
10532,1984,0,0,0,0,0,0,0,0,0,0
10533,1984,0,0,0,21,0,0,7,0,15,0
10534,1984,9,12,28,24,11,17,17,25,31,21
10535,1984,14,8,0,0,0,0,11,17,0,11
10536,1984,28,14,18,22,21,4,23,13,9,7
10537,1984,0,0,25,0,0,0,0,0,0,0
10538,1984,27,27,27,27,27,27,27,27,27,27
10539,1984,20,20,20,20,20,20,20,20,20,20
10540,1984,8,0,18,14,0,14,0,0,30,34
10541,1984,23,23,23,23,23,23,23,23,23,23
