ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
61670,1988,9,9,9,9,9,9,9,9,9,9
61671,1988,25,25,25,25,25,25,25,25,25,25
61672,1988,20,20,20,20,20,20,20,20,20,20
61673,1988,21,12,0,23,0,0,0,9,8,8
61674,1988,0,0,0,0,0,0,0,0,0,0
61675,1988,14,0,0,0,0,0,0,0,32,0
61676,1988,0,0,0,0,0,0,0,0,16,0
61677,1988,0,0,0,0,11,0,0,0,0,0
61678,1988,13,0,0,0,0,8,20,0,0,0
61679,1988,27,19,18,14,13,21,16,11,26,15
61680,1988,0,0,0,0,0,0,0,0,0,0
61681,1988,0,0,0,0,0,0,0,0,0,0
61682,1988,0,0,0,0,0,0,0,0,0,0
61683,1988,0,0,0,0,0,0,0,0,0,0
61684,1988,16,16,16,16,16,16,16,16,16,16
61685,1988,13,0,10,7,9,14,8,12,3,0
61686,1988,9,0,0,0,0,0,0,0,0,0
61687,1988,0,0,0,0,0,0,0,0,0,0
61688,1988,6,6,6,6,6,6,6,6,6,6
61689,1988,0,0,0,0,0,0,0,0,0,0
61690,1988,0,0,0,0,0,0,0,0,0,0
61691,1988,0,0,0,0,0,0,0,0,0,0
61692,1988,0,12,0,0,0,0,0,0,0,0
61693,1988,0,0,0,0,0,0,0,0,0,0
61694,1988,3,3,3,3,3,3,3,3,3,3
61695,1988,30,30,30,30,30,30,30,30,30,30
61696,1988,0,0,0,0,0,0,0,0,0,0
61697,1988,0,0,0,0,0,0,0,0,0,0
61698,1988,21,21,21,21,21,21,21,21,21,21
61699,1988,2,2,2,2,2,2,2,2,2,2
61700,1988,15,15,15,15,15,15,15,15,15,15
61701,1988,16,16,16,16,16,16,16,16,16,16
61702,1988,18,18,18,18,18,18,18,18,18,18
61703,1988,0,0,0,0,0,0,0,0,0,0
61704,1988,20,20,20,20,20,20,20,20,20,20
61705,1988,5,5,5,5,5,5,5,5,5,5
61706,1988,22,22,22,22,22,22,22,22,22,22
61707,1988,0,0,0,0,0,0,0,0,0,0
61708,1988,0,0,0,0,0,0,0,0,0,0
61709,1988,0,0,0,0,0,0,0,0,0,0
61710,1988,0,0,0,0,0,0,0,0,0,0
61711,1988,17,17,17,17,17,17,17,17,17,17
61712,1988,0,0,0,0,0,0,0,0,0,0
61713,1988,23,23,23,23,23,23,23,23,23,23
61714,1988,6,6,6,6,6,6,6,6,6,6
61715,1988,0,13,0,0,0,18,0,0,0,0
61716,1988,19,15,15,15,15,15,15,15,15,15
61717,1988,0,0,0,0,0,0,0,0,0,3
61718,1988,9,3,24,16,11,20,17,13,5,22
61719,1988,0,0,0,0,0,0,0,0,0,0
61720,1988,0,0,0,2,0,0,0,0,0,0
61721,1988,20,20,20,20,20,20,20,20,20,20
61722,1988,19,19,19,19,19,19,19,19,19,19
61723,1988,16,16,16,28,16,16,16,16,16,16
61724,1988,21,21,21,21,21,21,21,21,21,21
61725,1988,24,24,24,24,24,24,24,24,24,24
61726,1988,0,0,0,0,0,0,0,0,0,0
61727,1988,3,3,3,3,3,3,3,3,3,3
61728,1988,23,23,23,23,23,23,23,23,23,23
61729,1988,17,17,17,17,17,17,17,17,17,17
61730,1988,0,9,0,0,0,0,0,0,0,30
61731,1988,18,18,18,18,18,18,18,18,18,18
61732,1988,0,0,0,0,0,0,0,0,0,4
61733,1988,8,0,0,0,0,0,0,0,0,0
61734,1988,0,0,0,0,0,0,0,0,0,0
61735,1988,0,0,0,0,0,0,0,0,0,0
61736,1988,15,15,15,15,15,15,15,15,15,15
61737,1988,0,0,0,0,0,0,0,0,0,0
61738,1988,0,0,0,0,0,0,0,0,0,0
61739,1988,0,0,0,0,0,0,0,0,0,0
61740,1988,0,0,0,0,0,0,0,0,0,0
61741,1988,0,18,0,0,0,0,0,0,0,0
61742,1988,0,0,0,0,0,0,0,0,0,0
61743,1988,0,0,0,0,0,0,0,0,0,0
61744,1988,0,0,0,0,0,0,0,0,0,0
61745,1988,2,2,2,2,2,2,2,2,2,2
61746,1988,3,3,3,3,3,3,3,3,3,3
61747,1988,0,0,0,0,0,0,0,0,0,0
61748,1988,0,0,0,0,0,0,0,0,0,0
61749,1988,16,0,0,0,0,0,0,0,0,18
61750,1988,0,0,0,0,0,0,0,0,0,0
61751,1988,0,0,18,0,0,11,0,0,0,0
61752,1988,2,15,6,11,33,7,8,0,20,24
61753,1988,6,0,23,0,0,0,13,12,16,0
61754,1988,0,0,0,0,0,5,0,0,0,0
61755,1988,12,12,12,12,12,12,12,12,12,12
61756,1988,4,4,4,4,4,4,4,4,4,4
61757,1988,0,0,0,0,0,0,0,0,0,0
61758,1988,0,0,0,0,0,0,0,0,0,0
61759,1988,0,0,0,0,6,0,0,0,0,0
61760,1988,8,0,0,4,2,0,0,0,0,0
61761,1988,0,0,0,0,0,0,0,0,0,0
61762,1988,0,0,0,0,0,0,0,0,0,0
61763,1988,0,0,6,0,0,0,0,0,0,0
61764,1988,0,0,0,0,0,10,0,0,0,0
61765,1988,10,10,10,10,10,10,10,10,10,10
61766,1988,26,26,26,26,26,26,26,26,26,26
61767,1988,0,0,0,0,0,0,17,24,0,0
61768,1988,0,0,0,0,0,0,0,0,0,0
61769,1988,19,19,19,19,19,19,19,19,19,19
61770,1988,9,13,5,17,13,22,7,14,9,29
61771,1988,25,25,25,25,25,25,25,25,25,25
61772,1988,4,12,4,11,14,4,21,31,4,14
61773,1988,18,18,18,18,18,18,18,18,18,18
61774,1988,0,17,25,17,2,14,19,7,0,0
61775,1988,0,0,0,0,0,0,0,0,0,0
61776,1988,0,0,0,0,0,0,0,0,0,0
61777,1988,0,0,0,0,0,0,0,0,0,0
61778,1988,21,21,21,21,21,21,21,21,21,21
61779,1988,0,0,12,0,0,0,0,0,0,0
61780,1988,0,0,0,0,0,0,0,0,0,0
61781,1988,6,6,6,6,6,6,6,6,6,6
61782,1988,9,9,9,9,9,9,9,9,9,9
61783,1988,21,21,21,21,21,21,21,21,21,21
61784,1988,8,8,8,8,8,8,8,8,8,8
61785,1988,0,0,0,0,0,0,0,0,0,0
61786,1988,8,8,8,8,8,8,8,8,8,8
61787,1988,14,14,14,14,14,14,14,14,14,14
61788,1988,19,19,19,19,19,19,19,19,19,19
61789,1988,0,0,0,0,13,0,0,0,0,0
61790,1988,0,0,0,0,0,0,0,0,0,0
61791,1988,0,0,0,0,0,0,0,4,0,0
61792,1988,11,11,11,11,11,11,11,11,11,11
61793,1988,17,17,17,17,17,17,17,17,17,17
61794,1988,0,0,0,0,0,0,0,0,0,0
61795,1988,0,0,13,0,0,0,0,0,0,0
61796,1988,7,21,26,16,9,16,12,0,16,8
61797,1988,0,0,0,0,0,0,0,16,0,0
61798,1988,6,6,6,6,6,6,6,6,6,6
61799,1988,14,14,14,14,14,14,14,14,14,14
61800,1988,17,17,17,17,17,17,17,17,17,17
61801,1988,21,21,21,21,21,21,21,21,21,21
61802,1988,17,17,17,17,17,17,17,17,17,17
61803,1988,0,0,0,0,0,0,0,0,0,0
61804,1988,6,11,19,29,11,8,31,20,17,28
61805,1988,16,16,16,16,16,16,16,16,16,16
61806,1988,0,0,0,0,0,0,0,0,0,0
61807,1988,18,6,6,6,9,23,32,6,6,6
61808,1988,22,22,22,22,22,22,22,22,22,22
61809,1988,0,0,0,0,0,0,0,0,0,0
61810,1988,6,6,27,6,6,6,7,6,6,6
61811,1988,0,0,14,0,0,0,12,0,0,12
61812,1988,0,0,0,0,0,0,0,0,0,0
61813,1988,6,6,6,6,6,6,6,6,6,6
61814,1988,0,17,0,0,0,0,0,0,0,0
61815,1988,0,0,0,0,0,0,0,0,0,0
61816,1988,0,0,0,0,0,0,0,0,0,0
61817,1988,39,2,18,7,33,11,10,9,0,11
61818,1988,0,0,0,0,20,0,0,0,0,0
61819,1988,17,17,17,17,17,17,18,17,17,17
61820,1988,24,24,24,24,24,24,24,24,24,24
61821,1988,0,0,0,0,0,0,0,0,0,0
61822,1988,0,0,0,0,0,0,0,0,0,0
61823,1988,0,0,0,0,0,0,0,0,0,0
61824,1988,0,0,0,0,26,0,0,0,0,0
61825,1988,0,0,0,0,0,0,0,17,0,0
61826,1988,20,20,20,20,20,20,20,20,20,20
61827,1988,2,0,0,0,0,0,0,0,0,0
61828,1988,19,19,19,19,19,19,19,19,19,19
61829,1988,0,0,0,0,0,0,0,0,0,0
61830,1988,0,0,0,0,0,0,0,0,0,0
61831,1988,12,12,12,12,12,12,12,12,12,12
61832,1988,0,0,0,0,0,0,0,0,0,0
61833,1988,0,0,0,0,27,23,0,0,6,0
61834,1988,12,12,12,12,12,12,12,12,12,12
61835,1988,0,0,0,0,0,0,8,0,0,0
61836,1988,0,0,0,0,0,0,0,0,0,0
61837,1988,0,0,0,0,0,0,0,0,0,0
61838,1988,20,20,20,20,20,20,20,20,20,20
61839,1988,16,16,16,16,16,16,16,16,16,16
61840,1988,0,0,0,0,17,0,0,0,0,0
61841,1988,17,17,17,17,17,17,17,17,17,17
61842,1988,0,0,0,0,0,0,0,0,0,0
61843,1988,0,0,0,0,0,0,0,0,0,0
61844,1988,0,0,0,0,0,0,0,0,0,0
61845,1988,0,0,0,0,0,0,0,0,0,0
61846,1988,0,0,0,0,0,0,0,0,0,0
61847,1988,0,0,0,0,0,0,12,13,0,0
61848,1988,0,0,0,0,0,0,0,0,0,0
61849,1988,7,7,7,7,16,10,7,7,15,7
61850,1988,0,0,0,0,0,0,0,0,0,0
61851,1988,0,0,13,0,0,0,0,0,0,34
61852,1988,0,0,0,0,0,0,0,0,0,0
61853,1988,19,19,19,19,19,19,19,19,19,19
61854,1988,0,0,0,0,0,0,0,0,0,0
61855,1988,0,0,0,0,0,0,0,0,0,0
61856,1988,11,10,10,10,10,10,10,10,10,10
61857,1988,8,8,8,8,8,8,8,8,8,8
61858,1988,4,4,4,4,4,4,4,4,4,4
61859,1988,0,0,0,0,0,0,0,0,0,0
61860,1988,0,0,0,0,0,0,0,0,0,0
61861,1988,12,0,23,0,0,0,0,4,0,0
61862,1988,0,0,0,0,0,0,0,0,0,0
61863,1988,0,0,0,0,0,0,0,0,0,0
61864,1988,0,0,0,0,11,0,0,0,0,0
61865,1988,7,7,7,7,7,7,7,7,7,7
61866,1988,0,5,15,10,14,19,9,7,9,7
61867,1988,15,15,15,15,15,15,15,15,15,15
61868,1988,22,22,22,22,22,22,22,22,22,22
61869,1988,10,10,10,10,10,10,10,10,10,10
61870,1988,0,0,0,0,0,0,0,0,0,0
61871,1988,13,13,13,13,13,13,13,13,13,13
61872,1988,0,0,0,0,0,0,0,0,0,0
61873,1988,18,0,0,0,0,0,0,0,0,0
61874,1988,11,11,11,11,11,11,11,11,11,11
61875,1988,17,17,17,17,17,17,17,17,17,17
61877,1988,3,3,3,3,3,3,3,3,3,3
61878,1988,0,0,0,0,12,0,0,0,0,0
61879,1988,0,0,0,0,0,0,0,0,0,0
61880,1988,26,13,15,0,0,18,0,26,27,0
61881,1988,0,0,0,0,0,0,0,0,0,0
61882,1988,0,0,0,0,0,0,0,0,0,0
61883,1988,9,3,3,3,3,3,3,3,3,3
61884,1988,0,0,0,0,0,0,0,5,17,2
61885,1988,11,11,11,11,11,11,11,11,11,11
61887,1988,0,0,0,0,0,32,0,0,0,0
61888,1988,0,0,0,0,0,0,0,0,3,0
61889,1988,0,0,0,0,0,0,0,0,0,0
61890,1988,0,0,0,0,0,0,0,0,0,0
61891,1988,0,0,0,0,0,0,0,0,0,0
61892,1988,12,0,0,21,0,0,20,0,0,0
61893,1988,0,0,0,16,0,0,12,16,16,0
61894,1988,0,0,0,0,0,9,0,0,0,0
61895,1988,0,0,27,0,6,11,11,8,0,0
61896,1988,0,0,0,15,0,0,0,0,0,0
61897,1988,0,0,0,0,0,0,0,0,0,0
61898,1988,0,0,0,0,0,0,0,0,0,0
61899,1988,24,24,24,24,24,24,24,24,24,24
61900,1988,0,0,0,0,0,0,0,0,0,0
61901,1988,0,0,0,0,0,0,0,0,0,0
61902,1988,0,10,0,0,0,0,0,0,10,0
61903,1988,0,0,0,0,0,0,0,0,0,0
61904,1988,32,22,13,12,10,0,23,0,19,13
61905,1988,0,0,0,0,0,0,0,0,0,0
61906,1988,0,0,0,0,0,0,0,0,0,0
61907,1988,0,0,0,0,0,0,0,0,0,0
61908,1988,0,0,0,25,0,21,0,0,0,0
61909,1988,11,11,11,11,11,11,11,11,11,11
61910,1988,0,0,0,0,0,0,0,0,0,0
61911,1988,0,0,0,0,0,0,0,0,0,0
61912,1988,22,22,22,22,22,22,22,22,22,22
61913,1988,3,3,3,3,3,3,3,3,3,3
61914,1988,0,0,0,0,0,0,0,0,0,0
61915,1988,0,0,0,0,0,0,0,0,0,0
61916,1988,0,0,0,0,0,0,0,0,0,0
61917,1988,0,17,0,0,0,17,4,0,0,0
61918,1988,15,15,15,15,15,15,15,15,15,15
61919,1988,37,15,15,15,15,15,21,15,15,15
61920,1988,3,3,3,3,3,3,3,3,3,3
61921,1988,16,8,0,20,8,0,6,23,13,35
61922,1988,14,14,14,14,14,14,14,14,14,14
61923,1988,0,0,0,0,20,0,0,0,0,0
61924,1988,15,23,12,10,22,11,12,20,14,7
61925,1988,11,11,11,11,11,11,11,11,11,11
61926,1988,0,0,0,0,0,0,0,0,0,0
61927,1988,17,6,11,16,18,9,10,6,9,9
61928,1988,0,0,0,0,0,0,0,0,0,0
61929,1988,19,19,19,19,19,19,19,19,19,19
61930,1988,0,0,0,0,0,0,0,0,0,0
61931,1988,1,1,1,1,1,1,1,1,1,1
61932,1988,11,11,11,11,11,11,11,11,11,11
61933,1988,9,9,9,9,9,9,9,9,9,9
61934,1988,13,11,0,13,13,18,25,5,11,13
61935,1988,23,23,23,23,23,23,23,23,23,23
61936,1988,16,16,16,16,16,16,16,16,16,16
61937,1988,0,0,0,0,0,0,0,0,0,0
61938,1988,12,12,12,12,12,12,12,12,12,12
61939,1988,0,0,0,0,0,0,0,0,0,0
61940,1988,0,0,0,0,0,18,0,0,0,0
61941,1988,12,12,12,12,12,12,12,12,12,12
61942,1988,0,0,6,0,0,0,0,0,0,16
61943,1988,4,4,4,21,4,4,18,4,4,4
61944,1988,21,18,18,24,50,8,29,21,10,29
61945,1988,0,0,0,0,0,0,0,0,0,0
61946,1988,0,0,0,0,0,0,0,0,0,0
61947,1988,0,0,0,0,0,0,0,0,0,0
61948,1988,0,0,0,0,0,0,0,0,0,0
61949,1988,0,0,0,0,0,0,0,0,0,0
61950,1988,0,0,0,0,0,0,0,0,0,0
61951,1988,0,17,0,0,0,0,0,0,0,0
61953,1988,10,10,10,10,10,10,10,10,10,10
61954,1988,10,10,10,10,10,10,10,10,10,10
61955,1988,6,6,6,6,6,6,6,6,6,6
61956,1988,20,20,20,22,20,20,20,23,20,21
61957,1988,16,16,16,16,16,16,16,16,16,16
61958,1988,27,27,27,27,27,27,27,27,27,27
61959,1988,2,2,2,2,2,2,2,2,2,2
61960,1988,22,22,22,22,22,22,22,22,22,22
61961,1988,0,0,0,0,0,0,10,0,0,0
61962,1988,17,17,17,17,17,17,17,17,17,17
61963,1988,0,9,0,0,0,0,0,15,0,0
61964,1988,0,2,0,0,0,0,0,0,0,0
61965,1988,0,0,0,0,0,0,0,0,0,0
61966,1988,19,19,19,19,19,19,19,19,19,19
61967,1988,0,0,0,0,0,0,0,0,0,0
61968,1988,18,18,18,18,18,18,18,18,18,18
61969,1988,27,27,27,27,27,27,27,27,27,27
61970,1988,0,0,0,0,0,0,0,0,0,0
61971,1988,0,0,0,0,0,0,0,0,0,0
61972,1988,0,0,0,0,0,0,0,0,0,0
61973,1988,0,0,0,0,0,0,0,0,0,0
61974,1988,12,0,0,23,0,0,0,30,10,0
61975,1988,0,0,0,0,0,0,0,0,0,0
61976,1988,0,13,0,20,0,11,0,0,0,0
61977,1988,21,21,21,21,21,21,21,21,21,21
61978,1988,0,0,0,0,0,0,0,0,0,0
61979,1988,0,0,0,0,0,0,0,0,0,0
61980,1988,0,0,0,0,0,0,0,0,0,0
61981,1988,0,0,18,0,0,0,0,0,0,0
61982,1988,16,9,9,9,9,9,9,9,9,9
61983,1988,0,0,0,0,0,0,0,0,0,0
61984,1988,2,2,2,2,2,2,2,2,2,2
61985,1988,0,0,0,0,0,0,0,0,0,0
61986,1988,0,18,0,0,0,0,0,6,0,0
61987,1988,0,0,0,0,0,0,0,0,0,0
61988,1988,20,20,20,20,20,20,20,20,20,20
61989,1988,0,0,0,0,0,0,0,0,0,0
61990,1988,0,0,23,8,0,0,0,0,0,0
61991,1988,0,0,0,0,0,0,0,0,0,0
61992,1988,0,0,0,0,0,0,0,0,0,0
61993,1988,0,0,0,0,0,0,0,0,0,0
61994,1988,0,0,0,0,0,0,0,0,0,0
61995,1988,14,0,0,0,0,0,0,0,0,0
61996,1988,21,21,21,21,21,21,21,21,21,21
61997,1988,0,0,0,0,0,0,0,0,0,0
61998,1988,0,0,0,0,0,0,0,0,0,0
61999,1988,0,0,0,0,0,0,0,0,0,0
62000,1988,16,16,16,16,16,16,16,16,16,16
62001,1988,0,0,0,0,0,0,0,0,0,0
62002,1988,0,0,0,25,0,0,7,0,0,0
62003,1988,17,17,17,17,17,17,17,17,17,17
62004,1988,6,6,6,6,6,6,6,6,6,6
62005,1988,16,16,16,16,16,16,16,16,16,16
62006,1988,5,5,5,5,5,5,5,5,5,5
62007,1988,0,0,0,0,0,0,0,0,0,0
62008,1988,6,6,6,6,6,6,6,6,6,6
62009,1988,20,20,20,20,20,20,20,20,20,20
62010,1988,0,23,0,0,0,28,0,0,26,17
62011,1988,0,0,0,0,8,0,8,13,23,0
62012,1988,0,0,5,17,25,0,0,0,0,0
62013,1988,0,17,0,0,0,0,0,0,0,0
62014,1988,29,29,29,29,29,29,29,29,29,29
62015,1988,0,0,0,0,0,0,0,0,0,0
62016,1988,19,19,19,19,19,19,19,19,19,19
62017,1988,0,0,0,0,0,0,0,0,0,0
62018,1988,12,17,0,15,8,17,43,20,13,9
62019,1988,21,21,21,21,21,21,21,21,21,21
62020,1988,0,3,11,34,0,0,18,0,14,8
62021,1988,0,0,0,0,0,0,0,0,0,0
62022,1988,0,0,0,0,0,0,3,0,0,0
62023,1988,0,0,0,0,0,0,0,0,0,0
62024,1988,23,23,23,23,23,23,23,23,23,23
62025,1988,0,0,0,0,0,0,0,0,0,0
62026,1988,28,28,28,28,28,28,28,28,28,28
62027,1988,0,0,0,0,0,0,0,0,0,0
62028,1988,17,17,17,17,17,17,17,17,17,17
62029,1988,12,0,0,6,0,0,0,0,0,0
62030,1988,0,0,0,0,0,0,0,0,0,0
62031,1988,0,17,0,4,0,8,15,9,3,13
62032,1988,5,5,5,5,5,5,5,5,5,5
62033,1988,0,0,0,0,0,0,0,0,5,0
62034,1988,2,2,2,2,2,2,2,2,2,2
62035,1988,0,0,29,0,0,0,0,0,0,0
62036,1988,15,15,15,15,15,15,15,15,15,15
62037,1988,30,30,30,30,30,30,30,30,30,30
62038,1988,0,0,0,0,0,0,0,0,0,0
62039,1988,14,14,14,14,14,14,14,14,14,14
62040,1988,11,11,11,11,11,11,11,11,11,11
62041,1988,0,0,0,0,0,0,0,0,0,0
62042,1988,21,21,21,21,21,21,21,21,21,21
62043,1988,0,17,0,0,0,0,0,22,0,0
62044,1988,9,9,9,9,9,9,9,9,9,9
62045,1988,7,7,7,7,7,7,7,7,7,7
62046,1988,12,12,12,12,12,12,12,12,12,12
62047,1988,19,19,19,19,19,19,19,19,19,19
62048,1988,28,28,28,28,28,28,28,28,28,28
62049,1988,2,2,2,2,2,2,2,2,2,2
62050,1988,7,7,7,7,7,7,7,7,7,7
62051,1988,10,5,0,22,0,0,0,7,22,18
62052,1988,2,2,2,2,2,2,2,2,2,2
62053,1988,0,0,0,0,0,0,0,0,0,0
62054,1988,15,0,0,16,0,0,0,0,0,18
62055,1988,8,8,8,8,8,8,8,8,8,8
62056,1988,0,0,0,0,0,0,0,0,0,0
62057,1988,6,6,6,6,6,6,6,6,6,6
62058,1988,19,19,19,19,19,19,19,19,19,19
62059,1988,16,16,16,16,16,16,16,16,16,16
62060,1988,0,0,0,0,0,0,0,0,0,0
62061,1988,0,0,0,0,0,12,0,0,0,0
62062,1988,0,0,0,0,0,0,3,0,0,0
62063,1988,0,0,0,0,0,0,0,0,0,0
62064,1988,0,0,0,0,0,0,0,0,0,0
62065,1988,0,0,0,0,0,0,0,0,0,0
62066,1988,23,8,22,8,8,8,14,8,8,8
62067,1988,21,21,21,21,21,21,21,21,21,21
62068,1988,0,0,0,0,0,0,0,0,0,0
62069,1988,0,0,0,0,0,0,0,9,0,0
62070,1988,0,0,0,0,0,0,0,0,0,0
62071,1988,0,0,0,0,0,0,0,0,0,0
62072,1988,0,0,0,0,0,0,0,0,0,0
62073,1988,4,4,4,4,4,4,4,4,4,4
62074,1988,0,0,0,0,0,0,0,0,0,0
62075,1988,0,0,0,0,0,0,0,0,0,0
62076,1988,0,0,0,0,0,0,0,0,0,0
62077,1988,0,0,11,0,0,17,0,0,0,13
62078,1988,11,11,11,11,11,11,11,11,11,11
62079,1988,5,5,5,5,5,5,5,5,5,5
62080,1988,0,0,0,0,0,0,0,0,0,0
62081,1988,0,0,0,0,0,10,0,0,0,0
62082,1988,0,0,0,0,0,0,0,0,0,0
62083,1988,18,18,18,18,18,18,18,18,18,18
62084,1988,0,0,0,0,0,0,0,0,0,0
62085,1988,24,24,24,24,24,24,24,24,24,24
62086,1988,15,15,15,15,15,15,15,15,15,15
62087,1988,15,15,15,15,15,15,15,15,15,15
62088,1988,20,20,20,20,20,20,20,20,20,20
62089,1988,0,0,0,0,0,0,0,0,0,0
62090,1988,0,0,0,0,0,0,4,0,0,0
62091,1988,0,0,0,0,14,6,0,16,0,0
62092,1988,0,0,0,0,0,0,0,0,0,0
62093,1988,21,21,21,21,21,21,21,21,21,21
62094,1988,0,0,0,0,0,0,16,0,0,0
62096,1988,15,15,15,15,15,15,15,15,15,15
62097,1988,0,0,16,0,0,0,0,0,0,0
62098,1988,0,0,0,0,0,0,0,0,0,0
62099,1988,0,0,0,0,0,0,0,0,0,0
62100,1988,15,15,15,15,15,15,15,15,15,15
62101,1988,21,21,21,21,21,21,21,21,21,21
62102,1988,0,14,12,20,10,18,0,7,0,4
62103,1988,0,0,0,0,0,0,0,0,0,0
62104,1988,0,0,17,0,0,15,16,5,0,0
62105,1988,4,4,4,4,4,4,4,4,4,4
62106,1988,0,0,0,0,0,0,0,0,0,0
62107,1988,29,29,29,29,29,29,29,29,29,29
62108,1988,22,0,17,10,0,9,15,5,17,7
62109,1988,11,11,11,11,11,11,11,11,11,11
62110,1988,24,24,24,24,24,24,24,24,24,24
62111,1988,0,0,0,0,0,0,0,0,0,0
62112,1988,0,0,0,0,0,0,0,0,0,0
62113,1988,0,0,0,0,0,0,0,0,0,0
62114,1988,11,0,32,32,36,0,0,7,21,0
62115,1988,0,0,0,0,0,0,0,0,0,0
62116,1988,0,0,0,0,13,0,13,0,0,0
62117,1988,0,0,0,0,0,0,0,0,0,0
62118,1988,0,0,0,0,0,0,0,0,0,0
62119,1988,18,18,18,18,18,18,18,18,18,18
62120,1988,12,12,12,12,12,12,12,12,12,12
62121,1988,0,0,0,14,0,13,0,0,0,0
62122,1988,34,34,34,34,34,34,34,34,34,34
62123,1988,23,23,23,23,23,23,23,23,23,23
62124,1988,0,0,0,0,0,0,0,0,0,0
62125,1988,0,0,0,0,0,0,0,0,0,0
62126,1988,0,0,0,0,0,0,0,0,0,0
62127,1988,7,7,7,7,7,7,7,7,7,7
62128,1988,0,0,0,0,0,0,0,0,0,0
62129,1988,21,21,21,21,21,21,21,21,21,21
62130,1988,20,20,20,20,20,20,20,20,20,20
62131,1988,17,17,17,17,17,17,17,17,17,17
62132,1988,0,0,0,0,0,0,0,0,0,0
62133,1988,0,0,0,0,0,0,0,0,0,0
62134,1988,0,0,0,0,0,0,0,0,0,0
62135,1988,0,0,0,0,0,0,0,0,0,0
62136,1988,21,21,21,21,21,21,21,21,21,21
62137,1988,11,11,11,11,11,11,11,11,11,11
62138,1988,0,0,0,0,0,0,0,0,2,0
62139,1988,0,0,0,0,0,0,0,0,0,0
62140,1988,3,3,3,3,3,3,3,3,3,3
62141,1988,22,22,22,22,22,22,22,22,22,22
62142,1988,0,0,0,0,0,0,0,0,0,0
62143,1988,0,0,0,0,0,57,0,0,0,0
62144,1988,0,0,0,0,0,0,0,0,0,0
62145,1988,0,0,0,0,0,31,0,0,0,0
62146,1988,15,15,15,15,15,15,15,15,15,15
62147,1988,0,2,0,0,0,0,0,0,0,0
62148,1988,0,0,0,0,0,0,0,0,0,0
62149,1988,0,0,0,0,0,0,0,0,0,0
62150,1988,0,0,0,0,0,0,0,0,14,0
62151,1988,12,0,0,0,0,11,0,0,7,0
62152,1988,19,19,19,19,25,19,19,19,19,19
62153,1988,0,0,0,0,0,0,0,0,0,0
62154,1988,14,14,14,16,14,14,14,14,14,14
62155,1988,0,0,0,0,12,0,0,12,0,0
62156,1988,0,7,0,0,21,20,0,8,0,0
62157,1988,17,17,17,17,17,17,17,17,17,17
62158,1988,0,0,0,0,0,0,0,0,0,0
62159,1988,0,0,0,0,0,0,0,0,0,0
62160,1988,0,0,0,0,0,18,0,15,0,14
62161,1988,0,0,0,0,0,0,0,0,0,0
62162,1988,10,10,26,0,0,21,5,0,0,22
62163,1988,0,0,0,0,0,0,0,0,0,0
62164,1988,0,0,0,0,0,0,0,0,0,0
62165,1988,8,0,0,0,0,0,0,0,0,0
62166,1988,0,0,0,0,0,0,0,0,0,0
62167,1988,0,0,0,0,0,0,0,0,0,0
62168,1988,0,0,16,0,0,0,0,0,0,0
62169,1988,0,0,0,0,0,0,0,0,0,0
62170,1988,17,17,17,17,17,17,17,17,17,17
62171,1988,20,20,20,20,20,20,20,20,20,20
62172,1988,3,3,3,3,3,3,3,3,3,3
62173,1988,4,4,4,4,4,4,4,4,4,4
62174,1988,0,0,0,0,0,0,0,0,0,0
62175,1988,0,0,0,0,0,0,0,0,0,0
62176,1988,14,14,14,14,14,14,14,14,14,14
62177,1988,0,0,0,0,0,0,0,0,0,0
62178,1988,0,0,0,0,0,0,0,0,0,0
62179,1988,20,20,20,20,20,20,20,20,20,20
62180,1988,16,16,16,16,16,16,16,16,16,16
62181,1988,2,2,2,2,2,27,2,24,2,8
62182,1988,0,0,9,0,0,0,8,0,0,16
62183,1988,0,0,0,18,20,0,0,19,0,0
62184,1988,22,22,22,22,22,22,22,22,22,22
62185,1988,21,4,19,0,12,0,3,12,23,4
62186,1988,0,0,0,0,0,0,17,0,0,0
62187,1988,0,0,0,0,0,0,0,0,0,0
62188,1988,6,6,6,6,6,6,6,6,6,6
62189,1988,0,0,0,0,0,0,0,0,0,0
62190,1988,0,0,0,0,0,0,0,0,0,0
62191,1988,0,0,0,0,0,0,0,0,0,0
62192,1988,0,0,0,0,0,0,0,0,0,0
62193,1988,0,0,0,0,0,0,0,0,0,0
62194,1988,19,19,19,19,19,19,19,19,19,19
62195,1988,0,11,0,0,0,0,0,0,0,16
62196,1988,0,0,0,0,0,0,0,0,0,0
62197,1988,0,0,0,0,0,0,0,0,0,0
62198,1988,13,13,13,13,13,13,13,13,13,13
62199,1988,0,0,0,0,0,0,0,0,0,0
62200,1988,16,10,14,10,16,18,16,24,9,24
62201,1988,9,9,9,9,9,9,9,9,9,9
62202,1988,5,5,5,5,5,5,5,5,5,5
62203,1988,5,5,5,5,5,5,5,5,5,5
62204,1988,15,15,15,15,15,15,15,15,15,15
62205,1988,0,0,0,0,12,13,0,9,0,0
62206,1988,9,9,9,9,9,9,9,9,9,9
62207,1988,0,0,0,0,0,0,0,0,0,0
62208,1988,8,8,8,8,8,8,8,8,8,8
62209,1988,0,0,0,0,0,0,0,0,0,0
