ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
122793,1,1,1988,0,0,0,0,0,8,0,23,0,0
122794,1,1,1988,0,0,0,0,0,21,0,0,0,0
122794,2,1,1988,0,0,0,0,0,0,0,0,0,0
122796,0,1,1988,0,0,0,0,0,0,0,0,0,0
122796,1,1,1988,0,0,0,0,0,0,0,0,0,0
122797,0,1,1988,0,0,0,0,0,0,0,0,0,0
122797,1,1,1988,0,0,0,0,17,0,0,0,0,0
122798,1,1,1988,0,0,0,0,0,0,0,0,0,0
122798,2,1,1988,8,0,0,0,0,0,0,0,0,0
122799,0,1,1988,0,0,0,0,0,0,0,0,0,0
122799,1,1,1988,0,0,0,0,0,0,0,0,0,0
122800,1,1,1988,0,0,0,0,0,0,0,0,0,0
122800,2,1,1988,0,0,0,0,0,0,0,0,0,0
122800,3,1,1988,0,0,0,0,0,0,0,0,0,0
122801,0,1,1988,0,0,0,0,0,0,0,0,0,0
122801,1,1,1988,0,0,0,0,0,0,0,0,0,0
122802,0,1,1988,0,0,0,0,0,0,0,0,0,0
122802,0,2,1988,15,0,0,0,6,8,0,0,0,0
122802,1,1,1988,0,16,0,0,0,0,0,0,0,0
122803,0,1,1988,0,12,15,12,25,32,18,8,20,25
122803,1,1,1988,25,6,18,0,12,20,29,21,19,11
122804,1,1,1988,17,17,17,17,17,17,17,17,17,17
122804,2,1,1988,0,0,0,0,0,0,0,0,0,0
122805,0,1,1988,0,0,0,0,0,0,0,0,0,0
122805,1,1,1988,17,17,17,17,17,17,17,17,17,17
122806,1,1,1988,0,24,0,18,14,2,0,6,11,0
122807,0,1,1988,30,30,30,30,30,30,30,30,30,30
122807,1,1,1988,0,0,22,0,0,0,0,0,0,0
122808,0,1,1988,0,0,0,0,0,0,0,0,0,0
122808,1,1,1988,0,31,0,0,0,0,0,0,0,0
122809,1,1,1988,13,13,13,13,13,13,13,13,13,13
122809,2,1,1988,10,10,10,10,10,10,10,10,10,10
122810,1,1,1988,0,0,0,0,0,0,0,0,0,0
122810,2,1,1988,20,20,20,20,20,20,20,20,20,20
122811,0,1,1988,15,15,15,15,15,15,15,15,15,15
122811,1,1,1988,0,0,0,0,0,0,0,0,0,0
122811,2,1,1988,0,0,0,0,0,0,0,15,0,8
122812,0,1,1988,15,0,0,0,0,0,0,0,18,0
122812,1,1,1988,0,0,0,0,0,0,0,0,0,0
122812,2,1,1988,0,0,0,0,0,0,0,0,0,0
122813,0,1,1988,25,0,0,0,0,0,33,14,0,0
122813,1,1,1988,0,0,0,0,0,0,14,0,0,0
122814,0,1,1988,4,4,4,4,4,4,4,4,4,4
122814,1,1,1988,15,15,15,15,15,15,15,15,15,15
122815,1,1,1988,10,10,10,10,10,10,10,10,10,10
122816,0,1,1988,26,26,26,26,26,26,26,26,26,26
122816,1,1,1988,0,12,0,0,0,0,0,0,0,0
122817,0,1,1988,0,0,0,0,0,0,0,0,0,0
122817,1,1,1988,0,0,0,0,0,0,0,0,0,0
122819,0,1,1988,0,0,40,24,0,0,0,25,22,33
122819,1,1,1988,0,0,0,0,24,0,0,0,0,0
122820,1,1,1988,0,0,0,0,0,0,0,0,0,0
122820,2,1,1988,0,0,0,0,0,0,0,0,0,0
122821,1,1,1988,0,11,0,0,0,15,0,11,3,0
122822,1,1,1988,0,0,0,0,0,0,0,0,0,0
122822,2,1,1988,0,0,0,0,0,0,0,0,0,0
122823,1,1,1988,6,0,9,0,34,0,17,9,22,16
122825,0,1,1988,19,19,19,19,19,19,19,19,19,19
122825,1,1,1988,3,4,13,18,0,15,0,23,0,27
122826,1,1,1988,0,0,0,0,0,0,0,0,0,0
122826,2,1,1988,0,0,0,0,0,0,0,0,0,0
122827,0,1,1988,0,0,0,0,0,0,4,0,0,0
122827,1,1,1988,0,0,0,0,0,0,0,0,0,0
122828,0,1,1988,0,0,0,0,0,0,0,0,0,0
122828,1,1,1988,0,0,0,0,0,9,0,0,0,0
122829,1,1,1988,24,24,24,24,24,24,24,24,24,24
122829,2,1,1988,0,0,0,0,0,0,0,0,0,0
122830,0,1,1988,0,0,0,0,0,0,0,0,0,0
122830,1,1,1988,0,0,0,0,0,0,0,0,0,0
122831,0,1,1988,34,34,34,34,34,34,34,34,34,34
122831,1,1,1988,0,0,0,0,0,0,0,0,33,0
122833,0,1,1988,0,0,0,0,0,0,0,0,0,0
122833,1,1,1988,0,0,0,0,0,0,0,0,0,0
122834,1,1,1988,0,0,0,0,0,0,0,0,0,0
122834,2,1,1988,19,19,19,19,19,19,19,19,19,19
122835,1,1,1988,0,0,0,0,0,0,0,0,0,0
122835,2,1,1988,0,0,0,0,0,0,8,0,0,21
122836,1,1,1988,27,27,27,27,27,27,27,27,27,27
122837,1,1,1988,28,27,26,6,29,14,6,4,14,28
122837,2,1,1988,0,0,0,0,0,0,0,13,0,0
122839,1,1,1988,15,15,15,15,15,15,15,15,15,15
122839,2,1,1988,0,0,0,0,0,0,0,0,0,0
122840,0,1,1988,0,0,23,0,0,0,0,5,31,0
122840,1,1,1988,0,0,28,0,26,13,0,0,0,0
122841,1,1,1988,0,0,0,0,0,0,0,0,0,0
122842,1,1,1988,0,0,0,0,0,0,0,0,0,0
122842,2,1,1988,0,0,10,0,0,0,0,0,0,0
122843,1,1,1988,9,30,17,0,10,14,15,0,36,0
122844,1,1,1988,14,0,22,24,12,6,14,8,20,12
122845,1,1,1988,8,0,0,0,0,0,0,0,0,0
122845,2,1,1988,0,0,0,0,0,0,0,0,0,0
122846,0,1,1988,0,0,0,0,0,0,0,0,0,0
122846,1,1,1988,0,0,0,0,0,0,0,0,0,0
122847,1,1,1988,0,0,0,0,0,0,0,0,0,0
122847,2,1,1988,4,4,4,4,4,4,4,4,4,4
122848,0,1,1988,0,0,0,33,18,6,0,0,0,0
122848,1,1,1988,23,23,23,23,23,23,23,23,23,23
122849,1,1,1988,18,18,18,18,18,18,18,18,18,18
122849,2,1,1988,8,8,8,8,8,8,8,8,8,8
122850,1,1,1988,0,0,0,0,0,0,0,0,0,0
122851,1,1,1988,0,0,0,0,0,0,0,0,0,0
122851,2,1,1988,0,0,0,0,0,0,0,0,0,0
122852,1,1,1988,0,0,0,0,0,0,0,0,0,12
122852,2,1,1988,0,0,0,7,0,0,0,0,0,0
122853,1,1,1988,0,0,0,0,0,0,0,0,0,0
122854,1,1,1988,21,21,21,21,21,21,21,21,21,21
122855,1,1,1988,0,0,8,0,0,0,0,0,0,0
122855,2,1,1988,0,0,0,0,0,0,0,0,0,0
122856,1,1,1988,0,27,0,0,0,0,0,0,0,0
122857,0,1,1988,0,10,0,0,0,0,0,0,0,0
122857,1,1,1988,0,0,0,0,0,0,0,0,0,0
122858,1,1,1988,0,0,0,0,0,0,0,0,0,0
122859,0,1,1988,5,5,5,5,5,5,5,5,5,5
122859,1,1,1988,1,1,1,1,1,1,1,1,1,1
122860,0,1,1988,0,0,28,0,26,0,0,10,0,0
122860,1,1,1988,0,0,0,23,0,0,18,0,0,6
122861,1,1,1988,17,17,17,17,17,17,17,17,17,17
122862,1,1,1988,0,0,0,0,0,0,0,0,0,0
122863,1,1,1988,0,0,0,0,0,0,0,0,0,0
122863,2,1,1988,0,0,0,0,0,0,0,0,0,0
122864,0,1,1988,0,0,0,0,0,0,0,23,0,0
122864,1,1,1988,0,9,0,0,0,0,0,0,0,0
122865,1,1,1988,0,0,0,0,0,0,0,0,0,0
122865,2,1,1988,0,0,0,0,0,0,0,0,0,7
122865,3,1,1988,0,0,0,0,0,0,0,0,0,21
122866,0,1,1988,0,0,0,0,0,11,0,0,0,0
122866,1,1,1988,0,0,0,0,0,0,0,0,18,0
122867,1,1,1988,0,0,0,0,0,0,0,0,0,0
122867,2,1,1988,0,0,0,0,0,0,0,0,0,0
122869,1,1,1988,0,0,0,0,0,0,0,0,0,0
122869,2,1,1988,0,0,0,0,0,0,0,0,0,0
122870,1,1,1988,0,0,0,0,0,0,0,0,0,0
122870,2,1,1988,0,0,0,0,0,0,0,0,0,0
122871,1,1,1988,0,0,0,0,0,0,0,0,0,0
122871,2,1,1988,0,0,0,0,0,5,0,10,0,0
122872,0,1,1988,0,0,26,0,0,0,0,0,15,11
122872,1,1,1988,0,0,0,9,0,0,0,0,0,0
122873,1,1,1988,0,0,0,0,0,0,0,0,0,0
122873,2,1,1988,0,14,17,0,0,0,6,15,0,0
122875,0,1,1988,0,0,0,0,0,0,0,0,0,0
122875,1,1,1988,0,0,0,0,0,0,0,0,0,16
130001,1,1,1988,14,14,14,14,14,14,14,14,14,14
130001,2,1,1988,5,5,5,5,5,5,5,5,5,5
130002,1,1,1988,14,14,14,14,14,14,14,14,14,14
130003,1,1,1988,32,32,32,32,32,32,32,32,32,32
130004,1,1,1988,19,19,19,19,19,19,19,19,19,19
130005,1,1,1988,26,0,0,0,27,22,16,6,0,9
130005,2,1,1988,0,0,0,0,0,12,0,0,0,0
130005,3,1,1988,37,17,11,0,0,8,41,0,0,0
130005,4,1,1988,0,0,0,0,0,0,0,7,0,0
130006,1,1,1988,0,0,0,0,0,0,0,0,0,0
130008,1,1,1988,12,14,0,0,18,10,16,14,12,6
130009,1,1,1988,16,0,34,0,30,0,0,0,42,0
130009,2,1,1988,0,0,0,0,0,0,0,0,0,0
130010,1,1,1988,37,16,12,25,27,13,14,14,7,13
130011,1,1,1988,0,0,0,0,0,0,0,0,0,0
130011,2,1,1988,0,0,0,0,0,0,0,0,0,0
130012,0,1,1988,21,21,21,21,21,21,21,21,21,21
130012,1,1,1988,0,0,0,0,0,0,0,0,0,0
130013,1,1,1988,22,22,22,22,22,22,22,22,22,22
130014,1,1,1988,0,0,17,0,0,0,0,0,0,0
130015,0,1,1988,39,22,15,13,0,0,0,11,0,0
130015,1,1,1988,0,0,0,0,0,0,0,6,0,0
130016,0,1,1988,0,0,0,0,0,0,0,0,0,0
130016,1,1,1988,9,9,9,9,9,9,9,9,9,9
130017,1,1,1988,0,0,0,0,0,0,0,0,0,0
130018,1,1,1988,0,0,0,0,0,0,0,0,0,0
130019,1,1,1988,6,6,6,6,6,6,6,6,6,6
130020,0,1,1988,33,33,33,33,33,33,33,33,33,33
130020,1,1,1988,0,0,0,0,0,0,0,0,0,0
130021,1,1,1988,0,0,0,0,15,0,0,0,0,0
130022,1,1,1988,0,0,0,0,0,0,0,0,0,0
130023,0,1,1988,0,0,0,0,0,0,0,0,0,0
130023,1,1,1988,0,0,24,0,0,0,0,0,0,0
130024,1,1,1988,0,0,0,0,0,0,0,0,0,0
130024,2,1,1988,0,0,0,0,0,0,0,0,0,0
130025,1,1,1988,0,0,0,0,0,0,0,0,0,0
130025,2,1,1988,0,0,37,0,0,0,18,3,10,6
130026,1,1,1988,24,24,24,24,24,24,24,24,24,24
130027,1,1,1988,0,0,0,0,0,0,0,0,0,0
130028,1,1,1988,0,0,0,0,0,0,0,0,0,0
130028,2,1,1988,0,0,0,0,0,0,0,0,0,0
130029,1,1,1988,29,29,29,29,29,29,29,29,29,29
130030,0,1,1988,0,0,0,0,0,0,0,0,0,0
130030,1,1,1988,0,0,0,0,0,0,0,0,0,0
130031,1,1,1988,23,0,9,19,11,15,25,4,16,11
130032,0,1,1988,19,0,0,15,0,0,10,9,0,0
130032,1,1,1988,0,0,0,0,0,0,0,0,0,0
130033,1,1,1988,0,0,0,0,0,0,0,0,0,0
130033,2,1,1988,0,0,0,0,0,0,13,0,0,5
130033,3,1,1988,12,0,0,20,0,0,19,14,15,0
130033,4,1,1988,0,0,0,0,0,0,17,25,0,0
130034,1,1,1988,0,0,0,0,0,0,0,0,0,0
130034,2,1,1988,0,0,0,0,0,0,0,0,0,0
130035,1,1,1988,0,0,0,0,0,0,0,0,0,0
130035,2,1,1988,0,0,0,0,0,0,0,0,0,0
130036,0,1,1988,7,7,7,7,7,7,7,7,7,7
130036,1,1,1988,0,0,0,10,0,0,0,0,0,0
130036,2,1,1988,0,0,0,0,0,0,0,0,0,0
130037,0,1,1988,0,17,8,0,15,0,16,30,27,0
130037,1,1,1988,0,0,0,0,0,0,0,0,0,0
130038,1,1,1988,5,5,5,5,5,5,5,5,5,5
130038,2,1,1988,21,21,21,21,21,21,21,21,21,21
130039,1,1,1988,0,0,0,0,0,0,0,0,0,0
130039,2,1,1988,0,0,0,0,0,0,0,0,0,0
130040,1,1,1988,0,0,0,0,0,0,0,0,0,0
130041,1,1,1988,28,24,14,22,5,19,20,0,18,12
130041,2,1,1988,0,0,0,0,0,5,0,0,0,0
130042,0,1,1988,0,0,0,0,0,0,0,0,0,0
130042,1,1,1988,0,0,0,0,0,0,0,0,0,0
130043,0,1,1988,0,0,0,0,0,0,0,0,0,0
130043,1,1,1988,0,0,0,0,0,0,0,0,0,0
130044,1,1,1988,0,0,0,0,0,0,0,0,0,0
130044,2,1,1988,0,0,0,0,0,0,0,0,0,0
130045,1,1,1988,15,15,15,15,15,15,15,15,15,15
130045,2,1,1988,38,38,38,38,38,38,38,38,38,38
130046,1,1,1988,13,13,13,13,13,13,13,13,13,13
130047,1,1,1988,0,0,0,0,0,0,0,0,0,0
130047,2,1,1988,14,14,14,14,14,14,14,14,14,14
130048,1,1,1988,0,0,0,0,0,0,0,0,0,0
130048,2,1,1988,10,10,10,10,10,10,10,10,10,10
130049,1,1,1988,11,11,11,11,11,11,11,11,11,11
130050,1,1,1988,25,25,25,25,25,25,25,25,25,25
130051,1,1,1988,0,0,0,0,0,0,0,0,0,0
130051,2,1,1988,0,0,0,0,0,0,0,0,0,0
130052,1,1,1988,9,9,9,9,9,9,9,9,9,9
130053,1,1,1988,21,21,21,21,21,21,21,21,21,21
130054,1,1,1988,23,23,23,23,23,23,23,23,23,23
130055,1,1,1988,15,15,15,15,15,15,15,15,15,15
130056,1,1,1988,0,0,0,0,0,0,0,0,0,0
130056,2,1,1988,2,2,2,2,2,2,2,2,2,2
130057,0,1,1988,0,0,0,0,0,0,0,0,0,0
130057,1,1,1988,0,0,0,0,0,0,0,0,0,0
130058,1,1,1988,24,24,24,24,24,24,24,24,24,24
130059,1,1,1988,22,22,22,22,22,22,22,22,22,22
130060,1,1,1988,12,4,11,10,16,32,26,9,41,7
130061,0,1,1988,0,0,0,0,0,0,0,0,0,0
130061,1,1,1988,0,0,0,0,0,0,0,0,0,0
130062,1,1,1988,0,0,0,0,0,0,0,0,0,0
130062,2,1,1988,0,0,0,0,0,0,0,0,0,27
130062,3,1,1988,0,0,0,0,0,0,0,0,0,0
130063,1,1,1988,0,0,0,0,0,0,0,0,0,0
130063,2,1,1988,0,0,0,0,0,0,0,0,0,0
130064,1,1,1988,0,0,0,0,0,0,0,0,0,0
130064,2,1,1988,0,0,0,0,0,0,0,0,0,0
130065,1,1,1988,33,33,33,33,33,33,33,33,33,33
130066,1,1,1988,0,0,0,0,0,0,0,0,0,0
130066,2,1,1988,0,0,0,0,0,0,0,0,0,0
130067,1,1,1988,0,0,0,0,0,0,0,0,0,0
130067,2,1,1988,0,0,0,0,0,0,0,0,0,0
130068,1,1,1988,17,17,17,17,17,17,17,17,17,17
130069,1,1,1988,0,0,0,0,0,0,0,0,0,0
130069,2,1,1988,21,21,21,21,21,21,21,21,21,21
130070,0,1,1988,1,1,1,1,1,1,1,1,1,1
130070,1,1,1988,0,0,0,0,0,0,0,0,0,0
130072,1,1,1988,24,24,24,24,24,24,24,24,24,24
130073,1,1,1988,7,7,7,7,7,7,7,7,7,7
130073,2,1,1988,0,0,0,0,0,0,0,0,0,0
130074,1,1,1988,20,20,20,20,20,20,20,20,20,20
130075,1,1,1988,19,19,19,19,19,19,19,19,19,19
130076,0,1,1988,0,0,0,0,0,0,0,0,0,0
130076,1,1,1988,0,0,0,0,0,0,0,0,13,0
130077,1,1,1988,11,11,11,11,11,11,11,11,11,11
130077,2,1,1988,0,0,0,0,0,0,0,0,0,0
130078,1,1,1988,0,0,0,0,0,0,0,0,0,0
130078,2,1,1988,0,0,0,0,0,0,0,0,0,0
130079,0,1,1988,22,0,0,0,11,0,0,31,22,0
130079,1,1,1988,0,0,0,0,0,0,0,0,0,0
130080,1,1,1988,12,12,12,12,12,12,12,12,12,12
130081,0,1,1988,24,24,24,24,24,24,24,24,24,24
130081,1,1,1988,0,11,0,25,4,19,9,2,30,18
130082,0,1,1988,24,24,24,24,24,24,24,24,24,24
130082,1,1,1988,0,14,0,0,0,0,0,16,0,0
130083,1,1,1988,21,20,20,23,18,20,9,13,8,14
130084,1,1,1988,0,0,0,0,0,0,0,19,0,0
130084,2,1,1988,0,0,0,0,0,0,14,0,0,0
130084,3,1,1988,29,29,29,29,29,29,29,29,29,29
130085,1,1,1988,12,12,12,12,12,12,12,12,12,12
130086,1,1,1988,19,19,19,19,19,19,19,19,19,19
130088,1,1,1988,0,0,0,0,0,0,0,0,0,0
130089,0,1,1988,0,0,0,0,0,0,0,0,0,0
130089,1,1,1988,0,0,0,0,0,0,0,0,0,0
130090,1,1,1988,0,0,0,0,0,0,0,0,0,0
130091,1,1,1988,0,0,0,0,0,0,0,0,0,0
130091,2,1,1988,0,0,0,0,0,0,0,0,0,0
130091,3,1,1988,0,0,0,0,0,0,0,0,0,0
130092,1,1,1988,15,26,16,24,15,0,16,21,34,25
130093,1,1,1988,0,0,0,0,0,0,0,0,0,0
130094,1,1,1988,0,0,0,0,0,0,0,0,0,0
130094,2,1,1988,3,0,0,0,0,0,0,0,0,0
130095,1,1,1988,0,0,0,0,0,0,0,0,0,0
130095,2,1,1988,0,0,0,0,0,0,0,0,2,0
130096,1,1,1988,0,21,0,5,11,0,16,24,11,0
130096,2,1,1988,0,0,0,0,0,0,0,0,0,0
130097,1,1,1988,28,28,28,28,28,28,28,28,28,28
130098,1,1,1988,0,0,0,0,0,0,0,0,0,0
130098,2,1,1988,0,0,0,0,0,0,0,0,0,0
130099,0,1,1988,0,0,0,0,0,0,0,0,0,0
130099,1,1,1988,0,0,0,0,0,0,0,0,0,0
130100,1,1,1988,26,0,0,0,0,0,45,26,32,0
130101,0,1,1988,15,0,0,26,0,21,0,21,0,15
130101,1,1,1988,0,0,0,0,0,0,0,0,0,0
130101,2,1,1988,0,0,0,10,0,18,0,0,4,4
130102,0,1,1988,36,36,36,36,36,36,36,36,36,36
130102,1,1,1988,0,0,0,0,0,0,0,0,11,0
130103,1,1,1988,18,18,18,18,18,18,18,18,18,18
130103,2,1,1988,0,0,0,0,0,0,0,0,0,0
130104,0,1,1988,33,33,33,33,33,33,33,33,33,33
130104,1,1,1988,0,0,0,0,0,0,0,0,0,0
130105,1,1,1988,24,33,13,17,21,13,18,20,22,21
130106,1,1,1988,0,0,0,0,0,0,0,6,0,0
130106,2,1,1988,0,0,0,0,0,0,0,0,0,0
130107,1,1,1988,0,0,0,0,0,0,0,0,0,0
130108,1,1,1988,0,0,0,0,0,0,0,0,0,0
130108,2,1,1988,0,0,0,0,0,0,0,0,0,0
130109,1,1,1988,0,0,0,0,10,18,0,0,0,0
130109,2,1,1988,0,0,0,0,0,0,0,0,0,0
130110,1,1,1988,0,18,0,0,0,0,0,0,0,0
130110,2,1,1988,0,0,0,14,0,0,7,0,0,0
130110,3,1,1988,0,0,0,0,0,0,0,0,0,0
130111,1,1,1988,21,11,29,9,16,0,10,10,10,23
130112,0,1,1988,20,0,26,0,29,18,15,23,10,0
130112,1,1,1988,0,0,0,0,0,0,0,0,0,0
130113,1,1,1988,19,19,19,19,19,19,19,19,19,19
130113,2,1,1988,0,8,0,11,13,0,0,0,0,8
130114,1,1,1988,25,19,13,14,9,20,10,15,15,0
130115,1,1,1988,17,17,17,17,17,17,17,17,17,17
130116,0,1,1988,0,0,0,0,0,0,0,0,0,0
130116,1,1,1988,0,0,0,0,0,0,0,0,0,0
130117,1,1,1988,0,0,0,0,0,0,0,0,0,0
130118,1,1,1988,0,0,0,0,0,0,0,0,0,0
130119,1,1,1988,0,0,0,0,0,0,0,0,0,0
130119,2,1,1988,0,0,0,0,0,0,0,0,0,0
130119,3,1,1988,0,0,0,0,0,0,0,0,0,0
130120,1,1,1988,0,0,0,0,0,20,0,0,0,0
130121,1,1,1988,17,17,17,17,17,17,17,17,17,17
130121,2,1,1988,0,0,0,0,0,0,0,0,0,0
130123,0,1,1988,0,16,0,21,19,0,17,33,0,29
130123,1,1,1988,0,0,0,0,0,32,0,0,0,0
130124,1,1,1988,0,0,0,0,0,0,0,0,0,0
130124,2,1,1988,0,0,0,0,0,0,0,0,0,0
130125,1,1,1988,15,15,15,15,15,15,15,15,15,15
130125,2,1,1988,0,0,0,0,0,0,0,0,0,0
130126,1,1,1988,0,0,0,0,0,0,0,0,0,0
130127,1,1,1988,0,0,0,0,0,0,0,0,0,0
130127,2,1,1988,0,0,0,0,0,0,0,0,0,0
130128,1,1,1988,16,16,16,16,16,16,16,16,16,16
130129,1,1,1988,27,27,27,27,27,27,27,27,27,27
130130,0,1,1988,11,11,11,11,11,11,11,11,11,11
130130,1,1,1988,11,11,11,11,11,11,11,11,11,11
130131,1,1,1988,31,31,31,31,31,31,31,31,31,31
130131,2,1,1988,7,7,7,7,7,7,7,7,7,7
130132,1,1,1988,0,0,0,0,0,0,0,0,0,0
130133,1,1,1988,0,0,0,0,0,0,0,9,0,0
130134,1,1,1988,8,8,8,8,8,8,8,8,8,8
130136,1,1,1988,14,14,14,14,14,14,14,14,14,14
130136,2,1,1988,9,9,9,9,9,9,9,9,9,9
130137,1,1,1988,0,0,0,0,0,0,0,0,0,0
130138,1,1,1988,0,0,0,0,0,0,0,0,0,0
130139,1,1,1988,0,0,0,0,0,0,0,0,0,0
130139,2,1,1988,0,0,0,0,0,0,0,0,0,0
130140,1,1,1988,0,0,0,0,0,0,0,0,0,0
130140,2,1,1988,0,0,0,0,0,0,0,0,0,0
130141,1,1,1988,24,24,24,24,24,24,24,24,24,24
130142,1,1,1988,14,14,14,14,14,14,14,14,14,14
130142,2,1,1988,0,0,0,0,0,0,0,0,0,0
130143,0,1,1988,0,0,0,0,0,0,0,0,0,0
130143,1,1,1988,0,0,0,0,0,0,0,0,0,0
130144,0,1,1988,0,0,0,18,0,0,0,0,0,0
130144,1,1,1988,0,0,0,0,0,0,0,0,0,0
130145,1,1,1988,21,0,0,0,0,0,0,0,0,0
130145,2,1,1988,0,0,0,0,0,0,0,0,0,0
130146,0,1,1988,0,0,0,0,0,0,0,0,0,0
130146,1,1,1988,0,0,0,0,0,0,0,0,0,0
130147,1,1,1988,29,29,29,29,29,29,29,29,29,29
130148,1,1,1988,0,0,0,0,0,0,0,0,0,0
130148,2,1,1988,0,0,0,0,0,0,0,0,0,0
130149,1,1,1988,0,0,0,0,0,0,0,0,0,0
130150,1,1,1988,32,32,32,32,32,32,32,32,32,32
130151,1,1,1988,0,0,0,0,0,0,0,0,0,0
130151,2,1,1988,0,0,0,0,0,0,0,0,0,22
130151,3,1,1988,0,0,0,0,0,0,0,0,0,0
130152,1,1,1988,26,26,26,26,26,26,26,26,26,26
130153,1,1,1988,10,10,10,10,10,10,10,10,10,10
130154,0,1,1988,32,32,32,32,32,32,32,32,32,32
130154,1,1,1988,0,0,9,0,0,0,0,0,0,0
130155,0,1,1988,39,39,39,39,39,39,39,39,39,39
130155,1,1,1988,0,0,0,0,0,0,0,0,0,0
130156,1,1,1988,19,19,19,19,19,19,19,19,19,19
130157,1,1,1988,26,26,26,26,26,26,26,26,26,26
130157,2,1,1988,0,0,0,0,0,0,0,0,0,0
130157,3,1,1988,1,1,1,1,1,1,1,1,1,1
130158,1,1,1988,0,0,0,0,0,0,0,0,0,0
130158,2,1,1988,0,0,7,0,0,0,0,0,0,0
130159,1,1,1988,0,0,0,0,0,0,0,0,0,0
130160,1,1,1988,26,26,26,26,26,26,26,26,26,26
130161,1,1,1988,0,0,0,0,0,0,0,0,0,0
130161,2,1,1988,0,0,0,0,0,0,0,0,0,0
130162,1,1,1988,0,9,0,0,0,0,0,0,0,0
130162,2,1,1988,3,4,20,5,8,8,7,25,0,13
130163,1,1,1988,16,16,16,16,16,16,16,16,16,16
130164,0,1,1988,0,0,0,0,0,0,0,0,0,0
130164,1,1,1988,0,0,0,0,0,0,0,0,0,0
130165,1,1,1988,0,0,0,0,0,0,0,0,0,0
130165,2,1,1988,0,0,0,0,0,7,0,0,0,0
130166,1,1,1988,27,27,27,27,27,27,27,27,27,27
130167,1,1,1988,0,0,0,0,0,0,0,0,0,0
130168,1,1,1988,0,0,0,0,0,4,0,0,0,6
130168,2,1,1988,0,0,25,0,0,0,0,0,0,0
130169,0,1,1988,0,0,0,0,0,0,0,0,0,0
130169,1,1,1988,2,2,2,2,2,2,2,2,2,2
130170,1,1,1988,13,0,0,0,12,0,23,12,37,0
130171,1,1,1988,0,0,0,0,0,0,0,0,0,0
130171,2,1,1988,0,0,0,0,0,0,0,0,0,0
130172,1,1,1988,0,0,0,0,0,0,0,0,0,0
130172,2,1,1988,0,0,0,0,0,0,0,0,0,0
130173,1,1,1988,0,0,0,0,0,0,0,0,0,0
130173,2,1,1988,0,0,0,0,0,0,0,0,0,0
130174,1,1,1988,18,18,18,18,18,18,18,18,18,18
130175,1,1,1988,20,20,20,20,20,20,20,20,20,20
130176,1,1,1988,23,23,23,23,23,23,23,23,23,23
130176,2,1,1988,0,0,0,0,0,0,0,0,0,0
130178,1,1,1988,0,0,0,0,0,0,0,0,0,0
130178,2,1,1988,0,0,0,0,0,0,0,0,0,0
130179,1,1,1988,0,0,0,0,0,0,0,0,0,0
130179,2,1,1988,0,0,0,0,0,0,0,0,0,0
130180,1,1,1988,14,14,14,14,14,14,14,14,14,14
130181,1,1,1988,22,0,23,13,12,26,8,9,12,0
130182,1,1,1988,30,30,30,30,30,30,30,30,30,30
130183,0,1,1988,27,27,27,27,27,27,27,27,27,27
130183,1,1,1988,0,0,0,0,0,0,0,0,0,0
130184,1,1,1988,0,0,0,0,0,0,0,0,0,0
130185,0,1,1988,0,0,0,0,0,0,0,0,0,0
130185,1,1,1988,0,0,0,0,0,0,0,0,0,0
130186,1,1,1988,0,0,0,0,0,0,0,0,0,0
130186,2,1,1988,0,0,0,12,0,0,0,0,0,0
130187,1,1,1988,17,17,17,17,17,17,17,17,17,17
130188,1,1,1988,0,0,0,0,0,0,0,0,0,0
130189,0,1,1988,0,0,0,0,0,0,0,0,0,0
130189,1,1,1988,0,0,0,0,0,0,0,0,0,0
130190,1,1,1988,0,0,0,0,0,0,0,0,0,0
130190,2,1,1988,0,0,0,0,0,10,0,11,0,0
130191,1,1,1988,0,0,0,0,0,0,0,0,0,0
130192,1,1,1988,30,30,30,30,30,30,30,30,30,30
130192,2,1,1988,0,0,0,0,0,0,8,0,0,0
130193,1,1,1988,0,0,0,0,0,0,0,0,0,0
130194,1,1,1988,0,0,0,0,0,0,0,0,0,0
130194,2,1,1988,16,0,14,0,8,16,8,13,9,11
130196,0,1,1988,0,0,0,10,0,12,11,0,0,0
130196,1,1,1988,17,18,21,17,0,36,23,0,26,0
130198,1,1,1988,0,0,0,0,0,0,0,0,0,0
130198,2,1,1988,0,0,0,0,0,0,0,0,0,0
130199,0,1,1988,0,26,25,0,0,0,0,13,0,0
130199,1,1,1988,0,0,0,0,0,0,0,0,0,0
130200,1,1,1988,25,25,25,25,25,25,25,25,25,25
130201,1,1,1988,19,19,19,19,19,19,19,19,19,19
130202,1,1,1988,0,22,0,0,0,0,0,0,0,0
130202,2,1,1988,5,5,5,5,5,5,5,5,5,5
130203,1,1,1988,0,0,0,0,0,0,0,0,0,0
130204,1,1,1988,20,20,20,20,20,20,20,20,20,20
130205,0,1,1988,0,0,0,0,0,0,0,0,0,0
130205,1,1,1988,0,0,0,0,0,0,0,0,0,0
130206,1,1,1988,0,0,0,0,0,0,0,0,0,0
130206,2,1,1988,0,0,0,0,0,0,0,0,0,0
